rho,	rhou,	rhov,	rhoet
1.17621e-06,	1.4887e-06,	3.86995e-07,	1.74499e-06
1.05239e-06,	1.26727e-06,	4.08321e-07,	1.47981e-06
1.01792e-06,	1.25221e-06,	3.38334e-07,	1.46429e-06
7.97602e-07,	9.9494e-07,	2.5883e-07,	1.16477e-06
5.58172e-07,	7.1162e-07,	2.01721e-07,	8.34646e-07
5.55394e-07,	6.7852e-07,	1.89587e-07,	7.92972e-07
4.83943e-07,	5.97126e-07,	1.6986e-07,	6.98391e-07
3.94934e-07,	4.95866e-07,	1.29505e-07,	5.80832e-07
2.98107e-07,	3.79054e-07,	9.56486e-08,	4.44485e-07
2.63941e-07,	3.23268e-07,	1.00635e-07,	3.77844e-07
2.49455e-07,	3.10449e-07,	8.50562e-08,	3.63365e-07
2.09708e-07,	2.63253e-07,	6.01982e-08,	3.08356e-07
1.36416e-07,	1.74242e-07,	5.51493e-08,	2.04398e-07
1.44466e-07,	1.78235e-07,	5.05886e-08,	2.08457e-07
1.32875e-07,	1.65218e-07,	4.11829e-08,	1.93364e-07
9.91463e-08,	1.24762e-07,	3.43756e-08,	1.46168e-07
7.88365e-08,	1.00878e-07,	2.74369e-08,	1.18355e-07
7.6963e-08,	9.48867e-08,	2.53989e-08,	1.10969e-07
6.4355e-08,	8.01027e-08,	2.34345e-08,	9.37575e-08
5.65816e-08,	7.14769e-08,	1.74388e-08,	8.37684e-08
4.22177e-08,	5.38099e-08,	1.42517e-08,	6.31114e-08
3.78556e-08,	4.66927e-08,	1.45438e-08,	5.46087e-08
3.6763e-08,	4.60271e-08,	1.17936e-08,	5.39006e-08
3.05936e-08,	3.84753e-08,	8.80704e-09,	4.50744e-08
2.0179e-08,	2.56323e-08,	8.32107e-09,	3.00686e-08
2.19557e-08,	2.72874e-08,	7.39343e-09,	3.19348e-08
2.00217e-08,	2.49263e-08,	6.08617e-09,	2.9176e-08
1.43648e-08,	1.81216e-08,	5.38293e-09,	2.12354e-08
1.20957e-08,	1.49264e-08,	4.21905e-09,	1.74577e-08
1.19648e-08,	1.47583e-08,	3.82993e-09,	1.72604e-08
9.3204e-09,	1.16489e-08,	3.74338e-09,	1.36395e-08
7.93412e-09,	1.01473e-08,	2.1722e-09,	1.19048e-08
6.50553e-09,	7.94309e-09,	2.21578e-09,	9.28138e-09
5.53718e-09,	6.86414e-09,	2.38017e-09,	8.0314e-09
5.47044e-09,	6.92099e-09,	1.31779e-09,	8.11221e-09
3.45823e-09,	4.43152e-09,	1.22656e-09,	5.19992e-09
3.18143e-09,	3.99799e-09,	1.39233e-09,	4.6834e-09
3.45352e-09,	4.33344e-09,	8.82245e-10,	5.07571e-09
2.37248e-09,	3.00864e-09,	9.18342e-10,	3.52719e-09
1.74442e-09,	2.18231e-09,	7.45698e-10,	2.55545e-09
2.01326e-09,	2.50805e-09,	5.40719e-10,	2.93582e-09
1.48793e-09,	1.87257e-09,	6.19877e-10,	2.19388e-09
1.18096e-09,	1.51588e-09,	3.58242e-10,	1.77898e-09
1.08183e-09,	1.33757e-09,	3.06783e-10,	1.56467e-09
8.61651e-10,	1.07741e-09,	3.8521e-10,	1.26158e-09
8.03568e-10,	1.02146e-09,	1.70754e-10,	1.19775e-09
5.27967e-10,	6.46634e-10,	1.67278e-10,	7.55789e-10
4.60433e-10,	5.72087e-10,	2.22005e-10,	6.69506e-10
5.01411e-10,	6.32852e-10,	1.09964e-10,	7.41624e-10
3.19205e-10,	4.06189e-10,	1.2618e-10,	4.76336e-10
2.24318e-10,	2.76643e-10,	1.18431e-10,	3.2354e-10
2.90114e-10,	3.63982e-10,	6.56367e-11,	4.26322e-10
1.97672e-10,	2.49867e-10,	8.49824e-11,	2.92851e-10
1.4845e-10,	1.91149e-10,	5.77408e-11,	2.24384e-10
1.55756e-10,	1.94295e-10,	3.64619e-11,	2.2746e-10
1.13199e-10,	1.42331e-10,	5.25842e-11,	1.66739e-10
1.01859e-10,	1.29925e-10,	2.48677e-11,	1.52394e-10
7.68951e-11,	9.52886e-11,	1.87666e-11,	1.11489e-10
6.00846e-11,	7.51787e-11,	3.02375e-11,	8.8034e-11
6.37274e-11,	8.07647e-11,	1.39504e-11,	9.46797e-11
3.67999e-11,	4.69016e-11,	1.46537e-11,	5.50088e-11
3.89464e-11,	4.58084e-11,	1.61855e-11,	5.43187e-11
3.69486e-11,	4.65902e-11,	8.35321e-12,	5.45934e-11
2.27775e-11,	2.88583e-11,	1.00404e-11,	3.38291e-11
