rho,	rhou,	rhov,	rhoet
0.250545,	0.184964,	0.180248,	0.286463
0.210279,	0.162957,	0.132399,	0.247497
0.169013,	0.132303,	0.104758,	0.204486
0.132188,	0.109334,	0.0817435,	0.161821
0.150036,	0.120646,	0.0871678,	0.169312
0.152582,	0.120206,	0.096152,	0.177578
0.144236,	0.111561,	0.0957669,	0.171478
0.126607,	0.102581,	0.0883758,	0.153622
0.143469,	0.11553,	0.0843512,	0.162696
0.149079,	0.117513,	0.0942419,	0.173979
0.144713,	0.1127,	0.0949224,	0.171582
0.132775,	0.107786,	0.0902277,	0.159178
0.146329,	0.116774,	0.0889306,	0.168065
0.14788,	0.116589,	0.0960156,	0.173881
0.143221,	0.111926,	0.0947563,	0.169677
0.139505,	0.112918,	0.0903544,	0.159694
0.148044,	0.11592,	0.0933895,	0.171966
0.145328,	0.113864,	0.0953152,	0.169718
0.140713,	0.10925,	0.092951,	0.165677
0.143858,	0.113826,	0.0883144,	0.165401
0.144089,	0.111664,	0.0940903,	0.168782
0.141038,	0.109619,	0.0916717,	0.165224
0.136608,	0.109337,	0.0891173,	0.159894
0.141412,	0.108889,	0.0901957,	0.16394
0.138154,	0.107683,	0.0897462,	0.159572
0.132745,	0.102847,	0.0877269,	0.155201
0.136172,	0.106116,	0.0846278,	0.156389
0.135108,	0.106929,	0.0897784,	0.16241
0.124883,	0.122214,	0.0838214,	0.185428
0.141495,	0.133209,	0.0896998,	0.201573
0.135932,	0.141868,	0.0974236,	0.214209
0.150639,	0.161755,	0.110824,	0.246984
0.168129,	0.184203,	0.121838,	0.279318
0.194269,	0.206608,	0.143738,	0.317388
0.19295,	0.205109,	0.14528,	0.316504
0.204859,	0.208334,	0.149864,	0.313205
0.240155,	0.252624,	0.168713,	0.381922
0.302591,	0.308819,	0.213944,	0.468532
0.347273,	0.345311,	0.242852,	0.521459
0.354738,	0.345807,	0.241249,	0.514534
0.341853,	0.36143,	0.246921,	0.547117
0.409767,	0.426158,	0.297686,	0.648215
0.443449,	0.459503,	0.322708,	0.699287
0.419617,	0.442923,	0.303413,	0.66767
0.374177,	0.377465,	0.259268,	0.563833
0.418432,	0.418668,	0.284718,	0.618227
0.424266,	0.423397,	0.27745,	0.611708
0.381953,	0.385011,	0.233183,	0.536091
0.371976,	0.384797,	0.267445,	0.581091
0.402303,	0.418936,	0.28977,	0.6305
0.390107,	0.416666,	0.276464,	0.6168
0.328032,	0.368418,	0.221966,	0.526387
0.311494,	0.306669,	0.218681,	0.462017
0.333313,	0.328182,	0.227074,	0.485295
0.330699,	0.329986,	0.211979,	0.470647
0.293034,	0.302066,	0.169136,	0.406505
0.226553,	0.232874,	0.163225,	0.344445
0.230956,	0.242261,	0.163309,	0.354298
0.218756,	0.240632,	0.147286,	0.33895
0.208951,	0.217897,	0.13003,	0.304164
0.203423,	0.21262,	0.115366,	0.289413
0.167886,	0.182397,	0.114158,	0.232753
0.173535,	0.170283,	0.109865,	0.238856
0.157515,	0.164935,	0.0866626,	0.212122
0.12056,	0.147829,	0.071797,	0.195818
0.103203,	0.120894,	0.0619639,	0.151936
0.102325,	0.1047,	0.0685387,	0.142458
0.11637,	0.11322,	0.0719661,	0.160271
0.116368,	0.120493,	0.0630116,	0.157966
0.090568,	0.0997438,	0.0409104,	0.121653
0.0521354,	0.0705666,	0.0298427,	0.0878471
0.0548054,	0.0528469,	0.0326535,	0.0723293
0.0632233,	0.0581515,	0.038582,	0.0844263
0.0705717,	0.0698184,	0.0386738,	0.0939222
0.0612163,	0.0653237,	0.0284375,	0.0812193
0.0371927,	0.0425305,	0.0192158,	0.0500778
0.0341351,	0.0362107,	0.0163088,	0.0436963
0.0309682,	0.0293873,	0.0183538,	0.0378855
0.0382303,	0.0343263,	0.0211094,	0.0479826
0.0364819,	0.0365248,	0.0175646,	0.0465787
0.0241856,	0.0266196,	0.0105406,	0.031602
0.0196254,	0.0201807,	0.00954494,	0.0245353
0.0200775,	0.017558,	0.00997382,	0.0220042
0.0199217,	0.0150001,	0.0108109,	0.0223232
0.0201383,	0.0181358,	0.00995355,	0.0239086
0.014298,	0.0148291,	0.00591327,	0.0177808
0.0107036,	0.0097335,	0.00539823,	0.0118891
0.0126809,	0.00879894,	0.00641893,	0.012547
0.0108177,	0.00760715,	0.00557313,	0.0104173
0.0108903,	0.00831105,	0.0053689,	0.0114704
0.00782153,	0.00742232,	0.00348927,	0.00898115
0.00775302,	0.00454496,	0.00380014,	0.00626635
0.00786517,	0.00382354,	0.00388525,	0.00675896
0.00689549,	0.00437462,	0.00328935,	0.00635141
0.0062125,	0.00382969,	0.00297828,	0.00562021
0.00604541,	0.00347691,	0.00293924,	0.00476967
0.00577189,	0.00246117,	0.00280947,	0.00459249
0.00502399,	0.0025873,	0.00235526,	0.00399007
0.00465149,	0.00233604,	0.00213128,	0.00361022
0.0047606,	0.00205194,	0.00225161,	0.00379096
0.00459575,	0.00212857,	0.00222315,	0.00373538
