rho,	rhou,	rhov,	rhoet
0.123019,	0.0803489,	0.0958313,	0.144524
0.122113,	0.0794965,	0.0949065,	0.143124
0.121222,	0.0786556,	0.0939984,	0.141748
0.120345,	0.0778258,	0.0931077,	0.140397
0.11948,	0.0770066,	0.0922337,	0.139068
0.11863,	0.0761987,	0.0913755,	0.137763
0.117792,	0.0754032,	0.0905327,	0.136482
0.11697,	0.0746262,	0.0897057,	0.135227
0.116164,	0.0738652,	0.0888942,	0.133996
0.115374,	0.0731174,	0.0880988,	0.132791
0.1146,	0.0723824,	0.0873187,	0.131611
0.113839,	0.0716585,	0.0865535,	0.130455
0.113091,	0.0709472,	0.0858029,	0.129321
0.112356,	0.0702497,	0.0850666,	0.128211
0.111635,	0.0695672,	0.0843443,	0.127123
0.110923,	0.0688934,	0.0836359,	0.126053
0.11022,	0.0682238,	0.0829411,	0.125002
0.109533,	0.0675602,	0.0822594,	0.123972
0.108859,	0.0669055,	0.0815908,	0.122962
0.108198,	0.066258,	0.0809349,	0.121971
0.107549,	0.0656226,	0.0802915,	0.120999
0.106915,	0.0650028,	0.0796607,	0.120047
0.106295,	0.0643984,	0.0790422,	0.119116
0.105689,	0.0638069,	0.0784358,	0.118205
0.105095,	0.0632301,	0.0778418,	0.117314
0.104517,	0.0626681,	0.0772606,	0.116448
0.103952,	0.062114,	0.0766913,	0.115603
0.103394,	0.0615635,	0.0761314,	0.114772
0.10284,	0.0610144,	0.0755795,	0.11395
0.102288,	0.0604604,	0.0750336,	0.113131
0.101731,	0.0598963,	0.0744906,	0.11231
0.101166,	0.0593127,	0.0739474,	0.11148
0.100584,	0.0587078,	0.0734004,	0.110633
0.0999855,	0.0580764,	0.072846,	0.109767
0.0993689,	0.0574149,	0.0722782,	0.10888
0.0987298,	0.0567209,	0.0716936,	0.107965
0.0980648,	0.0559928,	0.0710885,	0.107016
0.0973715,	0.0552311,	0.0704599,	0.106029
0.0966488,	0.0544357,	0.0698051,	0.105001
0.0958958,	0.0536069,	0.0691225,	0.10393
0.095114,	0.0527516,	0.0684117,	0.102819
0.0943055,	0.0518773,	0.0676733,	0.10167
0.0934741,	0.0509905,	0.0669088,	0.100488
0.0926235,	0.0500924,	0.0661205,	0.099279
0.0917563,	0.049193,	0.0653113,	0.0980459
0.090877,	0.0482968,	0.0644847,	0.0967958
0.0899898,	0.0474067,	0.0636443,	0.095535
0.089098,	0.0465258,	0.062794,	0.0942687
0.0881713,	0.0456605,	0.061937,	0.0929759
0.0872492,	0.0448134,	0.0610786,	0.0916909
0.0863441,	0.043986,	0.0602206,	0.0904252
0.0854585,	0.04318,	0.0593668,	0.0891818
0.0845894,	0.0423947,	0.0585198,	0.0879614
0.0837374,	0.041632,	0.0576823,	0.0867649
0.0829034,	0.0408933,	0.0568563,	0.0855939
0.0820894,	0.0401791,	0.0560439,	0.0844515
0.0813008,	0.0394872,	0.055247,	0.0833432
0.0805308,	0.038817,	0.0544658,	0.0822639
0.079779,	0.0381701,	0.0537015,	0.0812134
0.0790457,	0.037543,	0.0529546,	0.0801922
0.0783304,	0.0369386,	0.0522256,	0.0792008
0.0776331,	0.0363572,	0.0515151,	0.0782383
0.0769542,	0.0357981,	0.050823,	0.0773052
0.0762937,	0.0352581,	0.0501497,	0.0764022
0.075651,	0.0347335,	0.0494944,	0.0755284
0.0750246,	0.0342296,	0.0488572,	0.0746819
0.0744149,	0.0337444,	0.048238,	0.073863
0.0738226,	0.0332764,	0.0476363,	0.0730715
0.0732533,	0.0328247,	0.0470524,	0.0723109
0.0727005,	0.0323849,	0.0464841,	0.0715762
0.072162,	0.0319592,	0.0459314,	0.0708644
0.0716369,	0.0315469,	0.045394,	0.070175
0.0711247,	0.031146,	0.0448715,	0.0695072
0.0706251,	0.0307535,	0.0443632,	0.0688591
0.0701302,	0.030375,	0.0438689,	0.068223
0.0696479,	0.0300094,	0.0433869,	0.0676055
0.0691801,	0.0296558,	0.0429171,	0.0670082
0.0687277,	0.0293132,	0.0424598,	0.0664315
0.0682902,	0.0289808,	0.0420154,	0.0658742
0.0678655,	0.0286553,	0.0415817,	0.0653351
0.0674536,	0.028334,	0.0411584,	0.0648134
0.0670511,	0.0280205,	0.040745,	0.064304
0.0666573,	0.0277162,	0.0403419,	0.0638072
0.0662716,	0.0274158,	0.0399485,	0.0633229
