rho,	rhou,	rhov,	rhoet
0.121699,	0.1111,	0.0605663,	0.13505
0.1021,	0.0937074,	0.0483279,	0.114913
0.0847922,	0.0780313,	0.0392309,	0.0965479
0.069271,	0.0638014,	0.0317878,	0.0795906
0.0588264,	0.0549307,	0.0254635,	0.0643872
0.0626018,	0.0581594,	0.0265976,	0.0691553
0.0627385,	0.0580374,	0.0279309,	0.0701232
0.0600223,	0.0553549,	0.0277753,	0.067706
0.0554246,	0.0509004,	0.0264488,	0.0630678
0.0501197,	0.0467999,	0.0242436,	0.0574243
0.053644,	0.0498809,	0.0229801,	0.0593469
0.0547637,	0.0506898,	0.0243789,	0.0611721
0.0537607,	0.0496323,	0.0247039,	0.0604347
0.0513103,	0.0476022,	0.0241163,	0.0580961
0.0490337,	0.0457181,	0.0228477,	0.0563018
0.0497152,	0.0461524,	0.0218158,	0.0550806
0.0506831,	0.0468195,	0.0227171,	0.0566087
0.0498821,	0.0464443,	0.0230234,	0.0574609
0.0500879,	0.0470812,	0.0225299,	0.0607604
0.0488881,	0.0465065,	0.0226006,	0.0602157
0.0480192,	0.0498118,	0.0227189,	0.0645179
0.047719,	0.0543521,	0.0216678,	0.0704131
0.0501501,	0.0558107,	0.0217782,	0.0723544
0.0505237,	0.0580995,	0.0227856,	0.075274
0.0513451,	0.0581789,	0.0239115,	0.0755145
0.0528844,	0.0657971,	0.0237636,	0.0851254
0.0587422,	0.0725909,	0.0255483,	0.0939884
0.0617721,	0.0762173,	0.0267572,	0.0987976
0.0653823,	0.0796867,	0.0290083,	0.103311
0.0688363,	0.0835878,	0.0302551,	0.108623
0.0747448,	0.0904619,	0.0337955,	0.116684
0.081422,	0.0972743,	0.0375582,	0.125283
0.0871243,	0.0979138,	0.0377733,	0.125294
0.101086,	0.115198,	0.0429379,	0.147387
0.10888,	0.121255,	0.0454611,	0.153434
0.0931615,	0.103152,	0.0439629,	0.132994
0.110033,	0.119582,	0.0502005,	0.15192
0.0991759,	0.106377,	0.0422538,	0.131959
0.0911667,	0.108365,	0.0419358,	0.139021
0.096168,	0.113722,	0.0433772,	0.145103
0.0764009,	0.0918712,	0.0327276,	0.116037
0.0866064,	0.0962307,	0.0389868,	0.123689
0.0956951,	0.105051,	0.0415304,	0.13325
0.0825038,	0.0899049,	0.0331917,	0.111694
0.0715279,	0.0755004,	0.0334206,	0.0956361
0.0683345,	0.0750744,	0.0290244,	0.0960835
0.0507924,	0.0625267,	0.0211551,	0.0789939
0.0477712,	0.0537579,	0.0216099,	0.0682621
0.0537842,	0.0579199,	0.022848,	0.0736611
0.0479177,	0.0518025,	0.0189925,	0.0647158
0.0427627,	0.0449628,	0.0193865,	0.0569981
0.0415154,	0.0445742,	0.0173802,	0.0551389
0.029106,	0.0321124,	0.0107259,	0.0394024
0.0217512,	0.0263828,	0.0106079,	0.0336719
0.023597,	0.0273886,	0.0101199,	0.0342364
0.0218697,	0.0234604,	0.00864062,	0.0294017
0.018299,	0.019147,	0.00816081,	0.0242806
0.0184179,	0.019986,	0.00769178,	0.0247945
0.0137963,	0.0155324,	0.00508582,	0.0187415
0.0085475,	0.0098508,	0.0040541,	0.0126148
0.00973499,	0.0113277,	0.0042617,	0.0141594
0.00830953,	0.00962379,	0.00313702,	0.0116871
0.00572778,	0.00644572,	0.00258724,	0.00788678
0.00617605,	0.00693436,	0.002623,	0.00862779
0.00511185,	0.00593433,	0.00191188,	0.00718904
0.00332057,	0.00385285,	0.00132399,	0.00473744
0.00349087,	0.00388288,	0.00149788,	0.00484074
0.00320306,	0.00361216,	0.00119851,	0.00437231
0.00205483,	0.00238085,	0.000707364,	0.00281445
0.00168933,	0.00195011,	0.000734986,	0.00243934
0.00161194,	0.00191152,	0.000619608,	0.00232403
0.00120023,	0.0013509,	0.000432802,	0.0016353
0.00101143,	0.00109192,	0.000426671,	0.00135755
0.000979446,	0.00110226,	0.000368178,	0.00133348
0.000694308,	0.000810344,	0.000223019,	0.000958912
0.000441712,	0.000487841,	0.000188113,	0.000603499
0.000474399,	0.000550217,	0.000185289,	0.000668997
0.000384359,	0.00044897,	0.000126428,	0.000532032
0.000223536,	0.00027023,	9.16838e-05,	0.000323754
0.000233879,	0.000272794,	9.16689e-05,	0.000331593
0.000196943,	0.000234034,	6.58298e-05,	0.00027795
0.000136529,	0.000157244,	4.39361e-05,	0.000188409
0.0001237,	0.000137511,	4.82877e-05,	0.000166732
0.000110531,	0.000126854,	3.71391e-05,	0.000150068
7.20586e-05,	8.53825e-05,	2.10151e-05,	9.99775e-05
5.10086e-05,	5.72633e-05,	2.01977e-05,	7.0065e-05
5.15724e-05,	6.06686e-05,	1.79981e-05,	7.21017e-05
3.86962e-05,	4.59381e-05,	1.24412e-05,	5.38402e-05
2.31479e-05,	2.80892e-05,	9.4209e-06,	3.31565e-05
2.4923e-05,	2.90707e-05,	8.78341e-06,	3.45119e-05
1.99124e-05,	2.37053e-05,	6.41513e-06,	2.78013e-05
1.37025e-05,	1.61528e-05,	4.02511e-06,	1.90574e-05
1.20769e-05,	1.36842e-05,	4.34492e-06,	1.62088e-05
1.06007e-05,	1.2333e-05,	3.30556e-06,	1.44107e-05
7.14729e-06,	8.55219e-06,	1.9948e-06,	9.9875e-06
4.69808e-06,	5.41288e-06,	1.76175e-06,	6.46227e-06
4.91544e-06,	5.78726e-06,	1.59352e-06,	6.78073e-06
3.8229e-06,	4.55919e-06,	1.1666e-06,	5.32164e-06
2.40316e-06,	2.92146e-06,	7.63804e-07,	3.42155e-06
2.28395e-06,	2.66523e-06,	7.59413e-07,	3.1186e-06
1.95458e-06,	2.32529e-06,	5.99178e-07,	2.71305e-06
1.40511e-06,	1.66721e-06,	3.86136e-07,	1.95141e-06
1.04011e-06,	1.18615e-06,	3.57692e-07,	1.38317e-06
9.97921e-07,	1.16791e-06,	3.06125e-07,	1.35815e-06
7.70031e-07,	9.21459e-07,	2.15916e-07,	1.07475e-06
5.06746e-07,	6.20169e-07,	1.43457e-07,	7.26736e-07
4.60252e-07,	5.39492e-07,	1.47202e-07,	6.27703e-07
4.06238e-07,	4.83091e-07,	1.18497e-07,	5.62691e-07
3.00171e-07,	3.63168e-07,	8.03248e-08,	4.24494e-07
2.04357e-07,	2.37716e-07,	6.79866e-08,	2.76851e-07
2.03433e-07,	2.40931e-07,	6.16283e-08,	2.80382e-07
1.67358e-07,	2.0124e-07,	4.68584e-08,	2.34898e-07
1.19645e-07,	1.46137e-07,	3.03654e-08,	1.7117e-07
9.91604e-08,	1.16067e-07,	3.11677e-08,	1.34718e-07
8.99324e-08,	1.07238e-07,	2.61398e-08,	1.24937e-07
7.07963e-08,	8.56651e-08,	1.87829e-08,	1.0013e-07
4.75159e-08,	5.85519e-08,	1.47329e-08,	6.87163e-08
4.60115e-08,	5.45169e-08,	1.38455e-08,	6.3423e-08
3.98425e-08,	4.78252e-08,	1.09953e-08,	5.57996e-08
2.93531e-08,	3.57938e-08,	7.95066e-09,	4.19102e-08
2.23375e-08,	2.63506e-08,	6.94489e-09,	3.06245e-08
2.12912e-08,	2.54107e-08,	6.08889e-09,	2.96089e-08
1.70778e-08,	2.06763e-08,	4.9009e-09,	2.41707e-08
1.34213e-08,	1.64398e-08,	3.32734e-09,	1.92684e-08
1.08758e-08,	1.28945e-08,	3.22589e-09,	1.50021e-08
9.45324e-09,	1.13798e-08,	2.85764e-09,	1.32859e-08
8.23795e-09,	1.00089e-08,	1.9405e-09,	1.17097e-08
5.26947e-09,	6.44246e-09,	1.63597e-09,	7.5603e-09
5.00377e-09,	5.99241e-09,	1.58933e-09,	6.9879e-09
4.81583e-09,	5.81189e-09,	1.1476e-09,	6.78925e-09
3.22121e-09,	3.93187e-09,	9.73e-10,	4.60478e-09
2.54791e-09,	3.16697e-09,	8.43406e-10,	3.7238e-09
2.69392e-09,	3.23249e-09,	6.41184e-10,	3.77118e-09
1.86554e-09,	2.26096e-09,	6.1663e-10,	2.64369e-09
1.68438e-09,	2.07287e-09,	4.2691e-10,	2.43202e-09
1.44501e-09,	1.72456e-09,	3.39956e-10,	2.00948e-09
1.02105e-09,	1.23009e-09,	3.71619e-10,	1.43638e-09
1.05324e-09,	1.28697e-09,	2.39992e-10,	1.50758e-09
7.42763e-10,	9.00391e-10,	1.71291e-10,	1.05498e-09
5.28501e-10,	6.33071e-10,	2.14797e-10,	7.38283e-10
6.29626e-10,	7.65139e-10,	1.4035e-10,	8.95202e-10
4.4807e-10,	5.43899e-10,	1.13138e-10,	6.36196e-10
2.84556e-10,	3.53099e-10,	1.19581e-10,	4.1503e-10
3.62024e-10,	4.37973e-10,	7.74843e-11,	5.11908e-10
2.58316e-10,	3.11462e-10,	7.18859e-11,	3.63764e-10
1.86107e-10,	2.28628e-10,	6.42333e-11,	2.68135e-10
2.00868e-10,	2.42086e-10,	4.03657e-11,	2.8271e-10
1.41338e-10,	1.69302e-10,	4.34045e-11,	1.97438e-10
1.14725e-10,	1.39881e-10,	3.87302e-11,	1.6378e-10
