rho,	rhou,	rhov,	rhoet
1.75083,	0.962942,	1.36637,	1.94986
1.31017,	0.857328,	0.795123,	1.49623
1.15207,	0.76827,	0.678069,	1.31488
1.0787,	0.72423,	0.62832,	1.20793
1.06773,	0.714358,	0.630858,	1.17705
1.08566,	0.717095,	0.664616,	1.19622
1.05657,	0.68192,	0.68205,	1.18115
0.99922,	0.640478,	0.665905,	1.12745
0.990231,	0.650509,	0.649294,	1.10836
1.03423,	0.694147,	0.660185,	1.14787
1.08676,	0.730194,	0.693959,	1.2107
1.07629,	0.712488,	0.710086,	1.2189
1.03452,	0.684715,	0.696061,	1.18413
1.0387,	0.702922,	0.685781,	1.18223
1.08265,	0.743158,	0.700799,	1.22618
1.10669,	0.756177,	0.7247,	1.26368
1.07071,	0.724955,	0.722581,	1.24227
1.04909,	0.719353,	0.706463,	1.21915
1.07749,	0.752409,	0.708086,	1.2427
1.1047,	0.772443,	0.726416,	1.27894
1.07127,	0.741811,	0.725715,	1.26058
1.04455,	0.7303,	0.70806,	1.23256
1.06817,	0.760329,	0.706344,	1.25066
1.07711,	0.765577,	0.717032,	1.26927
1.03454,	0.730326,	0.706118,	1.2362
1.02401,	0.734474,	0.689281,	1.21937
1.03959,	0.753,	0.690643,	1.23506
1.00557,	0.72228,	0.68248,	1.20923
0.979495,	0.710443,	0.66254,	1.17946
0.981251,	0.719872,	0.65502,	1.17881
0.942883,	0.688045,	0.638329,	1.14267
0.918391,	0.677582,	0.616595,	1.1126
0.901145,	0.668372,	0.602307,	1.09273
0.85313,	0.632187,	0.573276,	1.03857
0.825171,	0.61876,	0.546942,	1.00158
0.784948,	0.586905,	0.521592,	0.953541
0.735449,	0.553628,	0.481983,	0.88708
0.694552,	0.524003,	0.4502,	0.832539
0.631615,	0.471956,	0.408538,	0.749957
0.587868,	0.444675,	0.367279,	0.684858
0.535648,	0.396504,	0.334562,	0.615114
0.479631,	0.357153,	0.288836,	0.537014
0.442091,	0.323542,	0.261681,	0.485029
0.40829,	0.291601,	0.239025,	0.439102
0.392959,	0.280037,	0.226786,	0.420507
0.386795,	0.270168,	0.225488,	0.415476
0.390432,	0.272377,	0.230205,	0.424692
0.392671,	0.275258,	0.235043,	0.433107
0.39148,	0.277391,	0.237118,	0.435566
0.384565,	0.27557,	0.234869,	0.428404
0.369855,	0.263426,	0.227289,	0.407651
0.345155,	0.241103,	0.209766,	0.368977
0.321452,	0.221879,	0.18803,	0.330951
0.299801,	0.202034,	0.169552,	0.297762
0.283933,	0.190244,	0.155345,	0.277075
0.275021,	0.179361,	0.149727,	0.268807
0.275936,	0.177207,	0.150877,	0.272648
0.283214,	0.184928,	0.154866,	0.28443
0.286397,	0.191204,	0.157468,	0.290639
0.27936,	0.188513,	0.155195,	0.282711
0.264188,	0.176265,	0.14809,	0.262133
0.246909,	0.16058,	0.137827,	0.236587
0.231883,	0.146642,	0.126351,	0.21409
0.221112,	0.133845,	0.11777,	0.199081
0.217802,	0.128438,	0.11454,	0.196085
0.219556,	0.129091,	0.115341,	0.200835
0.222368,	0.133359,	0.11691,	0.206812
0.221074,	0.135654,	0.116427,	0.207164
0.213796,	0.131583,	0.113231,	0.198753
0.203119,	0.122222,	0.108048,	0.184579
0.192554,	0.111076,	0.102067,	0.170013
0.18544,	0.102896,	0.097418,	0.16073
0.182647,	0.0996398,	0.0951414,	0.158312
0.182443,	0.100087,	0.0945403,	0.159866
0.182468,	0.102049,	0.0942228,	0.161666
0.180356,	0.102407,	0.0930059,	0.160299
0.175587,	0.099425,	0.0905934,	0.154824
0.169157,	0.0936628,	0.0872722,	0.146694
0.163349,	0.0874759,	0.0840355,	0.139277
0.159087,	0.0830033,	0.0813747,	0.13444
0.156597,	0.0808499,	0.0796631,	0.132415
0.154808,	0.080264,	0.0784541,	0.131523
0.152718,	0.0799783,	0.0771826,	0.130177
0.149705,	0.0787334,	0.0755147,	0.127353
0.145918,	0.0761523,	0.0734737,	0.123192
0.141951,	0.0729589,	0.0712776,	0.118666
0.138521,	0.0701706,	0.0692584,	0.114956
0.135955,	0.0683025,	0.0676428,	0.1126
0.134023,	0.0671712,	0.066381,	0.111253
0.131921,	0.0659911,	0.0651542,	0.109716
0.129165,	0.0643265,	0.0636909,	0.107194
0.125969,	0.0623271,	0.0619741,	0.103935
0.122735,	0.0600843,	0.0601548,	0.100548
0.119791,	0.0578343,	0.0584749,	0.0975621
0.117368,	0.0558734,	0.0571095,	0.0953142
0.115381,	0.0546886,	0.055997,	0.0937334
0.113525,	0.0541003,	0.0549278,	0.0923496
0.111405,	0.0534046,	0.0537003,	0.0905189
0.108933,	0.052159,	0.0522909,	0.0880897
0.106398,	0.0505514,	0.0508558,	0.0855357
0.104234,	0.0489965,	0.0496279,	0.0835
0.102466,	0.0477406,	0.0486553,	0.0820488
0.10074,	0.046748,	0.0477397,	0.0807169
0.0988411,	0.0458719,	0.0467092,	0.0791631
0.0967097,	0.0448389,	0.0455298,	0.07727
0.094534,	0.0434761,	0.0443382,	0.0752305
0.0924352,	0.0419124,	0.0432085,	0.0732256
0.0904804,	0.0405285,	0.0421441,	0.0714156
0.0886263,	0.0394886,	0.0410919,	0.0697802
0.0868032,	0.0385056,	0.0400376,	0.0681947
0.0849775,	0.0373981,	0.0390349,	0.066613
0.0832106,	0.0362516,	0.0381445,	0.0651161
0.0815544,	0.0352762,	0.0373526,	0.0637701
0.0799294,	0.034523,	0.0365542,	0.0624481
0.0782257,	0.0337984,	0.0356643,	0.0609756
0.0764887,	0.0329768,	0.0347259,	0.0594257
0.0748807,	0.0320669,	0.0338585,	0.0580367
0.0734602,	0.031134,	0.0331274,	0.0568878
0.072083,	0.0303253,	0.0324454,	0.0557913
0.0706052,	0.0296707,	0.0316753,	0.0545641
0.0690826,	0.0290201,	0.0308413,	0.0532623
0.0675576,	0.0280733,	0.0300225,	0.0519085
0.0661207,	0.027001,	0.0292918,	0.0506527
0.0648119,	0.0262152,	0.0286418,	0.0495935
0.0635396,	0.0257316,	0.0279931,	0.0486001
0.0621872,	0.0252115,	0.0272982,	0.0474869
0.060743,	0.0243921,	0.0265756,	0.0462227
0.0593763,	0.023486,	0.0259101,	0.0450427
0.0581701,	0.0228361,	0.0253249,	0.0440915
0.0570228,	0.0223869,	0.0247661,	0.043222
0.0558007,	0.0218382,	0.0241783,	0.0422297
0.0545034,	0.0210477,	0.0235651,	0.0411027
0.0532757,	0.0202707,	0.0229848,	0.040063
0.0522005,	0.0197661,	0.0224764,	0.0392477
0.0511721,	0.0193931,	0.0219989,	0.0384903
0.050042,	0.0188512,	0.0214856,	0.0375544
0.0488016,	0.0180734,	0.0209156,	0.0364299
0.047601,	0.0173036,	0.0203388,	0.0353638
0.046563,	0.0168035,	0.0198244,	0.0345617
0.0456475,	0.0165151,	0.0193875,	0.0339475
0.0447072,	0.0161795,	0.0189734,	0.0332722
0.043649,	0.0155446,	0.0185107,	0.0323719
0.0425198,	0.0148058,	0.0179754,	0.0313537
0.0414625,	0.0141505,	0.0174281,	0.0304462
0.0405437,	0.0136545,	0.0169547,	0.0297364
0.039687,	0.0132146,	0.0165469,	0.0291031
0.0388188,	0.0127663,	0.0161423,	0.0284399
0.0379489,	0.0123566,	0.0157133,	0.0277628
0.0371244,	0.0120452,	0.0152825,	0.0271389
0.0363343,	0.0117596,	0.0148653,	0.0265436
0.0355176,	0.0113643,	0.014445,	0.0258826
0.0346668,	0.0108718,	0.0140102,	0.0251607
0.0338681,	0.0104881,	0.0135924,	0.0245319
0.0331913,	0.0103516,	0.0132402,	0.0241025
0.0325618,	0.0102865,	0.0129382,	0.0237317
0.031827,	0.0100105,	0.012603,	0.0231724
0.0309463,	0.00945874,	0.012181,	0.0223724
