rho,	rhou,	rhov,	rhoet
0.416816,	0.360044,	0.32446,	0.51144
0.317174,	0.275311,	0.232937,	0.393379
0.272232,	0.237798,	0.191797,	0.335888
0.249422,	0.21845,	0.175471,	0.306778
0.234697,	0.205872,	0.167585,	0.288955
0.224224,	0.19728,	0.161706,	0.276527
0.216702,	0.191551,	0.156609,	0.267766
0.210928,	0.187518,	0.152175,	0.261363
0.206057,	0.184404,	0.148227,	0.256239
0.201759,	0.181933,	0.144665,	0.251919
0.197899,	0.179992,	0.141465,	0.248261
0.194413,	0.178536,	0.138582,	0.245221
0.191315,	0.177613,	0.135973,	0.242837
0.188644,	0.1773,	0.133641,	0.241199
0.186439,	0.177681,	0.131609,	0.240409
0.184762,	0.178884,	0.129914,	0.240601
0.1837,	0.181065,	0.128613,	0.241955
0.183371,	0.184405,	0.127785,	0.244693
0.183933,	0.189134,	0.127533,	0.249094
0.18558,	0.195521,	0.127983,	0.255491
0.188556,	0.20386,	0.129294,	0.264268
0.193155,	0.214519,	0.131666,	0.275889
0.199723,	0.227896,	0.135333,	0.290873
0.208666,	0.244455,	0.140571,	0.309812
0.22042,	0.264687,	0.147691,	0.333337
0.235524,	0.289224,	0.157044,	0.362243
0.254459,	0.318554,	0.169024,	0.397174
0.27724,	0.352149,	0.183899,	0.437693
0.30372,	0.389286,	0.201787,	0.483105
0.334561,	0.43105,	0.222873,	0.534588
0.370675,	0.479244,	0.247333,	0.593985
0.411465,	0.533143,	0.274966,	0.660379
0.455439,	0.590588,	0.305191,	0.731328
0.501656,	0.650736,	0.337386,	0.805831
0.549351,	0.713083,	0.371018,	0.883303
0.5976,	0.776226,	0.405475,	0.962082
0.645436,	0.838419,	0.439945,	1.03996
0.692019,	0.89866,	0.473867,	1.11568
0.737785,	0.957273,	0.506883,	1.18915
0.783006,	1.01339,	0.537562,	1.25806
0.824674,	1.06353,	0.564459,	1.31824
0.860345,	1.10655,	0.588058,	1.36973
0.891942,	1.14456,	0.608073,	1.4141
0.919088,	1.1767,	0.622636,	1.44912
0.936449,	1.19897,	0.633281,	1.47367
0.94499,	1.21274,	0.642582,	1.49141
0.95227,	1.22209,	0.648494,	1.50306
0.958951,	1.22918,	0.650203,	1.50938
0.958449,	1.228,	0.649813,	1.50741
0.952808,	1.22066,	0.647202,	1.49874
0.947555,	1.21116,	0.640147,	1.48411
0.938524,	1.19715,	0.629059,	1.46251
0.919025,	1.17376,	0.616734,	1.43328
0.893186,	1.14252,	0.603156,	1.39717
0.870464,	1.11335,	0.587372,	1.3609
0.849122,	1.0851,	0.570249,	1.32464
0.822114,	1.05124,	0.552589,	1.28366
0.791958,	1.01358,	0.534029,	1.23874
0.764384,	0.977117,	0.513855,	1.19313
0.736895,	0.940726,	0.492627,	1.14683
0.704949,	0.900383,	0.47137,	1.09763
0.670318,	0.857531,	0.450122,	1.04634
0.638644,	0.817264,	0.42887,	0.997151
0.609323,	0.778966,	0.407555,	0.949567
0.578161,	0.738959,	0.386309,	0.900654
0.54584,	0.698144,	0.365337,	0.851281
0.51526,	0.659185,	0.344577,	0.803451
0.486396,	0.621909,	0.324253,	0.757385
0.457862,	0.585217,	0.304593,	0.71234
0.4289,	0.548486,	0.285602,	0.667688
0.401342,	0.513491,	0.267257,	0.625096
0.375998,	0.480819,	0.249668,	0.584861
0.35117,	0.448805,	0.232629,	0.545585
0.32707,	0.417957,	0.216252,	0.50793
0.303968,	0.388416,	0.200923,	0.471862
0.282137,	0.360452,	0.186104,	0.437752
0.262127,	0.334652,	0.172328,	0.40612
0.242588,	0.309488,	0.159383,	0.375429
0.224206,	0.285941,	0.146738,	0.346763
0.207174,	0.263985,	0.135441,	0.319945
0.190759,	0.242825,	0.12438,	0.294225
0.176106,	0.223853,	0.114135,	0.271098
0.161979,	0.205457,	0.105124,	0.248797
0.148816,	0.188455,	0.0958832,	0.22819
0.137026,	0.17314,	0.0880737,	0.209539
0.125215,	0.157823,	0.0804141,	0.191036
0.115155,	0.144719,	0.0730736,	0.175147
0.105659,	0.132078,	0.0672682,	0.159951
0.0966735,	0.12022,	0.060854,	0.145715
0.0890738,	0.110182,	0.0557042,	0.13356
0.0809753,	0.0995064,	0.0507435,	0.120779
0.0743967,	0.0908234,	0.0456386,	0.110315
0.0684574,	0.0826257,	0.0421465,	0.100573
0.0626131,	0.074573,	0.0379074,	0.0910656
0.0580431,	0.0683239,	0.0346422,	0.0835825
0.052799,	0.0611435,	0.0316211,	0.0751121
0.0486911,	0.0555302,	0.0281706,	0.0684272
0.0452678,	0.0504924,	0.0262139,	0.0625483
0.0417309,	0.0452003,	0.0235543,	0.0564739
0.0391533,	0.0414427,	0.0215538,	0.0520747
0.0359718,	0.0367595,	0.0198233,	0.0467022
0.0335495,	0.0332002,	0.0175696,	0.0425785
0.0317494,	0.0302552,	0.0165614,	0.0392606
0.0298227,	0.0269433,	0.0150107,	0.0356507
0.0284473,	0.0247455,	0.013827,	0.0331883
0.0266263,	0.0217525,	0.0128935,	0.0299402
0.0252714,	0.019544,	0.0114971,	0.0275281
0.0243851,	0.0179138,	0.0110179,	0.0258095
0.0234343,	0.0159849,	0.010208,	0.0238921
0.0227052,	0.0147523,	0.00953566,	0.022604
0.0216742,	0.0128631,	0.00904489,	0.0207446
0.0209056,	0.0115231,	0.00823896,	0.0194182
0.0204441,	0.0106901,	0.00800879,	0.0186089
0.0199693,	0.00968365,	0.00763296,	0.0177174
0.0195395,	0.00904262,	0.00726225,	0.0170776
0.0189149,	0.00787513,	0.00698429,	0.0160552
0.0184254,	0.00707677,	0.00653936,	0.0153348
0.018124,	0.00670084,	0.00640248,	0.014954
0.0178341,	0.00626208,	0.00622851,	0.0145602
0.0175264,	0.00596107,	0.00601632,	0.0142193
0.0170995,	0.00527161,	0.00583101,	0.013642
0.016737,	0.00480179,	0.00557468,	0.0132125
0.0164863,	0.00465053,	0.00546696,	0.0129873
0.0162541,	0.00450311,	0.00536437,	0.0127771
0.0159945,	0.00436782,	0.00522601,	0.0125504
0.015666,	0.00397952,	0.00508398,	0.012188
0.0153666,	0.00370063,	0.00491703,	0.0118902
0.0151321,	0.00362997,	0.00481972,	0.0117091
0.0149148,	0.00358799,	0.00473633,	0.0115488
0.0146767,	0.00351482,	0.00463047,	0.0113616
0.014401,	0.00329467,	0.00451341,	0.0111009
0.0141387,	0.0031209,	0.00438932,	0.0108671
0.0139131,	0.00306794,	0.0042987,	0.0106977
0.0137006,	0.00304451,	0.00421982,	0.0105459
0.0134759,	0.0029889,	0.00412922,	0.010374
0.013232,	0.00285432,	0.00402919,	0.0101644
0.012995,	0.00273775,	0.00392814,	0.00996627
0.0127785,	0.00268643,	0.00384394,	0.00980278
0.0125711,	0.00265694,	0.00376766,	0.00965168
0.0123578,	0.00260566,	0.00368601,	0.00948896
0.0121356,	0.00251415,	0.00359865,	0.00930793
0.0119177,	0.00242979,	0.00351203,	0.00913254
0.0117115,	0.00237935,	0.00343437,	0.00897562
0.0115114,	0.00234262,	0.00336169,	0.00882667
0.0113092,	0.00229355,	0.00328697,	0.0086721
0.0111038,	0.00222494,	0.00320952,	0.00850943
0.0109015,	0.00215969,	0.00313328,	0.00835019
0.0107062,	0.00211173,	0.00306208,	0.00820095
0.0105151,	0.00207162,	0.00299402,	0.00805674
