rho,	rhou,	rhov,	rhoet
0.00507557,	0.00459104,	0.00342968,	0.00602159
0.0050861,	0.00459495,	0.00336545,	0.00603796
0.0050843,	0.00458496,	0.0033758,	0.0060473
0.0050757,	0.00456917,	0.00339156,	0.00604872
0.00505896,	0.00454509,	0.00340217,	0.00603955
0.00503615,	0.00451561,	0.00340797,	0.00602296
0.00500905,	0.00448331,	0.00340822,	0.00600168
0.00497752,	0.0044802,	0.00340421,	0.0059753
0.00496094,	0.00451654,	0.00343315,	0.00594807
0.004954,	0.00452952,	0.00339969,	0.00591174
0.00498898,	0.00456168,	0.00335583,	0.00596052
0.0050094,	0.00458018,	0.00337353,	0.00600273
0.00501879,	0.00458634,	0.00338581,	0.00602957
0.00502088,	0.00458579,	0.00336215,	0.00604762
0.00501619,	0.00457894,	0.00338114,	0.00605737
0.00500478,	0.00456573,	0.00339483,	0.00605871
0.00498548,	0.00454407,	0.00340323,	0.00604991
0.00495508,	0.00450786,	0.00342464,	0.00602696
0.00492354,	0.00446573,	0.00342558,	0.0059916
0.00488732,	0.00442362,	0.00342758,	0.0059543
0.0048503,	0.00438919,	0.00334616,	0.00592464
0.00477203,	0.00429081,	0.00330288,	0.00581513
0.0048001,	0.00431671,	0.00325263,	0.00570777
0.00481716,	0.00433164,	0.00319799,	0.00570727
0.00482128,	0.00433051,	0.00319876,	0.00572455
0.00482216,	0.00433674,	0.00321961,	0.00573912
0.00482051,	0.0043536,	0.00323684,	0.00574826
0.00483379,	0.00436006,	0.00324951,	0.00575199
0.00483942,	0.0043608,	0.00325835,	0.00576164
0.00485448,	0.00440185,	0.00327642,	0.00577444
0.00487331,	0.0044388,	0.00330076,	0.00580436
0.00488639,	0.0044674,	0.00328028,	0.00584397
0.00489952,	0.00448163,	0.00328782,	0.0058794
0.00490078,	0.00447945,	0.00331365,	0.00589496
0.00489174,	0.00446498,	0.00332292,	0.00590477
0.00487737,	0.00444062,	0.00331342,	0.00590683
0.00485861,	0.00440845,	0.00334086,	0.00590057
0.00483125,	0.00438025,	0.00333905,	0.00588429
0.00479213,	0.00434501,	0.00331126,	0.00585195
0.00473682,	0.00427266,	0.0033063,	0.00576115
0.00469073,	0.00422186,	0.0032187,	0.00569795
0.00461688,	0.00416723,	0.00317583,	0.00559619
0.00465657,	0.00420038,	0.00313598,	0.00551509
0.00468599,	0.00424924,	0.00309859,	0.00552677
0.00472395,	0.00429006,	0.00309045,	0.00559205
0.00475124,	0.00431347,	0.00312576,	0.00564324
0.00477295,	0.00435382,	0.00315558,	0.00567565
0.00480304,	0.00437938,	0.00318212,	0.00571133
0.00481937,	0.00438849,	0.00320478,	0.00574226
0.00483145,	0.00439579,	0.00322274,	0.00576992
0.00484137,	0.00440446,	0.00323596,	0.00579765
0.00484405,	0.0044063,	0.00325776,	0.00581655
0.00483573,	0.00439506,	0.00328339,	0.00581979
0.00481826,	0.00437336,	0.00326515,	0.00581027
0.00479563,	0.00434727,	0.00326708,	0.00579438
0.00477256,	0.00432002,	0.00329877,	0.00577887
0.00474073,	0.00428784,	0.00326177,	0.00575405
0.00470687,	0.00425238,	0.00321615,	0.00572241
0.004618,	0.00415992,	0.00319382,	0.00562021
0.00453649,	0.00416217,	0.00314048,	0.00551506
0.00449029,	0.00407911,	0.00309413,	0.0054178
0.00453123,	0.00410434,	0.00304522,	0.005325
0.00460807,	0.00418724,	0.00299959,	0.00541622
0.00468857,	0.00428151,	0.00301134,	0.0055424
0.00471135,	0.00429244,	0.00305184,	0.0055775
0.00471873,	0.00428436,	0.00308136,	0.00559097
0.00472951,	0.00428808,	0.00311043,	0.00561518
0.00474394,	0.00429983,	0.00313269,	0.00564726
0.00474494,	0.00429525,	0.00314985,	0.00566004
0.00473459,	0.00427724,	0.0031618,	0.00565678
0.00471781,	0.00425326,	0.00316821,	0.00564543
0.00470538,	0.0042404,	0.00317198,	0.00564445
0.00468948,	0.00422617,	0.00317533,	0.00564034
0.00466698,	0.00420226,	0.00320766,	0.00562712
0.00462875,	0.00416168,	0.00315589,	0.00559084
0.00458498,	0.00411186,	0.00311296,	0.00554238
0.00448413,	0.00400334,	0.00306775,	0.00542084
0.00440924,	0.00393076,	0.00303254,	0.00531572
0.00435562,	0.00391636,	0.00299379,	0.00522603
0.00425508,	0.00376441,	0.00294412,	0.00514413
0.00427743,	0.00394402,	0.00289408,	0.00505917
0.00439998,	0.00407147,	0.00284754,	0.00519267
0.00436596,	0.00398218,	0.00280555,	0.00512147
0.00439616,	0.00399568,	0.00281482,	0.00515985
0.00445161,	0.00405372,	0.00285885,	0.00524444
0.00450927,	0.00412117,	0.00290586,	0.00533709
0.00452442,	0.00412898,	0.00293657,	0.0053638
0.0045078,	0.0040925,	0.00295093,	0.0053414
0.004487,	0.00405394,	0.00295716,	0.00531537
0.00447074,	0.00402698,	0.00295981,	0.00530025
0.00446055,	0.00401403,	0.00296237,	0.00529841
0.0044527,	0.00400899,	0.00296569,	0.00530313
0.00442387,	0.00397499,	0.00296211,	0.00527482
0.00437583,	0.00391402,	0.00295035,	0.00521595
0.00431836,	0.00383788,	0.00297187,	0.0051418
0.00425536,	0.00375975,	0.002922,	0.00506246
0.00418748,	0.00389652,	0.00283539,	0.0049776
0.00409694,	0.00370503,	0.00278588,	0.00486697
0.00402082,	0.00351278,	0.00274027,	0.00477989
0.00394641,	0.00343405,	0.00270526,	0.00469524
0.00386771,	0.0036063,	0.00266288,	0.0046032
0.00387036,	0.00349902,	0.00260924,	0.00450425
0.00402108,	0.00367995,	0.00255707,	0.00469873
0.00410968,	0.0037739,	0.00256507,	0.00482186
0.00414559,	0.00379358,	0.00261498,	0.00486361
0.00404832,	0.00363231,	0.00258336,	0.00470632
0.00403115,	0.00359507,	0.00257951,	0.0046818
0.00404683,	0.00361163,	0.00259085,	0.00471373
0.00406919,	0.00364222,	0.00260912,	0.00475901
0.00408395,	0.00366451,	0.00262863,	0.00479366
0.00408446,	0.00366758,	0.00264554,	0.00480618
0.00402325,	0.00358022,	0.0026416,	0.00471954
0.0039612,	0.00349011,	0.0026225,	0.00463024
0.00390606,	0.00341305,	0.00259943,	0.004554
0.00386133,	0.00335488,	0.00257619,	0.00449691
0.00382365,	0.00331075,	0.0025539,	0.00445358
0.00379108,	0.00327514,	0.00256425,	0.00441968
0.00375625,	0.00324096,	0.00254604,	0.00438553
0.00372388,	0.00348962,	0.00247111,	0.00435537
0.00367503,	0.00327687,	0.0024322,	0.00429544
0.00357557,	0.0031044,	0.00238843,	0.00416584
0.00347733,	0.0029534,	0.0023444,	0.00403609
0.00338708,	0.0028289,	0.00230474,	0.00391814
0.00330658,	0.00307599,	0.00226904,	0.00381572
0.00333476,	0.00295502,	0.00222461,	0.003813
0.00346045,	0.00310898,	0.00218196,	0.00399559
0.00353316,	0.0031887,	0.00219188,	0.00409617
0.00356476,	0.00321002,	0.0022313,	0.00413296
0.00356565,	0.00318786,	0.00225285,	0.00412249
0.00354622,	0.00313731,	0.00226051,	0.00408132
0.00342993,	0.00295725,	0.00220648,	0.00389773
0.00340158,	0.00291119,	0.00218616,	0.00385868
0.0034049,	0.00291493,	0.00218363,	0.00387208
0.00341675,	0.00293407,	0.00218988,	0.00390057
0.00342553,	0.00295092,	0.00219924,	0.00392512
0.00342483,	0.00295548,	0.00220644,	0.003935
0.00341313,	0.00294475,	0.00220966,	0.00392731
0.00339117,	0.00291926,	0.00220828,	0.00390297
0.00335203,	0.00286821,	0.00219857,	0.00385064
0.00327926,	0.00276648,	0.00217155,	0.00374371
0.00321308,	0.00267327,	0.00217338,	0.00364756
0.00315936,	0.0029499,	0.00214153,	0.00363559
0.00312312,	0.0027758,	0.00209103,	0.00352883
0.00309805,	0.00261927,	0.00204891,	0.00350381
0.0030775,	0.00251961,	0.0020125,	0.00348798
0.00304603,	0.00249543,	0.00197929,	0.00346042
0.00299042,	0.00244456,	0.00194837,	0.00339979
0.00293296,	0.00238882,	0.0019212,	0.00333368
0.00287449,	0.00256295,	0.00189944,	0.00326365
0.00282217,	0.00238252,	0.00188573,	0.00320092
0.00287702,	0.00252361,	0.0018688,	0.00327559
0.00294487,	0.00259721,	0.001847,	0.00336472
0.00297283,	0.00261523,	0.00184681,	0.00339776
0.00297685,	0.00260132,	0.00186518,	0.00339487
0.00296609,	0.00256803,	0.00187138,	0.00337003
0.00294696,	0.00252438,	0.00186938,	0.00333311
0.00292341,	0.00247592,	0.00186213,	0.00329025
0.00288003,	0.00240221,	0.00184108,	0.00321889
0.00279891,	0.00228194,	0.00179414,	0.0030951
0.00278582,	0.0022641,	0.0017777,	0.00308162
0.00280065,	0.00228937,	0.00177856,	0.00311391
0.00282115,	0.00232474,	0.0017882,	0.00315598
0.00284087,	0.00236134,	0.00179984,	0.00319908
0.00284775,	0.00238002,	0.0018096,	0.00322216
0.00283951,	0.00237611,	0.00181432,	0.00322013
0.00280949,	0.00233681,	0.00181444,	0.00317856
0.00277219,	0.00228382,	0.00182884,	0.00312219
0.00273523,	0.00250489,	0.00183825,	0.00310635
0.00270126,	0.00231042,	0.00182141,	0.00301025
0.0026835,	0.00215367,	0.00180208,	0.00298276
0.00265527,	0.00211243,	0.00176974,	0.00293816
0.00259375,	0.00202095,	0.00172202,	0.00284008
0.00253769,	0.00193915,	0.00167411,	0.00275272
0.0024823,	0.00186963,	0.00162965,	0.00267571
0.00244304,	0.00191135,	0.00159194,	0.00263144
0.00242073,	0.00193681,	0.00156105,	0.002659
0.00240738,	0.00231805,	0.00153586,	0.00285482
0.0023951,	0.00208838,	0.00151597,	0.00265121
0.0024498,	0.00212953,	0.00150167,	0.00277701
0.00250582,	0.0021957,	0.00150997,	0.00285617
0.00252671,	0.00221002,	0.00154417,	0.00287903
0.00252258,	0.00218702,	0.00156243,	0.00286162
0.00249422,	0.00212789,	0.00156333,	0.00280533
0.00246782,	0.00207266,	0.00155907,	0.00275321
0.00244491,	0.00202386,	0.00155224,	0.00270796
0.0024236,	0.00197911,	0.00154287,	0.0026668
0.00240263,	0.00193677,	0.00153125,	0.00262778
0.00238222,	0.00189717,	0.00151805,	0.00259121
0.00236551,	0.0018649,	0.00150533,	0.00256213
0.00232974,	0.00189904,	0.00148516,	0.00250717
0.00225629,	0.00171076,	0.0014449,	0.00240113
0.00225488,	0.001716,	0.00142375,	0.00240815
0.00227418,	0.00176094,	0.0014191,	0.00244921
0.00229603,	0.00179261,	0.00142328,	0.00249486
0.00231045,	0.00182419,	0.00143238,	0.00252879
0.00235773,	0.00226512,	0.00144046,	0.00279608
0.00231672,	0.00204143,	0.0014482,	0.00255472
0.00230616,	0.00184844,	0.00145611,	0.00254337
0.00228883,	0.00181424,	0.00146735,	0.00251964
0.00226207,	0.00177545,	0.00147327,	0.0024792
0.00223199,	0.00173054,	0.00147372,	0.00243242
0.00220339,	0.00168712,	0.00146892,	0.00238745
0.00217737,	0.00164764,	0.00144402,	0.00234645
0.00215456,	0.00161308,	0.00141545,	0.00231082
0.0021315,	0.0015796,	0.0013922,	0.00227592
0.00211385,	0.00155272,	0.0013681,	0.00224858
0.00208657,	0.00152332,	0.00135035,	0.00221468
0.00205269,	0.00182408,	0.00133132,	0.00226552
0.00201193,	0.00162831,	0.0013095,	0.00211072
0.00195157,	0.00171221,	0.00127712,	0.00212866
0.00207712,	0.00193048,	0.0012463,	0.00241191
0.00195562,	0.00169672,	0.00122158,	0.0021641
0.00202977,	0.00172529,	0.00121363,	0.00227492
0.00206357,	0.00176362,	0.00125002,	0.00232127
0.00206841,	0.00175819,	0.00127103,	0.00232053
0.00205514,	0.00172452,	0.00128026,	0.0022898
0.00203223,	0.00167537,	0.0012809,	0.00224286
0.00200626,	0.00162084,	0.00127579,	0.00219053
0.00198042,	0.00156626,	0.00126651,	0.00213835
0.00195977,	0.00151818,	0.0012493,	0.00208786
0.00192987,	0.0014609,	0.00123567,	0.00203597
0.00191677,	0.00142935,	0.00122609,	0.00201085
0.00191169,	0.00141133,	0.00121822,	0.00199917
0.00190927,	0.0013992,	0.00121073,	0.00199261
0.00190691,	0.001389,	0.00120308,	0.00198701
0.00192556,	0.00140887,	0.00120847,	0.00201393
0.00189536,	0.00136189,	0.00119099,	0.0019658
0.00192158,	0.00182921,	0.00116582,	0.00225805
0.0018532,	0.00175377,	0.00112691,	0.00217502
0.0021053,	0.00197638,	0.00126114,	0.00246175
0.0019401,	0.00175408,	0.00116718,	0.0022166
0.00186609,	0.001559,	0.00112216,	0.00200238
0.00189134,	0.00148766,	0.00113327,	0.00200695
0.0019094,	0.00145814,	0.00114483,	0.00204444
0.00191909,	0.00167401,	0.00115424,	0.00208907
0.00192023,	0.00147394,	0.00116261,	0.00207547
0.00191681,	0.00146963,	0.00117211,	0.00207548
0.00191277,	0.00146864,	0.00118755,	0.00207375
0.00190321,	0.00145879,	0.00119761,	0.00206245
0.00188411,	0.00143526,	0.00119014,	0.00203575
0.00186009,	0.00140396,	0.00116496,	0.0020003
0.00182862,	0.00136069,	0.00114122,	0.00195411
0.00179055,	0.00130356,	0.0011176,	0.00189181
0.00176044,	0.0012586,	0.00109588,	0.00184272
0.00172176,	0.00120781,	0.00107561,	0.00178523
0.00183285,	0.00175816,	0.00108023,	0.00216131
0.00168534,	0.00156494,	0.00104489,	0.00194673
0.0016954,	0.00141398,	0.00103439,	0.00187885
0.00173891,	0.00146974,	0.00102613,	0.00194185
0.00175605,	0.00148729,	0.00104295,	0.00196314
0.00175451,	0.00147726,	0.00105345,	0.00195464
0.00174072,	0.00144876,	0.00105545,	0.00192645
0.00171979,	0.00143651,	0.00105139,	0.00188674
0.00170093,	0.00137313,	0.00104521,	0.00185067
0.00167765,	0.00133106,	0.00103591,	0.00180824
0.00164925,	0.00128227,	0.00102252,	0.00175834
0.00161805,	0.0012295,	0.00100652,	0.00170416
0.0015856,	0.00118239,	0.000990405,	0.00164844
0.0015942,	0.00115844,	0.000974357,	0.00167189
0.0016039,	0.00122877,	0.000959634,	0.00169334
0.00160627,	0.00117848,	0.000951468,	0.00170205
0.00160195,	0.00117071,	0.000955809,	0.00169103
0.001592,	0.00115321,	0.000960462,	0.00166967
0.00180836,	0.00173716,	0.00108056,	0.0021361
0.00166507,	0.00154993,	0.000997247,	0.00192805
0.00156336,	0.00138658,	0.000971881,	0.00174698
0.00155196,	0.00124757,	0.000961957,	0.00159324
0.00153749,	0.00113195,	0.000937455,	0.00157078
0.00152218,	0.00104521,	0.000915069,	0.00154846
0.00151781,	0.00102215,	0.000903591,	0.00152506
0.0015406,	0.00102306,	0.000915839,	0.00153006
0.00152018,	0.00099281,	0.000905864,	0.00149977
0.00153249,	0.00141357,	0.000912276,	0.0017634
0.00150592,	0.0012455,	0.000897549,	0.00157299
0.0017794,	0.00168764,	0.0010449,	0.00210107
0.00161918,	0.00148481,	0.000952868,	0.00187246
0.0014792,	0.00130802,	0.000871175,	0.00167319
0.0014713,	0.00121868,	0.000847903,	0.0016178
0.00150662,	0.00124115,	0.000870016,	0.00164554
0.001538,	0.00123392,	0.000882543,	0.00164084
0.00156155,	0.00120843,	0.000894103,	0.00164257
0.00157662,	0.00116603,	0.000906697,	0.00167543
0.00158041,	0.00117188,	0.000917166,	0.00168945
0.00157556,	0.00117306,	0.000927342,	0.00168858
0.00156472,	0.00116347,	0.00094447,	0.00167698
0.00154856,	0.00125175,	0.000954785,	0.00165593
0.00152866,	0.00112716,	0.000943682,	0.00162784
0.00150756,	0.00109255,	0.000925061,	0.00159626
0.00148688,	0.00106374,	0.000908744,	0.0015642
0.00146702,	0.00103484,	0.000894051,	0.00153254
0.00144182,	0.0010001,	0.000880258,	0.00149387
0.0014102,	0.00109867,	0.000866421,	0.00144751
0.00144437,	0.00132643,	0.000854784,	0.00166365
0.00150149,	0.00140865,	0.000863252,	0.00175693
0.00172775,	0.00161722,	0.00100152,	0.00202103
0.0015785,	0.00142879,	0.000915859,	0.00180879
0.00144758,	0.00126434,	0.000840317,	0.00162337
0.00144394,	0.00121304,	0.000849634,	0.00161556
0.0014627,	0.00123181,	0.000868983,	0.00163907
0.00145859,	0.0012191,	0.000879432,	0.00162766
0.00144355,	0.00119021,	0.000880842,	0.00159881
0.00142223,	0.00115187,	0.000875651,	0.00155982
0.00139793,	0.00110894,	0.00086584,	0.00151595
0.00137289,	0.00106479,	0.000853001,	0.00147081
0.00134836,	0.00102142,	0.000838387,	0.00142652
0.00132544,	0.000980492,	0.000823041,	0.00138487
0.00130775,	0.000942845,	0.000807682,	0.00135229
0.00129292,	0.000908807,	0.000792793,	0.00133028
0.00133423,	0.00122043,	0.000781428,	0.00153456
0.00157082,	0.00144626,	0.000897699,	0.00181676
0.00153835,	0.00144272,	0.000875903,	0.00179778
0.00140305,	0.00127398,	0.000799718,	0.00160705
0.00128437,	0.00112693,	0.000746254,	0.00144065
0.00123056,	0.00100133,	0.00073327,	0.00131648
0.00126094,	0.00101474,	0.000723608,	0.00135284
0.00129598,	0.00102001,	0.000726102,	0.00136226
0.00132435,	0.00100205,	0.000737434,	0.00135339
0.00134204,	0.000974818,	0.000752387,	0.00138184
0.00135085,	0.00094739,	0.000764703,	0.00139535
0.00135258,	0.000951549,	0.000773929,	0.00139708
0.00135336,	0.000954054,	0.000780225,	0.00139402
0.00135349,	0.000956204,	0.000789772,	0.00139146
0.0013492,	0.000957128,	0.000799518,	0.00242436
0.00134038,	0.000944819,	0.000804425,	0.00180411
0.00132864,	0.000930377,	0.000805388,	0.00146939
0.00131477,	0.000912221,	0.000794458,	0.00134855
0.00130034,	0.000892727,	0.000772637,	0.00132787
0.00128642,	0.000872976,	0.000754351,	0.00130715
0.00154374,	0.00145261,	0.000880924,	0.00180863
0.0014094,	0.00128445,	0.000804945,	0.00161872
0.00139967,	0.001298,	0.000796411,	0.00162261
0.00125972,	0.00112859,	0.000717436,	0.00142983
0.00126021,	0.00102696,	0.000721803,	0.00136789
0.00129373,	0.00103363,	0.000734896,	0.00137889
0.00132107,	0.00101717,	0.000742178,	0.00136402
0.0013382,	0.000991273,	0.000755592,	0.00139258
0.00134633,	0.000960388,	0.000767864,	0.00141156
0.00134709,	0.000966776,	0.000777399,	0.00141809
0.00134276,	0.000965727,	0.000791867,	0.00141569
0.00133404,	0.00095715,	0.000804807,	0.00140554
0.00132207,	0.000942957,	0.000812837,	0.00138945
0.00130807,	0.00092495,	0.000815046,	0.00136931
0.00129267,	0.000904449,	0.000797136,	0.00134576
0.0012782,	0.000884203,	0.000780274,	0.00132308
0.00126468,	0.000864329,	0.000765746,	0.00130128
0.00125208,	0.00113798,	0.000752858,	0.00142656
0.00146103,	0.00135267,	0.000834866,	0.00169541
0.00133941,	0.00120049,	0.000765758,	0.00152357
0.00192359,	0.00183163,	0.00109092,	0.00224795
0.00125648,	0.00110862,	0.000717322,	0.00141651
0.00123734,	0.00103086,	0.000735137,	0.00137666
0.00123947,	0.0010264,	0.000745389,	0.00137456
0.00123268,	0.001009,	0.000748398,	0.00135843
0.00122049,	0.000983754,	0.000746041,	0.0013338
0.00120535,	0.000954314,	0.000739864,	0.0013046
0.00118892,	0.000923203,	0.000730964,	0.00127353
0.00117229,	0.000892149,	0.000720292,	0.00124239
0.00115611,	0.000862184,	0.000708619,	0.0012123
0.00114088,	0.000834081,	0.000696523,	0.00118408
0.00112682,	0.00080822,	0.000684417,	0.00115813
0.00111379,	0.000784517,	0.000672713,	0.00113432
0.00110199,	0.000763199,	0.000661441,	0.00111294
0.00109586,	0.000743343,	0.000651222,	0.00109286
0.0010911,	0.000727281,	0.000640517,	0.00107702
0.00139761,	0.00131506,	0.000799941,	0.00163836
0.00161494,	0.0015193,	0.000933766,	0.00189558
0.00147886,	0.00134999,	0.000854732,	0.00170392
0.00136085,	0.00120398,	0.000785173,	0.00153845
0.00125929,	0.00107948,	0.00072434,	0.00139704
0.00117246,	0.000974362,	0.000671452,	0.00127724
0.00109856,	0.000886343,	0.00062573,	0.00117645
0.00105659,	0.00081323,	0.0006005,	0.00109227
0.00105258,	0.000752486,	0.000596816,	0.0010419
0.0010484,	0.000721446,	0.000596901,	0.00106156
0.00104404,	0.000695201,	0.000607236,	0.00107742
0.00103954,	0.000701509,	0.000604545,	0.00108192
0.0010348,	0.000701004,	0.00059586,	0.00107914
0.00102997,	0.000695443,	0.000587289,	0.00107138
0.00102513,	0.00067645,	0.000578121,	0.00104765
0.00137799,	0.00123961,	0.000760517,	0.00156888
0.0012483,	0.00108066,	0.000674173,	0.00138905
0.00113605,	0.00094476,	0.00061015,	0.00123483
0.00103974,	0.000830176,	0.000561052,	0.00110412
0.00100282,	0.000790797,	0.000562883,	0.00108065
0.00100365,	0.000794427,	0.000576006,	0.00108854
0.00100252,	0.000782671,	0.000580982,	0.00107963
0.00101893,	0.000761752,	0.000587507,	0.00106063
0.00103949,	0.000736076,	0.000609519,	0.00106562
0.0010521,	0.000708476,	0.000623751,	0.00108811
0.00105764,	0.000711606,	0.000626878,	0.00109873
0.00105789,	0.000714153,	0.000618916,	0.00109988
0.00105471,	0.000710765,	0.000610726,	0.00109495
0.00133171,	0.00121745,	0.000752079,	0.00150256
0.00120806,	0.00102803,	0.000648068,	0.00133034
0.00110165,	0.000898394,	0.000588869,	0.00118349
0.00101091,	0.000789843,	0.000584075,	0.00105985
0.000987776,	0.000771684,	0.000579522,	0.00106105
0.000998725,	0.000778121,	0.000577858,	0.00107298
0.00100094,	0.000768985,	0.000584393,	0.00106779
