rho,	rhou,	rhov,	rhoet
0.0289995,	0.02629,	0.0137771,	0.0320836
0.0289042,	0.0262029,	0.0137269,	0.0319749
0.0288083,	0.0261152,	0.0136767,	0.0318656
0.028712,	0.026027,	0.0136264,	0.0317556
0.028615,	0.0259381,	0.0135759,	0.0316448
0.0285174,	0.0258485,	0.0135252,	0.0315331
0.0284191,	0.0257581,	0.0134741,	0.0314204
0.0283202,	0.025667,	0.0134226,	0.0313066
0.0282207,	0.0255752,	0.0133706,	0.0311918
0.0281206,	0.0254828,	0.0133182,	0.0310759
0.02802,	0.0253898,	0.0132653,	0.030959
0.0279189,	0.0252962,	0.0132119,	0.0308411
0.0278173,	0.025202,	0.0131579,	0.0307222
0.0277154,	0.0251074,	0.0131035,	0.0306024
0.027613,	0.0250122,	0.0130486,	0.0304817
0.0275102,	0.0249165,	0.0129932,	0.03036
0.027407,	0.0248203,	0.0129374,	0.0302376
0.0273035,	0.0247236,	0.0128812,	0.0301143
0.0271995,	0.0246263,	0.0128247,	0.0299902
0.0270951,	0.0245285,	0.0127677,	0.0298653
0.0269901,	0.0244299,	0.0127105,	0.0297394
0.0268844,	0.0243304,	0.0126528,	0.0296126
0.026778,	0.0242302,	0.0125949,	0.0294848
0.0266709,	0.024129,	0.0125366,	0.029356
0.0265629,	0.0240269,	0.0124779,	0.0292259
0.0264539,	0.0239236,	0.0124188,	0.0290947
0.0263437,	0.023819,	0.0123593,	0.0289619
0.0262323,	0.0237131,	0.0122993,	0.0288278
0.0261198,	0.023606,	0.0122387,	0.028692
0.026006,	0.0234975,	0.0121776,	0.0285547
0.0258909,	0.0233875,	0.0121158,	0.0284158
0.0257744,	0.0232761,	0.0120534,	0.028275
0.0256563,	0.0231631,	0.0119903,	0.0281324
0.0255369,	0.0230487,	0.0119264,	0.0279879
0.0254161,	0.0229328,	0.0118617,	0.0278417
0.025294,	0.0228155,	0.0117962,	0.0276936
0.0251706,	0.0226969,	0.0117299,	0.0275439
0.0250459,	0.022577,	0.0116629,	0.0273924
0.02492,	0.0224559,	0.0115951,	0.0272393
0.0247929,	0.0223335,	0.0115265,	0.0270846
0.0246646,	0.0222097,	0.0114572,	0.0269283
0.0245352,	0.0220848,	0.0113872,	0.0267705
0.0244047,	0.0219588,	0.0113166,	0.0266114
0.0242733,	0.0218317,	0.0112454,	0.0264509
0.0241408,	0.0217036,	0.0111737,	0.0262891
0.0240074,	0.0215743,	0.0111015,	0.026126
0.0238731,	0.021444,	0.0110289,	0.0259618
0.0237377,	0.0213125,	0.0109558,	0.0257962
0.0236013,	0.0211798,	0.0108824,	0.0256294
0.0234638,	0.021046,	0.0108087,	0.0254613
0.0233254,	0.0209109,	0.0107346,	0.0252919
0.023186,	0.0207747,	0.0106603,	0.0251213
0.0230456,	0.0206372,	0.0105857,	0.0249494
0.0229041,	0.0204985,	0.0105108,	0.0247761
0.0227615,	0.0203585,	0.0104356,	0.0246016
0.0226179,	0.0202173,	0.0103601,	0.0244257
0.0224734,	0.0200748,	0.0102844,	0.0242484
0.0223277,	0.019931,	0.0102084,	0.0240698
0.022181,	0.019786,	0.0101321,	0.0238898
0.0220335,	0.0196398,	0.0100555,	0.0237086
0.021885,	0.0194926,	0.00997866,	0.0235261
0.0217357,	0.0193443,	0.00990157,	0.0233425
0.0215857,	0.0191951,	0.00982424,	0.0231578
0.021435,	0.0190449,	0.0097467,	0.0229721
0.0212838,	0.018894,	0.00966897,	0.0227855
0.021132,	0.0187424,	0.0095911,	0.0225981
0.0209797,	0.0185902,	0.00951311,	0.0224101
0.0208271,	0.0184373,	0.00943504,	0.0222214
0.0206741,	0.0182838,	0.00935693,	0.022032
0.0205208,	0.0181298,	0.00927882,	0.0218422
0.0203672,	0.0179754,	0.00920074,	0.0216521
0.0202135,	0.0178207,	0.00912274,	0.0214616
0.0200597,	0.0176656,	0.00904485,	0.021271
0.0199059,	0.0175104,	0.00896711,	0.0210802
0.019752,	0.0173549,	0.00888955,	0.0208893
0.0195981,	0.0171994,	0.00881219,	0.0206985
0.0194443,	0.0170437,	0.00873506,	0.0205077
0.0192906,	0.016888,	0.00865816,	0.020317
0.0191371,	0.0167322,	0.00858153,	0.0201265
0.0189836,	0.0165764,	0.00850516,	0.0199361
0.0188303,	0.0164206,	0.00842907,	0.0197458
0.0186773,	0.0162649,	0.00835327,	0.0195559
0.0185245,	0.0161093,	0.00827777,	0.0193663
0.018372,	0.0159539,	0.00820258,	0.0191771
0.0182198,	0.0157988,	0.0081277,	0.0189883
0.018068,	0.015644,	0.00805315,	0.0188001
0.0179167,	0.0154896,	0.00797893,	0.0186124
0.0177659,	0.0153356,	0.00790506,	0.0184253
0.0176156,	0.015182,	0.00783155,	0.0182389
0.0174658,	0.0150288,	0.0077584,	0.0180532
0.0173166,	0.0148762,	0.00768563,	0.0178682
0.0171681,	0.0147243,	0.00761326,	0.0176841
0.0170203,	0.014573,	0.0075413,	0.017501
0.0168732,	0.0144225,	0.00746978,	0.0173188
0.0167269,	0.0142727,	0.00739869,	0.0171377
0.0165814,	0.0141237,	0.00732807,	0.0169577
0.0164368,	0.0139757,	0.00725793,	0.0167788
0.0162931,	0.0138284,	0.00718827,	0.0166011
0.0161502,	0.0136821,	0.00711912,	0.0164246
0.0160083,	0.0135368,	0.00705049,	0.0162494
0.0158673,	0.0133925,	0.00698239,	0.0160755
0.0157274,	0.0132491,	0.00691483,	0.0159029
0.0155884,	0.0131067,	0.00684783,	0.0157317
0.0154504,	0.0129654,	0.00678138,	0.0155618
0.0153134,	0.0128251,	0.0067155,	0.0153933
0.0151774,	0.0126859,	0.0066502,	0.0152263
0.0150425,	0.0125478,	0.00658547,	0.0150606
0.0149087,	0.0124108,	0.00652132,	0.0148965
0.0147759,	0.012275,	0.00645775,	0.0147337
0.0146442,	0.0121402,	0.00639476,	0.0145725
0.0145136,	0.0120066,	0.00633236,	0.0144127
0.0143841,	0.0118742,	0.00627055,	0.0142545
0.0142557,	0.0117429,	0.00620932,	0.0140977
0.0141285,	0.0116129,	0.00614867,	0.0139425
0.0140023,	0.011484,	0.00608861,	0.0137888
0.0138773,	0.0113563,	0.00602914,	0.0136367
0.0137535,	0.0112299,	0.00597026,	0.0134861
0.0136307,	0.0111047,	0.00591196,	0.0133371
0.0135092,	0.0109808,	0.00585424,	0.0131896
0.0133888,	0.0108581,	0.00579711,	0.0130437
0.0132696,	0.0107366,	0.00574057,	0.0128995
0.0131515,	0.0106165,	0.0056846,	0.0127568
0.0130347,	0.0104976,	0.00562923,	0.0126157
0.012919,	0.01038,	0.00557443,	0.0124762
0.0128045,	0.0102635,	0.00552022,	0.0123382
0.0126911,	0.0101483,	0.00546659,	0.0122017
0.0125789,	0.0100343,	0.00541353,	0.0120667
0.0124679,	0.00992155,	0.00536105,	0.0119333
0.012358,	0.00981004,	0.00530914,	0.0118015
0.0122493,	0.00969974,	0.00525781,	0.0116712
0.0121418,	0.00959069,	0.00520704,	0.0115424
0.0120354,	0.00948288,	0.00515683,	0.0114152
0.0119302,	0.0093763,	0.00510719,	0.0112895
0.0118261,	0.00927096,	0.00505811,	0.0111653
0.0117231,	0.00916684,	0.00500958,	0.0110427
0.0116213,	0.00906394,	0.00496159,	0.0109215
0.0115206,	0.00896226,	0.00491416,	0.0108019
0.011421,	0.00886178,	0.00486726,	0.0106837
0.0113226,	0.00876251,	0.0048209,	0.010567
0.0112252,	0.00866443,	0.00477508,	0.0104518
0.011129,	0.00856753,	0.00472978,	0.010338
0.0110338,	0.00847181,	0.004685,	0.0102256
0.0109397,	0.00837725,	0.00464073,	0.0101147
0.0108467,	0.00828385,	0.00459697,	0.0100052
0.0107548,	0.00819159,	0.00455372,	0.00989711
0.0106639,	0.00810046,	0.00451097,	0.00979039
0.010574,	0.00801046,	0.0044687,	0.00968503
0.0104852,	0.00792156,	0.00442692,	0.00958102
0.0103974,	0.00783376,	0.00438562,	0.00947833
0.0103106,	0.00774703,	0.00434479,	0.00937696
0.0102248,	0.00766138,	0.00430442,	0.00927687
0.01014,	0.00757678,	0.00426452,	0.00917807
0.0100561,	0.00749319,	0.00422506,	0.0090805
0.00997327,	0.00741062,	0.00418605,	0.00898416
0.00989134,	0.00732905,	0.00414748,	0.00888904
0.00981034,	0.00724848,	0.00410935,	0.00879511
0.00973026,	0.00716888,	0.00407164,	0.00870236
0.00965109,	0.00709026,	0.00403435,	0.00861078
0.00957282,	0.00701259,	0.00399748,	0.00852036
0.00949544,	0.00693588,	0.00396102,	0.00843108
0.00941895,	0.00686011,	0.00392495,	0.00834293
0.00934332,	0.00678528,	0.00388929,	0.00825589
0.00926855,	0.00671137,	0.00385401,	0.00816996
0.00919464,	0.00663837,	0.00381912,	0.00808513
0.00912156,	0.00656628,	0.0037846,	0.00800137
0.00904931,	0.00649508,	0.00375046,	0.00791867
0.00897788,	0.00642476,	0.00371668,	0.00783702
0.00890725,	0.00635532,	0.00368326,	0.00775641
0.00883741,	0.00628673,	0.0036502,	0.00767683
0.00876836,	0.006219,	0.00361749,	0.00759825
0.00870009,	0.0061521,	0.00358512,	0.00752066
0.00863257,	0.00608604,	0.00355308,	0.00744405
0.0085658,	0.00602078,	0.00352138,	0.00736841
0.00849977,	0.00595632,	0.00349,	0.0072937
0.00843447,	0.00589264,	0.00345895,	0.00721993
0.00836988,	0.00582974,	0.00342821,	0.00714707
0.00830599,	0.00576761,	0.00339778,	0.00707512
0.0082428,	0.00570624,	0.00336765,	0.00700406
0.00818029,	0.00564561,	0.00333783,	0.00693387
0.00811844,	0.00558572,	0.0033083,	0.00686455
0.00805726,	0.00552656,	0.00327906,	0.00679609
0.00799673,	0.0054681,	0.00325011,	0.00672846
0.00793683,	0.00541032,	0.00322143,	0.00666163
0.00787756,	0.00535323,	0.00319304,	0.00659561
0.0078189,	0.00529682,	0.00316491,	0.00653037
0.00776085,	0.00524108,	0.00313704,	0.00646592
0.0077034,	0.005186,	0.00310944,	0.00640223
0.00764655,	0.00513158,	0.0030821,	0.00633931
0.00759027,	0.00507781,	0.003055,	0.00627714
0.00753456,	0.00502467,	0.00302816,	0.00621572
0.00747942,	0.00497217,	0.00300155,	0.00615502
0.00742483,	0.00492029,	0.00297519,	0.00609505
0.00737079,	0.00486903,	0.00294906,	0.00603578
0.00731728,	0.00481837,	0.00292317,	0.00597722
0.00726429,	0.00476831,	0.0028975,	0.00591935
0.00721183,	0.00471885,	0.00287206,	0.00586216
0.00715987,	0.00466996,	0.00284684,	0.00580564
0.00710842,	0.00462166,	0.00282183,	0.00574979
0.00705745,	0.00457392,	0.00279705,	0.00569459
0.00700697,	0.00452674,	0.00277247,	0.00564003
0.00695697,	0.00448012,	0.0027481,	0.0055861
0.00690743,	0.00443404,	0.00272393,	0.0055328
0.00685836,	0.0043885,	0.00269997,	0.00548012
0.00680973,	0.00434349,	0.0026762,	0.00542805
0.00676155,	0.00429901,	0.00265263,	0.00537657
0.00671381,	0.00425504,	0.00262926,	0.00532568
0.00666649,	0.00421159,	0.00260607,	0.00527538
0.0066196,	0.00416864,	0.00258307,	0.00522565
0.00657312,	0.00412619,	0.00256026,	0.00517648
0.00652702,	0.00408424,	0.00253763,	0.0051279
0.00648133,	0.00404278,	0.00251517,	0.00507986
0.00643603,	0.00400179,	0.0024929,	0.00503236
0.00639111,	0.00396127,	0.00247079,	0.00498539
0.00634656,	0.00392122,	0.00244886,	0.00493894
0.00630239,	0.00388162,	0.0024271,	0.004893
0.00625859,	0.00384248,	0.0024055,	0.00484756
0.00621514,	0.00380378,	0.00238407,	0.00480263
0.00617204,	0.00376552,	0.0023628,	0.00475819
0.00612928,	0.0037277,	0.00234169,	0.00471423
0.00608686,	0.00369031,	0.00232074,	0.00467075
0.00604477,	0.00365333,	0.00229994,	0.00462775
0.00600301,	0.00361678,	0.0022793,	0.00458521
0.00596156,	0.00358064,	0.00225881,	0.00454312
0.00592042,	0.0035449,	0.00223848,	0.00450149
0.00587959,	0.00350957,	0.00221829,	0.0044603
0.00583905,	0.00347462,	0.00219825,	0.00441955
0.00579881,	0.00344006,	0.00217835,	0.00437923
0.00575886,	0.00340588,	0.0021586,	0.00433933
0.00571918,	0.00337208,	0.00213899,	0.00429984
0.00567977,	0.00333865,	0.00211953,	0.00426076
0.00564064,	0.00330559,	0.0021002,	0.00422208
0.00560176,	0.00327288,	0.00208101,	0.0041838
