rho,	rhou,	rhov,	rhoet
0.0192738,	0.016119,	0.0106458,	0.022241
0.0185436,	0.0153755,	0.0104092,	0.0213789
0.0178788,	0.0147091,	0.0101567,	0.0205923
0.0172699,	0.0141067,	0.00988102,	0.0198652
0.0166694,	0.0134995,	0.00960979,	0.0191262
0.0161016,	0.0134903,	0.0093381,	0.0184408
0.0155704,	0.01386,	0.0090722,	0.0177469
0.0159916,	0.0142039,	0.00880271,	0.01764
0.0163771,	0.0145136,	0.00853011,	0.0181182
0.0167255,	0.0147875,	0.00825425,	0.0185548
0.017037,	0.0150259,	0.00832066,	0.0189494
0.0173122,	0.0152288,	0.00854154,	0.0193009
0.0175512,	0.0153966,	0.00874554,	0.0196094
0.0177554,	0.0155304,	0.00893278,	0.0198748
0.0179256,	0.0156322,	0.0091025,	0.0200996
0.0180627,	0.0157033,	0.00925429,	0.0202845
0.018167,	0.0157441,	0.00938777,	0.0204301
0.0182381,	0.0157544,	0.00950275,	0.0205354
0.0193936,	0.0169003,	0.0088633,	0.0224984
0.0178838,	0.015184,	0.00975861,	0.0200286
0.0179095,	0.0151688,	0.00980827,	0.0200884
0.0178994,	0.0151189,	0.00984103,	0.0201014
0.017856,	0.0150368,	0.00985728,	0.0200705
0.0177812,	0.014925,	0.00985719,	0.0199978
0.017802,	0.014897,	0.0099708,	0.0200267
0.0178848,	0.0149259,	0.0101453,	0.0201208
0.0178993,	0.0148984,	0.010207,	0.0201394
0.01781,	0.0148315,	0.0100034,	0.0202124
0.0174691,	0.0144387,	0.00978319,	0.0197608
0.0171275,	0.0140556,	0.0095708,	0.0193144
0.0167971,	0.0136935,	0.00936655,	0.0188822
0.0161024,	0.012985,	0.0090929,	0.0180258
0.0154599,	0.0123409,	0.00883136,	0.0172362
0.0149097,	0.0120905,	0.00858666,	0.0165345
0.0149146,	0.0120639,	0.00837349,	0.0160115
0.0144677,	0.011528,	0.00832784,	0.0155121
0.0144224,	0.0114811,	0.00816542,	0.0153927
0.0143218,	0.0113834,	0.00794677,	0.0152873
0.0141926,	0.0112555,	0.00774178,	0.0151407
