rho,	rhou,	rhov,	rhoet
0.0153473,	0.0138829,	0.0084422,	0.0174377
0.0150457,	0.0136175,	0.00823409,	0.0171302
0.0147456,	0.0133521,	0.00803404,	0.0168228
0.0144472,	0.0130872,	0.00784113,	0.0165156
0.0141506,	0.0128232,	0.00765458,	0.0162089
0.0138562,	0.0125603,	0.00747371,	0.0159029
0.0135639,	0.0122988,	0.00729795,	0.0155977
0.013274,	0.0120388,	0.0071268,	0.0152935
0.0129866,	0.0117807,	0.00695983,	0.0149906
0.0127017,	0.0115244,	0.00679667,	0.0146889
0.0124194,	0.0112702,	0.00663699,	0.0143887
0.0121398,	0.0110182,	0.00648051,	0.0140899
0.0118629,	0.0107684,	0.006327,	0.0137928
0.0115888,	0.010521,	0.00617625,	0.0134975
0.0113176,	0.0102759,	0.00602806,	0.0132039
0.0110492,	0.0100339,	0.00588229,	0.0129122
0.010784,	0.00979838,	0.00573879,	0.0126224
0.0105258,	0.00956479,	0.00559744,	0.0123389
0.01027,	0.00933319,	0.00545814,	0.012057
0.0100167,	0.00910361,	0.00532079,	0.0117767
0.00976578,	0.00887611,	0.00518532,	0.0114979
0.00951739,	0.00865073,	0.00505174,	0.0112208
0.00927155,	0.00842752,	0.00492081,	0.0109455
0.00902826,	0.00820652,	0.00479145,	0.0106721
0.00878757,	0.00798776,	0.00466362,	0.0104006
0.0085495,	0.00777129,	0.00453729,	0.0101311
0.00831407,	0.00755714,	0.00441244,	0.00986368
0.00808133,	0.00734535,	0.00428905,	0.00959846
0.00785129,	0.00713596,	0.00416711,	0.00933549
0.00762399,	0.006929,	0.00404662,	0.00907487
0.00739947,	0.00672451,	0.00392756,	0.00881666
0.00717773,	0.00652252,	0.00380996,	0.00856095
0.00714091,	0.00660376,	0.00369379,	0.00830782
0.00724828,	0.00669654,	0.00357908,	0.00806623
0.00734681,	0.00678118,	0.00346584,	0.00819145
0.00743663,	0.00685779,	0.00346914,	0.00830746
0.00751783,	0.0069265,	0.00353531,	0.00841431
0.00759054,	0.00698745,	0.00359769,	0.00851208
0.00765486,	0.00704075,	0.00365622,	0.00860081
0.00771093,	0.00708653,	0.00371087,	0.00868056
0.00775885,	0.00712491,	0.00376159,	0.00875141
0.00779875,	0.00715602,	0.00380834,	0.00881341
0.00783075,	0.00717998,	0.00385109,	0.00886665
0.00785499,	0.00719693,	0.00388981,	0.00891119
0.00787159,	0.00720699,	0.00392448,	0.00894711
0.00788074,	0.00721035,	0.00395511,	0.00897456
0.00788257,	0.00720716,	0.00398166,	0.00899362
0.00787724,	0.00719753,	0.00400415,	0.00900439
0.00786486,	0.00718161,	0.00402258,	0.00900696
0.00784559,	0.00715952,	0.00403695,	0.00900144
0.00781958,	0.00713141,	0.00404728,	0.00898795
0.00778691,	0.00709735,	0.00405359,	0.00896657
0.00774598,	0.00705561,	0.00405563,	0.00893613
0.00769887,	0.0070084,	0.00405373,	0.0088982
0.00764576,	0.00695716,	0.00404793,	0.00885291
0.00758681,	0.00690465,	0.00403827,	0.00880043
0.0075222,	0.00684693,	0.00402482,	0.00874092
0.00745589,	0.00678418,	0.00400763,	0.00867848
0.00738667,	0.00671657,	0.00398836,	0.00861069
0.00731218,	0.0066443,	0.00396694,	0.00853625
0.00723261,	0.00656754,	0.00394193,	0.00845536
0.007148,	0.0064863,	0.0039134,	0.00836811
0.00705742,	0.0063996,	0.00388125,	0.00827394
0.00696245,	0.00630907,	0.00384579,	0.00817404
0.00686778,	0.00621492,	0.00380714,	0.00806865
0.00677189,	0.00612356,	0.00376539,	0.00795799
0.00667243,	0.00603066,	0.00372066,	0.00784421
0.00657222,	0.00593663,	0.00367304,	0.00773146
0.00648957,	0.00599549,	0.00362318,	0.00761758
0.00659577,	0.00608983,	0.0035736,	0.00749996
0.00669658,	0.00617907,	0.00352293,	0.00749531
0.00679185,	0.00626307,	0.00347044,	0.00761589
0.00688141,	0.0063417,	0.00341562,	0.0077305
0.00696523,	0.0064149,	0.00335858,	0.00783896
0.00704349,	0.00648275,	0.00339643,	0.00794109
0.00711556,	0.00654482,	0.00345133,	0.00803663
0.00718136,	0.00660103,	0.00350356,	0.00812539
0.00724079,	0.00665132,	0.003553,	0.00820724
0.00729378,	0.00669563,	0.00359954,	0.00828203
