rho,	rhou,	rhov,	rhoet
0.0703297,	0.0546216,	0.041961,	0.0781398
0.0701542,	0.0545141,	0.0417876,	0.0778906
0.0700325,	0.0544567,	0.041634,	0.0776998
0.0699642,	0.0544481,	0.0415022,	0.0775682
0.0699426,	0.0544808,	0.0413925,	0.0774907
0.0699615,	0.0545479,	0.0413045,	0.0774617
0.0700095,	0.0546374,	0.0412363,	0.0774705
0.0700744,	0.0547374,	0.0411848,	0.0775053
0.0701452,	0.054837,	0.0411469,	0.0775545
0.0702104,	0.0549255,	0.0411186,	0.0776058
0.0702576,	0.0549904,	0.0410948,	0.0776454
0.0702779,	0.0550231,	0.0410714,	0.0776634
0.0702654,	0.0550206,	0.041044,	0.0776509
0.0702148,	0.0549788,	0.0410083,	0.0776006
0.0701233,	0.0548964,	0.0409609,	0.077508
0.0699903,	0.0547742,	0.0408994,	0.0773706
0.0698168,	0.0546143,	0.0408218,	0.077188
0.0696026,	0.0544167,	0.040726,	0.0769593
0.0693551,	0.0541902,	0.0406129,	0.0766905
0.06908,	0.053941,	0.040483,	0.0763866
0.0687836,	0.0536757,	0.0403378,	0.076054
0.0684728,	0.0534011,	0.0401793,	0.0756997
0.0681522,	0.0531211,	0.0400089,	0.0753292
0.0678318,	0.052846,	0.0398306,	0.0749528
0.0675179,	0.0525815,	0.0396471,	0.074578
0.0672156,	0.0523306,	0.0394613,	0.0742107
0.066928,	0.0520953,	0.0392757,	0.0738554
0.0666592,	0.0518801,	0.0390927,	0.0735174
0.0664131,	0.0516886,	0.038915,	0.073202
0.0661907,	0.0515208,	0.0387443,	0.0729112
0.0659914,	0.0513756,	0.0385818,	0.0726456
0.0658133,	0.0512502,	0.0384279,	0.0724039
0.0656517,	0.0511394,	0.0382822,	0.0721822
0.0655039,	0.0510403,	0.0381445,	0.0719778
0.0653659,	0.0509484,	0.0380137,	0.0717866
0.0652308,	0.0508558,	0.0378882,	0.071602
0.0650941,	0.0507574,	0.0377661,	0.0714186
0.0649529,	0.0506518,	0.0376455,	0.0712316
0.0648036,	0.050536,	0.0375246,	0.0710368
0.0646435,	0.050408,	0.0374016,	0.0708309
0.0644698,	0.0502655,	0.0372745,	0.0706104
0.0642823,	0.0501091,	0.0371426,	0.0703745
0.0640807,	0.049939,	0.0370048,	0.0701223
0.0638633,	0.0497534,	0.0368599,	0.0698519
0.0636313,	0.049554,	0.0367079,	0.0695643
0.0633878,	0.049345,	0.036549,	0.0692624
0.0631346,	0.0491285,	0.0363838,	0.0689482
0.0628735,	0.0489065,	0.0362127,	0.0686237
0.0626068,	0.0486813,	0.0360365,	0.0682913
0.0623363,	0.0484548,	0.035856,	0.0679533
0.0620626,	0.0482245,	0.035672,	0.06761
0.0617848,	0.0479903,	0.0354842,	0.0672607
0.061506,	0.0477561,	0.0352939,	0.0669088
0.0612287,	0.0475247,	0.0351021,	0.0665574
0.0609538,	0.0472971,	0.0349094,	0.066208
0.0606819,	0.0470735,	0.0347166,	0.0658614
0.0604132,	0.046854,	0.034524,	0.0655182
0.0601474,	0.0466382,	0.0343318,	0.0651784
0.0598841,	0.0464252,	0.0341403,	0.0648416
0.0596224,	0.046214,	0.0339496,	0.0645072
0.0593606,	0.0460025,	0.0337595,	0.0641748
0.0590958,	0.0457847,	0.0335694,	0.0638396
0.0588284,	0.0455619,	0.0333792,	0.063501
0.0585583,	0.0453352,	0.0331888,	0.0631591
0.0582848,	0.0451042,	0.0329981,	0.0628135
0.0580078,	0.044869,	0.0328067,	0.0624638
0.0577271,	0.0446297,	0.0326146,	0.06211
0.0574427,	0.0443867,	0.0324216,	0.0617522
0.0571548,	0.0441404,	0.0322274,	0.0613906
0.0568632,	0.0438909,	0.032032,	0.0610252
0.0565685,	0.0436387,	0.0318352,	0.0606563
0.0562708,	0.0433845,	0.0316372,	0.0602844
0.0559689,	0.0431256,	0.0314375,	0.0599076
0.0556622,	0.0428614,	0.0312356,	0.0595254
0.0553534,	0.0425962,	0.0310325,	0.0591409
0.0550427,	0.0423289,	0.0308283,	0.0587544
0.0547299,	0.0420585,	0.0306231,	0.0583648
0.0544156,	0.0417867,	0.0304167,	0.0579725
0.0541007,	0.0415146,	0.0302094,	0.0575788
0.053786,	0.0412433,	0.0300015,	0.0571847
0.0534722,	0.0409735,	0.0297933,	0.0567913
0.0531599,	0.0407059,	0.0295851,	0.0563993
0.0528494,	0.0404407,	0.0293772,	0.0560094
0.0525407,	0.0401779,	0.02917,	0.055622
0.0522339,	0.0399173,	0.0289638,	0.0552372
0.0519281,	0.0396576,	0.0287586,	0.0548545
0.0516223,	0.0393971,	0.0285546,	0.0544744
0.0513175,	0.0391364,	0.0283521,	0.0540955
0.051013,	0.038875,	0.0281509,	0.0537173
0.0507081,	0.0386116,	0.0279512,	0.0533389
0.0504006,	0.0383416,	0.0277523,	0.052957
0.0500916,	0.0380691,	0.0275544,	0.0525737
0.0497813,	0.0377945,	0.0273575,	0.0521893
0.0494699,	0.0375186,	0.0271613,	0.0518042
0.0491578,	0.0372418,	0.0269658,	0.0514186
0.0488453,	0.0369649,	0.0267709,	0.0510331
0.0485327,	0.0366885,	0.0265765,	0.0506481
0.0482204,	0.0364131,	0.0263825,	0.0502641
0.0479088,	0.0361392,	0.0261891,	0.0498815
0.0475982,	0.0358671,	0.0259961,	0.0495008
0.0472889,	0.0355973,	0.0258037,	0.0491221
0.046981,	0.0353297,	0.0256119,	0.0487459
0.0466751,	0.0350648,	0.0254208,	0.0483725
0.0463704,	0.0348003,	0.0252304,	0.0480006
0.0460676,	0.0345365,	0.0250411,	0.047631
0.0457669,	0.0342745,	0.0248528,	0.0472634
0.0454685,	0.0340142,	0.0246657,	0.0468979
0.0451718,	0.0337537,	0.0244796,	0.0465335
0.0448782,	0.0334964,	0.024295,	0.0461727
0.044588,	0.0332427,	0.0241122,	0.0458161
0.0443011,	0.0329926,	0.0239313,	0.0454641
0.0440177,	0.0327461,	0.0237524,	0.0451167
0.0437374,	0.032503,	0.0235757,	0.044774
0.04346,	0.0322631,	0.0234012,	0.0444366
0.0431853,	0.0320257,	0.0232291,	0.0441042
0.0429129,	0.0317898,	0.023059,	0.043775
0.0426423,	0.0315548,	0.022891,	0.0434484
0.0423728,	0.0313201,	0.0227248,	0.0431239
0.0421046,	0.031086,	0.0225605,	0.0428015
0.0418374,	0.0308524,	0.0223979,	0.0424811
0.0415712,	0.0306196,	0.0222369,	0.0421627
0.0413061,	0.0303878,	0.0220775,	0.0418464
0.0410422,	0.0301573,	0.0219196,	0.0415323
0.0407796,	0.0299272,	0.021763,	0.0412198
