rho,	rhou,	rhov,	rhoet
0.296966,	0.270427,	0.1508,	0.330724
0.28693,	0.263005,	0.139209,	0.320925
0.269721,	0.248207,	0.12167,	0.301945
0.24229,	0.223061,	0.109734,	0.272378
0.224067,	0.206109,	0.100386,	0.250854
0.212401,	0.195649,	0.0929027,	0.236798
0.203997,	0.188252,	0.087074,	0.22652
0.198852,	0.183673,	0.0835659,	0.219962
0.195069,	0.180212,	0.082155,	0.215774
0.190522,	0.175819,	0.0823128,	0.21097
0.189844,	0.175198,	0.0824503,	0.210412
0.187432,	0.173256,	0.0802679,	0.208144
0.182614,	0.169403,	0.0766016,	0.2034
0.176764,	0.164358,	0.0740527,	0.197056
0.173484,	0.161508,	0.072831,	0.193258
0.170619,	0.158782,	0.0722882,	0.190063
0.168424,	0.156719,	0.0721779,	0.187734
0.165447,	0.154562,	0.0725524,	0.185704
0.164625,	0.154052,	0.0716812,	0.18522
0.161615,	0.151406,	0.0709281,	0.182288
0.158609,	0.149491,	0.0686433,	0.179758
0.155375,	0.146521,	0.0669229,	0.175934
0.155016,	0.14746,	0.0657721,	0.177115
0.153687,	0.145701,	0.0651967,	0.174869
0.152248,	0.144235,	0.0646344,	0.173387
0.151489,	0.143714,	0.0641351,	0.173016
0.14879,	0.141267,	0.0631398,	0.170185
0.146912,	0.140362,	0.0615704,	0.169223
0.142574,	0.136159,	0.0590333,	0.163931
0.141115,	0.136514,	0.0580277,	0.164687
0.137076,	0.131311,	0.0570861,	0.158164
0.137317,	0.133733,	0.0566363,	0.161847
0.133734,	0.129476,	0.0559,	0.156782
0.132106,	0.128442,	0.0555313,	0.155751
0.129634,	0.126408,	0.0550029,	0.153555
0.125316,	0.122748,	0.0524466,	0.148715
0.124676,	0.12291,	0.051571,	0.149058
0.122275,	0.121042,	0.0504131,	0.146654
0.121601,	0.120913,	0.0500538,	0.146879
0.11874,	0.118681,	0.0492741,	0.144389
0.115162,	0.113917,	0.0477148,	0.138238
0.109096,	0.10883,	0.0432601,	0.132063
0.0985432,	0.0967793,	0.0388709,	0.116003
0.0912262,	0.0888672,	0.0354289,	0.106611
0.0769055,	0.0722563,	0.0297063,	0.0864287
0.0653488,	0.0576582,	0.0251606,	0.067473
0.0581392,	0.0490731,	0.0207654,	0.056671
0.0522513,	0.04077,	0.0189475,	0.0466452
0.0502997,	0.0389716,	0.0185215,	0.0445253
0.0490283,	0.0387169,	0.0180451,	0.0442891
0.0478554,	0.037566,	0.0176494,	0.0431507
0.0470197,	0.0368094,	0.0174151,	0.042212
0.0475387,	0.0377898,	0.0186273,	0.0440692
0.0462214,	0.0377377,	0.0177953,	0.0443561
