rho,	rhou,	rhov,	rhoet
0.152535,	0.12693,	0.0713296,	0.156468
0.15052,	0.124935,	0.0702727,	0.153982
0.14855,	0.122988,	0.0692414,	0.151558
0.146624,	0.121086,	0.0682353,	0.149194
0.144741,	0.11923,	0.0672537,	0.146889
0.142901,	0.117418,	0.066296,	0.144641
0.141102,	0.115649,	0.0653616,	0.14245
0.139344,	0.113923,	0.0644498,	0.140313
0.137625,	0.112238,	0.06356,	0.138228
0.135944,	0.110592,	0.0626914,	0.136195
0.134301,	0.108985,	0.0618434,	0.134212
0.132694,	0.107416,	0.0610154,	0.132276
0.131122,	0.105883,	0.0602066,	0.130387
0.129584,	0.104385,	0.0594165,	0.128543
0.128079,	0.102921,	0.0586444,	0.126743
0.126606,	0.10149,	0.0578898,	0.124984
0.125165,	0.100091,	0.0571519,	0.123266
0.123753,	0.0987233,	0.0564303,	0.121587
0.12237,	0.0973851,	0.0557245,	0.119945
0.121016,	0.0960757,	0.0550338,	0.118341
0.119688,	0.0947941,	0.0543578,	0.116771
0.118388,	0.0935394,	0.0536959,	0.115235
0.117112,	0.0923108,	0.0530477,	0.113733
0.115862,	0.0911073,	0.0524128,	0.112262
0.114635,	0.0899281,	0.0517907,	0.110822
0.113431,	0.0887724,	0.0511809,	0.109411
0.11225,	0.0876395,	0.050583,	0.10803
0.111091,	0.0865284,	0.0499968,	0.106675
0.109952,	0.0854385,	0.0494216,	0.105348
0.108834,	0.0843692,	0.0488573,	0.104046
0.107736,	0.0833197,	0.0483035,	0.102769
0.106657,	0.0822894,	0.0477597,	0.101517
0.105596,	0.0812776,	0.0472257,	0.100288
0.104553,	0.0802839,	0.0467012,	0.099081
0.103528,	0.0793075,	0.0461859,	0.0978964
0.10252,	0.0783481,	0.0456795,	0.096733
0.101528,	0.0774049,	0.0451816,	0.0955901
0.100552,	0.0764777,	0.0446921,	0.0944672
0.0995909,	0.0755658,	0.0442106,	0.0933636
0.0986452,	0.0746688,	0.043737,	0.0922788
0.0977141,	0.0737864,	0.0432709,	0.0912121
0.0967971,	0.072918,	0.0428121,	0.0901632
0.0958938,	0.0720632,	0.0423605,	0.0891313
0.0950039,	0.0712217,	0.0419158,	0.088116
0.0941269,	0.0703931,	0.0414777,	0.087117
0.0932625,	0.069577,	0.0410461,	0.0861335
0.0924103,	0.0687729,	0.0406208,	0.0851651
0.09157,	0.0679806,	0.0402015,	0.0842114
0.0907412,	0.0671997,	0.0397882,	0.0832719
0.0899236,	0.0664299,	0.0393805,	0.0823462
0.0891169,	0.0656708,	0.0389783,	0.0814339
0.0883208,	0.0649222,	0.0385815,	0.0805346
0.0875349,	0.0641838,	0.0381899,	0.079648
0.0867591,	0.0634554,	0.0378033,	0.0787736
0.0859931,	0.0627366,	0.0374217,	0.0779113
0.0852367,	0.0620275,	0.0370448,	0.0770608
0.0844896,	0.0613276,	0.0366725,	0.0762218
0.0837517,	0.0606369,	0.0363048,	0.0753941
0.0830226,	0.0599551,	0.0359415,	0.0745774
0.0823022,	0.0592822,	0.0355825,	0.0737715
0.0815904,	0.0586179,	0.0352277,	0.0729762
0.080887,	0.0579621,	0.034877,	0.0721914
0.0801917,	0.0573147,	0.0345303,	0.0714168
0.0795044,	0.0566754,	0.0341875,	0.0706521
0.0788248,	0.056044,	0.0338485,	0.0698971
0.0781528,	0.0554205,	0.0335132,	0.0691515
0.0774883,	0.0548045,	0.0331814,	0.0684153
0.076831,	0.054196,	0.0328532,	0.0676881
0.0761808,	0.0535948,	0.0325285,	0.0669698
0.0755375,	0.0530008,	0.0322071,	0.0662601
0.0749011,	0.0524138,	0.0318889,	0.0655589
0.0742712,	0.0518336,	0.031574,	0.0648661
0.0736479,	0.0512602,	0.0312622,	0.0641813
0.0730309,	0.0506934,	0.0309535,	0.0635045
0.0724202,	0.0501331,	0.0306478,	0.0628356
0.0718155,	0.0495792,	0.030345,	0.0621743
0.0712169,	0.0490316,	0.0300451,	0.0615206
0.0706242,	0.0484902,	0.029748,	0.0608743
0.0700372,	0.0479548,	0.0294537,	0.0602352
0.0694559,	0.0474254,	0.0291622,	0.0596033
0.0688802,	0.0469018,	0.0288732,	0.0589784
0.0683099,	0.046384,	0.0285869,	0.0583604
0.0677449,	0.0458718,	0.0283031,	0.0577491
0.0671851,	0.0453651,	0.0280219,	0.0571443
0.0666305,	0.0448639,	0.0277431,	0.0565461
0.0660809,	0.044368,	0.0274668,	0.0559542
0.0655363,	0.0438774,	0.0271928,	0.0553686
0.0649966,	0.0433919,	0.0269211,	0.0547891
0.0644616,	0.0429115,	0.0266518,	0.0542156
0.0639313,	0.0424362,	0.0263847,	0.0536481
0.0634057,	0.0419657,	0.0261198,	0.0530865
0.0628846,	0.0415002,	0.0258571,	0.0525305
0.062368,	0.0410394,	0.0255965,	0.0519803
0.0618558,	0.0405834,	0.0253381,	0.0514358
0.0613479,	0.0401322,	0.0250818,	0.0508968
0.0608444,	0.0396856,	0.0248276,	0.0503634
0.0603452,	0.0392437,	0.0245754,	0.0498354
0.0598501,	0.0388064,	0.0243252,	0.0493129
0.0593592,	0.0383736,	0.0240771,	0.0487957
0.0588723,	0.0379452,	0.0238308,	0.0482837
0.0583894,	0.0375211,	0.0235865,	0.0477768
0.0579104,	0.0371014,	0.0233441,	0.047275
0.0574353,	0.0366858,	0.0231036,	0.0467781
0.056964,	0.0362744,	0.022865,	0.046286
0.0564964,	0.0358671,	0.0226281,	0.0457988
0.0560325,	0.0354638,	0.0223931,	0.0453163
0.0555722,	0.0350645,	0.0221599,	0.0448384
0.0551156,	0.0346693,	0.0219284,	0.0443652
0.0546625,	0.034278,	0.0216986,	0.0438967
0.0542129,	0.0338906,	0.0214706,	0.0434327
0.0537669,	0.0335071,	0.0212443,	0.0429734
0.0533243,	0.0331276,	0.0210197,	0.0425185
0.0528851,	0.0327519,	0.0207968,	0.0420682
0.0524493,	0.03238,	0.0205756,	0.0416223
0.0520168,	0.032012,	0.020356,	0.0411809
0.0515877,	0.0316477,	0.0201381,	0.0407438
0.0511618,	0.0312871,	0.0199219,	0.0403112
0.0507392,	0.0309303,	0.0197072,	0.0398828
0.0503197,	0.0305771,	0.0194942,	0.0394587
0.0499034,	0.0302276,	0.0192827,	0.0390387
0.0494902,	0.0298816,	0.0190728,	0.0386229
0.04908,	0.0295391,	0.0188644,	0.038211
0.0486728,	0.0292,	0.0186576,	0.0378032
0.0482686,	0.0288643,	0.0184522,	0.0373992
0.0478673,	0.028532,	0.0182484,	0.0369991
0.0474688,	0.028203,	0.0180461,	0.0366029
0.0470732,	0.0278773,	0.0178452,	0.0362104
0.0466804,	0.0275549,	0.0176458,	0.0358217
0.0462905,	0.0272357,	0.0174479,	0.0354367
0.0459033,	0.0269199,	0.0172515,	0.0350555
0.0455188,	0.0266072,	0.0170565,	0.034678
0.0451371,	0.0262978,	0.0168629,	0.0343042
0.044758,	0.0259917,	0.0166708,	0.0339341
0.0443817,	0.0256888,	0.0164802,	0.0335677
0.044008,	0.0253891,	0.0162909,	0.033205
0.0436369,	0.0250926,	0.016103,	0.0328459
0.0432684,	0.0247993,	0.0159166,	0.0324905
0.0429025,	0.0245091,	0.0157315,	0.0321386
0.0425391,	0.024222,	0.0155479,	0.0317902
0.0421782,	0.0239381,	0.0153656,	0.0314454
0.0418197,	0.0236572,	0.0151847,	0.0311041
0.0414637,	0.0233794,	0.0150052,	0.0307663
0.04111,	0.0231045,	0.0148271,	0.0304318
0.0407587,	0.0228326,	0.0146503,	0.0301005
0.0404097,	0.0225635,	0.0144748,	0.0297726
0.0400629,	0.0222972,	0.0143007,	0.0294478
0.0397184,	0.0220338,	0.0141279,	0.0291261
0.0393761,	0.0217731,	0.0139564,	0.0288076
0.0390359,	0.0215151,	0.0137862,	0.0284921
0.0386979,	0.0212599,	0.0136173,	0.0281797
0.038362,	0.0210074,	0.0134497,	0.0278703
0.0380282,	0.0207577,	0.0132834,	0.027564
0.0376965,	0.0205107,	0.0131184,	0.0272607
0.0373668,	0.0202664,	0.0129546,	0.0269604
0.0370392,	0.0200248,	0.0127921,	0.0266632
0.0367136,	0.0197859,	0.012631,	0.026369
0.0363899,	0.0195497,	0.012471,	0.0260777
0.0360682,	0.0193161,	0.0123124,	0.0257894
0.0357483,	0.0190851,	0.012155,	0.025504
0.0354304,	0.0188567,	0.0119989,	0.0252213
0.0351142,	0.0186308,	0.011844,	0.0249415
0.0347999,	0.0184075,	0.0116904,	0.0246645
0.0344873,	0.0181865,	0.011538,	0.0243902
0.0341764,	0.0179681,	0.0113869,	0.0241185
0.0338672,	0.017752,	0.011237,	0.0238496
0.0335597,	0.0175383,	0.0110883,	0.0235832
0.0332538,	0.017327,	0.0109408,	0.0233194
0.0329495,	0.017118,	0.0107945,	0.0230582
0.0326467,	0.0169113,	0.0106495,	0.0227994
0.0323455,	0.0167069,	0.0105056,	0.0225432
0.0320457,	0.0165047,	0.010363,	0.0222893
0.0317474,	0.0163046,	0.0102215,	0.0220379
0.0314505,	0.0161068,	0.0100812,	0.0217888
0.031155,	0.0159111,	0.00994216,	0.021542
0.0308609,	0.0157175,	0.00980425,	0.0212975
0.030568,	0.0155259,	0.00966752,	0.0210553
0.0302765,	0.0153364,	0.00953195,	0.0208152
0.0299862,	0.0151489,	0.00939754,	0.0205773
0.0296971,	0.0149633,	0.00926428,	0.0203415
0.0294092,	0.0147797,	0.00913218,	0.0201078
0.0291224,	0.014598,	0.00900122,	0.0198761
0.0288368,	0.0144182,	0.00887139,	0.0196464
0.0285522,	0.0142402,	0.0087427,	0.0194187
0.0282687,	0.014064,	0.00861513,	0.0191929
0.0279862,	0.0138895,	0.00848869,	0.018969
0.0277047,	0.0137168,	0.00836336,	0.0187469
0.0274242,	0.0135459,	0.00823915,	0.0185267
0.0271446,	0.0133766,	0.00811604,	0.0183082
0.0268658,	0.0132089,	0.00799404,	0.0180915
0.026588,	0.0130429,	0.00787313,	0.0178765
0.026311,	0.0128785,	0.00775332,	0.0176632
0.0260348,	0.0127156,	0.0076346,	0.0174515
0.0257594,	0.0125542,	0.00751696,	0.0172414
0.0254847,	0.0123943,	0.00740041,	0.0170328
0.0252107,	0.0122358,	0.00728492,	0.0168258
0.0249375,	0.0120787,	0.00717051,	0.0166202
0.0246649,	0.011923,	0.00705715,	0.0164161
0.024393,	0.0117687,	0.00694486,	0.0162134
0.0241217,	0.0116157,	0.00683362,	0.0160121
0.023851,	0.0114639,	0.00672342,	0.0158121
0.0235809,	0.0113134,	0.00661427,	0.0156133
0.0233114,	0.0111641,	0.00650616,	0.0154159
0.0230424,	0.011016,	0.00639908,	0.0152197
0.0227739,	0.010869,	0.00629303,	0.0150247
0.022506,	0.0107232,	0.006188,	0.0148309
0.0222385,	0.0105785,	0.006084,	0.0146382
0.0219715,	0.0104349,	0.00598101,	0.0144467
0.021705,	0.0102923,	0.00587903,	0.0142562
0.021439,	0.0101507,	0.00577806,	0.0140668
0.0211734,	0.0100101,	0.0056781,	0.0138785
0.0209083,	0.00987056,	0.00557913,	0.0136912
0.0206437,	0.00973192,	0.00548116,	0.0135048
0.0203795,	0.00959421,	0.00538417,	0.0133195
0.0201157,	0.00945741,	0.00528818,	0.0131351
0.0198523,	0.0093215,	0.00519316,	0.0129516
0.0195895,	0.00918646,	0.00509913,	0.0127691
0.019327,	0.00905227,	0.00500607,	0.0125875
0.019065,	0.00891892,	0.00491398,	0.0124067
0.0188035,	0.00878639,	0.00482286,	0.0122269
0.0185425,	0.00865467,	0.0047327,	0.0120479
0.018282,	0.00852374,	0.00464351,	0.0118697
0.0180219,	0.00839359,	0.00455528,	0.0116924
0.0177624,	0.00826421,	0.004468,	0.011516
0.0175034,	0.0081356,	0.00438167,	0.0113404
0.017245,	0.00800773,	0.0042963,	0.0111656
0.0169871,	0.00788061,	0.00421187,	0.0109916
0.0167299,	0.00775423,	0.00412839,	0.0108185
0.0164733,	0.00762858,	0.00404586,	0.0106462
0.0162173,	0.00750366,	0.00396426,	0.0104747
0.015962,	0.00737948,	0.00388361,	0.0103041
0.0157075,	0.00725602,	0.00380389,	0.0101343
0.0154536,	0.00713328,	0.00372511,	0.00996533
0.0152006,	0.00701128,	0.00364726,	0.00979724
0.0149484,	0.00689001,	0.00357034,	0.00963001
0.0146971,	0.00676947,	0.00349436,	0.00946366
0.0144466,	0.00664967,	0.00341931,	0.0092982
0.0141971,	0.00653062,	0.00334518,	0.00913365
0.0139486,	0.00641232,	0.00327199,	0.00897001
0.0137011,	0.00629478,	0.00319972,	0.00880731
0.0134547,	0.00617801,	0.00312837,	0.00864557
0.0132095,	0.00606201,	0.00305796,	0.00848479
0.0129654,	0.00594681,	0.00298846,	0.00832501
0.0127225,	0.0058324,	0.00291989,	0.00816624
0.0124809,	0.00571881,	0.00285224,	0.0080085
0.0122406,	0.00560604,	0.00278552,	0.00785183
0.0120017,	0.00549412,	0.00271971,	0.00769623
0.0117642,	0.00538305,	0.00265483,	0.00754175
0.0115283,	0.00527285,	0.00259087,	0.00738839
0.0112938,	0.00516353,	0.00252783,	0.0072362
0.011061,	0.00505512,	0.0024657,	0.00708519
0.0108298,	0.00494763,	0.0024045,	0.0069354
0.0106004,	0.00484107,	0.00234421,	0.00678685
0.0103727,	0.00473547,	0.00228484,	0.00663957
0.0101468,	0.00463084,	0.00222638,	0.00649359
0.00992281,	0.0045272,	0.00216884,	0.00634894
0.00970076,	0.00442458,	0.00211222,	0.00620564
0.0094807,	0.00432298,	0.0020565,	0.00606373
0.0092627,	0.00422242,	0.0020017,	0.00592324
0.0090468,	0.00412294,	0.00194781,	0.00578419
0.00883306,	0.00402453,	0.00189483,	0.00564662
0.00862153,	0.00392723,	0.00184276,	0.00551055
0.00841227,	0.00383106,	0.00179159,	0.00537601
0.00820533,	0.00373602,	0.00174133,	0.00524304
0.00800076,	0.00364214,	0.00169197,	0.00511165
0.00779861,	0.00354944,	0.00164351,	0.00498187
0.00759893,	0.00345793,	0.00159594,	0.00485374
0.00740177,	0.00336764,	0.00154928,	0.00472727
0.00720717,	0.00327857,	0.0015035,	0.0046025
0.00701517,	0.00319074,	0.00145861,	0.00447944
0.00682582,	0.00310417,	0.00141461,	0.00435813
0.00663917,	0.00301888,	0.00137148,	0.00423857
0.00645524,	0.00293488,	0.00132924,	0.00412081
0.00627408,	0.00285217,	0.00128787,	0.00400484
0.00609571,	0.00277078,	0.00124737,	0.00389071
0.00592019,	0.00269072,	0.00120773,	0.00377841
0.00574752,	0.00261199,	0.00116895,	0.00366798
0.00557775,	0.00253461,	0.00113103,	0.00355942
0.0054109,	0.00245859,	0.00109396,	0.00345275
0.00524699,	0.00238393,	0.00105772,	0.00334799
0.00508604,	0.00231065,	0.00102233,	0.00324514
0.00492808,	0.00223875,	0.000987765,	0.00314422
0.00477312,	0.00216823,	0.000954025,	0.00304523
0.00462118,	0.0020991,	0.000921102,	0.00294818
0.00447226,	0.00203136,	0.000888987,	0.00285307
0.00432638,	0.00196502,	0.000857675,	0.00275993
0.00418354,	0.00190008,	0.000827157,	0.00266873
0.00404375,	0.00183653,	0.000797424,	0.00257949
0.003907,	0.00177438,	0.000768468,	0.00249221
0.0037733,	0.00171363,	0.000740282,	0.00240688
0.00364265,	0.00165426,	0.000712854,	0.0023235
0.00351504,	0.00159629,	0.000686177,	0.00224207
0.00339045,	0.0015397,	0.000660241,	0.00216258
0.00326888,	0.00148449,	0.000635036,	0.00208502
0.00315032,	0.00143065,	0.000610551,	0.00200938
0.00303475,	0.00137817,	0.000586777,	0.00193565
0.00292216,	0.00132705,	0.000563704,	0.00186383
0.00281251,	0.00127727,	0.000541319,	0.00179389
0.00270579,	0.00122882,	0.000519613,	0.00172582
0.00260198,	0.0011817,	0.000498575,	0.00165961
0.00250105,	0.00113588,	0.000478193,	0.00159524
0.00240297,	0.00109136,	0.000458455,	0.00153269
0.00230771,	0.00104812,	0.00043935,	0.00147194
0.00221523,	0.00100615,	0.000420867,	0.00141297
0.00212551,	0.000965431,	0.000402993,	0.00135575
0.0020385,	0.000925944,	0.000385716,	0.00130027
0.00195418,	0.000887674,	0.000369024,	0.00124649
0.0018725,	0.000850603,	0.000352906,	0.00119441
0.00179341,	0.000814711,	0.000337348,	0.00114398
0.00171689,	0.000779981,	0.000322339,	0.00109518
0.00164288,	0.000746392,	0.000307866,	0.00104799
0.00157134,	0.000713924,	0.000293916,	0.00100237
0.00150223,	0.000682557,	0.000280478,	0.000958298
0.00143549,	0.000652269,	0.000267538,	0.000915745
0.0013711,	0.000623039,	0.000255085,	0.00087468
0.00130898,	0.000594846,	0.000243105,	0.000835071
0.0012491,	0.000567666,	0.000231588,	0.000796888
0.00119141,	0.000541478,	0.000220519,	0.000760099
0.00113586,	0.00051626,	0.000209887,	0.000724672
0.00108239,	0.000491988,	0.000199681,	0.000690577
0.00103096,	0.00046864,	0.000189887,	0.000657779
0.000981521,	0.000446192,	0.000180493,	0.000626248
0.000934014,	0.000424622,	0.000171489,	0.000595951
0.000888392,	0.000403906,	0.000162861,	0.000566855
0.000844603,	0.000384022,	0.000154599,	0.000538928
0.000802598,	0.000364947,	0.000146691,	0.000512138
0.000762325,	0.000346657,	0.000139125,	0.000486452
0.000723734,	0.000329129,	0.000131891,	0.000461838
0.000686774,	0.000312342,	0.000124977,	0.000438264
0.000651397,	0.000296273,	0.000118373,	0.000415699
0.000617553,	0.000280898,	0.000112068,	0.000394111
0.000585193,	0.000266197,	0.00010605,	0.00037347
0.000554269,	0.000252147,	0.000100311,	0.000353743
0.000524733,	0.000238727,	9.48405e-05,	0.000334902
0.000496538,	0.000225915,	8.96277e-05,	0.000316915
0.000469638,	0.000213691,	8.46634e-05,	0.000299754
0.000443987,	0.000202034,	7.99381e-05,	0.00028339
0.000419541,	0.000190923,	7.54427e-05,	0.000267794
0.000396256,	0.000180339,	7.11681e-05,	0.000252937
0.000374087,	0.000170261,	6.71055e-05,	0.000238793
0.000352994,	0.000160672,	6.32464e-05,	0.000225335
