rho,	rhou,	rhov,	rhoet
0.0720698,	0.0656123,	0.0366223,	0.0802625
0.074699,	0.0691595,	0.0361321,	0.0854903
0.0718326,	0.0670542,	0.0364537,	0.0822162
0.0645445,	0.0607504,	0.028954,	0.0737538
0.0530514,	0.0498819,	0.0243131,	0.0620542
0.0455629,	0.0421052,	0.0209645,	0.0528703
0.0397207,	0.0376413,	0.0182029,	0.0443207
0.0441423,	0.0412978,	0.0178035,	0.0482055
0.0471627,	0.0441832,	0.0195139,	0.052232
0.0466887,	0.0431691,	0.0214913,	0.0516891
0.0488671,	0.0457829,	0.0215824,	0.0547226
0.0463889,	0.0436507,	0.0198056,	0.0528618
0.0433997,	0.0410506,	0.0185483,	0.0499765
0.0388815,	0.0368326,	0.0170925,	0.0454128
0.0420948,	0.0399516,	0.01614,	0.0465496
0.0432468,	0.0404552,	0.0177503,	0.0476095
0.043286,	0.0398851,	0.0191091,	0.0475138
0.0430994,	0.0403451,	0.0200756,	0.0477224
0.0448517,	0.0422448,	0.0196355,	0.0503607
0.0455878,	0.0434422,	0.020061,	0.0524945
0.0427824,	0.0404872,	0.0198948,	0.0493209
0.0403922,	0.0384288,	0.0193421,	0.0475252
0.0408111,	0.0382452,	0.0179146,	0.0448012
0.0423522,	0.0399302,	0.017131,	0.0472548
0.044834,	0.0428472,	0.0183916,	0.0504209
0.0460715,	0.0440792,	0.0193862,	0.0523361
0.0472077,	0.0450145,	0.0207633,	0.0541737
0.0468521,	0.0447564,	0.0213033,	0.0542827
0.0459625,	0.0441975,	0.0198503,	0.0541299
0.0407818,	0.0392618,	0.0183599,	0.0486083
0.0400565,	0.0378973,	0.0170124,	0.0438825
0.0448874,	0.042914,	0.0188096,	0.0502757
0.0485069,	0.0464806,	0.0198423,	0.0550837
0.0496014,	0.0474829,	0.0218336,	0.0570213
0.0490022,	0.0471817,	0.022705,	0.0571645
0.0473791,	0.0455537,	0.022309,	0.0559397
0.0409355,	0.0386076,	0.0202448,	0.0481516
0.0459984,	0.0442871,	0.0186403,	0.0515292
0.0528384,	0.0511978,	0.0219999,	0.0604908
0.0551255,	0.0536525,	0.0239359,	0.0643583
0.0568525,	0.0553036,	0.0260668,	0.0672684
0.0525061,	0.0514268,	0.0243919,	0.0636731
0.0462557,	0.0452888,	0.0203836,	0.0533614
0.0562484,	0.0549,	0.0229832,	0.0647874
0.0515553,	0.0492756,	0.0218716,	0.0588679
0.0343877,	0.0304226,	0.0149313,	0.0357595
0.0295318,	0.0285943,	0.0105944,	0.0322405
0.0197293,	0.017257,	0.0064113,	0.0190882
0.0159857,	0.0131172,	0.00566323,	0.0153222
0.0152953,	0.0139514,	0.00534402,	0.0156268
0.0129763,	0.0111626,	0.00576964,	0.0123856
0.0126876,	0.0104593,	0.0055529,	0.0120025
0.0122222,	0.0103206,	0.00675575,	0.0130607
0.0121126,	0.0107183,	0.00520097,	0.013929
0.0132177,	0.0116539,	0.00514019,	0.0132827
0.0137904,	0.0125223,	0.00549912,	0.0153803
0.0131472,	0.0116484,	0.00544335,	0.0139817
0.0141977,	0.0127128,	0.00654912,	0.0146351
0.0137247,	0.0119714,	0.00599017,	0.0133693
0.0115197,	0.0106211,	0.00591381,	0.0121337
0.0114185,	0.011203,	0.00547709,	0.0126629
0.0135436,	0.011518,	0.005441,	0.0134758
0.0139394,	0.011677,	0.00525626,	0.0136549
0.0123583,	0.00977772,	0.00451036,	0.0113547
0.0103586,	0.010506,	0.00589104,	0.01415
0.0123746,	0.013092,	0.00538026,	0.0154043
0.012258,	0.0126787,	0.00430052,	0.0144782
0.0134071,	0.0150612,	0.00410819,	0.0175643
0.0146313,	0.0148935,	0.00258902,	0.0179944
0.00868127,	0.00747434,	0.00292467,	0.00907599
0.0080008,	0.00658808,	0.0032528,	0.00799828
0.00788561,	0.00620747,	0.00322713,	0.00760241
0.00844613,	0.00749824,	0.00306108,	0.00856131
0.00846898,	0.00753519,	0.00320193,	0.00843423
0.00814011,	0.00808822,	0.0030051,	0.00920905
0.00900962,	0.00779513,	0.00233294,	0.00906388
0.00822145,	0.00754789,	0.00175978,	0.00849689
0.00845052,	0.00659819,	0.00201982,	0.00782156
0.00951074,	0.00887148,	0.00210179,	0.0101908
0.0068915,	0.0060329,	0.00211437,	0.00744991
0.00622911,	0.00491791,	0.002183,	0.00590167
0.0066563,	0.00558302,	0.00207875,	0.00711246
0.00661295,	0.00583179,	0.00227529,	0.00730738
0.00519897,	0.00433129,	0.00198634,	0.00547623
0.00448213,	0.003682,	0.00149265,	0.00408653
0.00414265,	0.00449859,	0.0010127,	0.00503418
0.00468953,	0.00551397,	0.000998301,	0.00663923
0.00596373,	0.00608473,	0.000940826,	0.00694327
0.00459112,	0.00532375,	0.00114812,	0.00609226
0.0068564,	0.00649378,	0.00126178,	0.00755176
0.00485623,	0.00509538,	0.00147537,	0.00573035
0.00422786,	0.00413832,	0.00131216,	0.00503465
0.00441136,	0.003807,	0.00118351,	0.00471676
0.00450175,	0.00441882,	0.00131351,	0.00470346
0.00281924,	0.00288781,	0.00106206,	0.00355045
0.00291395,	0.00396636,	0.00108123,	0.00497751
0.00266689,	0.00359411,	0.00120742,	0.00372
0.0027277,	0.00301704,	0.000877754,	0.00381801
0.00270784,	0.00302326,	0.00102628,	0.00375458
0.00219829,	0.00206606,	0.000986348,	0.00270706
0.0022043,	0.00265293,	0.000785649,	0.00315045
0.00190617,	0.00217289,	0.000683983,	0.00269955
0.00213677,	0.00250785,	0.000751147,	0.00333126
0.00235146,	0.00276273,	0.000693843,	0.0033697
0.00220996,	0.0024324,	0.000748162,	0.00302401
0.0027605,	0.00340704,	0.00070344,	0.00420619
0.0025859,	0.00253939,	0.00105744,	0.00349963
0.00257802,	0.00265436,	0.00118305,	0.003503
0.00153062,	0.00160301,	0.000790144,	0.00210716
0.00122443,	0.00142498,	0.000634943,	0.00181471
