rho,	rhou,	rhov,	rhoet
0.0447506,	0.018707,	0.0451088,	0.0551793
0.0437943,	0.0194492,	0.0421454,	0.054004
0.0425095,	0.0197383,	0.0394318,	0.0524379
0.0416458,	0.0204728,	0.0375159,	0.0513939
0.0413471,	0.0208321,	0.0362984,	0.0509572
0.0409369,	0.0206431,	0.0353681,	0.0503336
0.0396036,	0.0201364,	0.0339415,	0.048883
0.0381021,	0.019494,	0.0326373,	0.0473796
0.0365125,	0.0187257,	0.0313196,	0.0456742
0.0348832,	0.0179022,	0.0299667,	0.0438408
0.0333594,	0.0170227,	0.0287491,	0.0422168
0.0320227,	0.0162415,	0.0277359,	0.0407785
0.0306004,	0.0154346,	0.0266614,	0.0391895
0.0291144,	0.014565,	0.0255326,	0.0374718
0.0275856,	0.0136474,	0.0243575,	0.0356485
0.0260337,	0.012893,	0.0231449,	0.0337437
0.0244552,	0.0121601,	0.021885,	0.0317605
0.0227848,	0.0126275,	0.0205135,	0.0301044
0.0217528,	0.0133221,	0.0191744,	0.028458
0.0229464,	0.0139243,	0.0179838,	0.026833
0.0242715,	0.0146368,	0.0181121,	0.0277167
0.0254023,	0.0151791,	0.0192446,	0.0292022
0.0263206,	0.015603,	0.0202668,	0.0304836
0.027022,	0.0158951,	0.021165,	0.0315487
0.0275097,	0.0160339,	0.0219294,	0.0323921
0.0277925,	0.0160349,	0.0225538,	0.0330141
0.0278832,	0.0159155,	0.023036,	0.0334198
0.0278236,	0.0156935,	0.0233764,	0.0336174
0.0277025,	0.0154212,	0.0235787,	0.0336182
0.0272709,	0.0150772,	0.0236483,	0.0334351
0.0266366,	0.0146689,	0.0235805,	0.0330659
0.0259893,	0.0142293,	0.0233777,	0.0325194
0.0253294,	0.0137686,	0.0230563,	0.0318938
0.0246891,	0.0132756,	0.0226318,	0.031232
0.0240229,	0.0127624,	0.0221185,	0.0304845
0.0233199,	0.0122407,	0.0216355,	0.0297036
0.0225842,	0.0118604,	0.0211043,	0.0289261
0.0218465,	0.0124455,	0.0205245,	0.028121
0.0210985,	0.0129636,	0.0199086,	0.0272995
0.0210722,	0.0134071,	0.0193411,	0.026478
0.0218992,	0.0137703,	0.0187708,	0.0256469
0.0226071,	0.0140988,	0.0181857,	0.0254275
0.0233428,	0.0147068,	0.0176559,	0.0265102
0.0243343,	0.0151936,	0.0186007,	0.0278704
0.0251515,	0.0155531,	0.0195547,	0.0290563
0.0257876,	0.0157928,	0.0203985,	0.0300537
0.0262412,	0.0159989,	0.0211216,	0.0308542
0.0265053,	0.0160888,	0.0217054,	0.0314374
0.02658,	0.0160706,	0.0221368,	0.0317926
0.0264829,	0.0159492,	0.0224213,	0.0319358
0.0263203,	0.0158392,	0.0225663,	0.0321048
0.0261071,	0.0156533,	0.0226002,	0.0321309
0.0258308,	0.0153927,	0.0226718,	0.0319962
0.0255328,	0.0150676,	0.0226336,	0.0317144
0.0251654,	0.0147459,	0.0224929,	0.0314893
0.024786,	0.0143913,	0.0222582,	0.0311605
0.0243244,	0.0139982,	0.0220099,	0.0307276
0.0238557,	0.0135768,	0.0217537,	0.0302075
0.0233315,	0.01319,	0.0214278,	0.0297285
0.0227654,	0.0135851,	0.0210399,	0.0291821
0.0221861,	0.0139094,	0.0206417,	0.0285815
0.022018,	0.0141615,	0.0202352,	0.0279389
0.0225679,	0.0143417,	0.0197861,	0.0272647
0.0230136,	0.014878,	0.0193011,	0.026577
0.0237867,	0.0154897,	0.0188066,	0.0269806
0.0245519,	0.0159687,	0.0187597,	0.0283124
0.0253142,	0.0162896,	0.019681,	0.0294299
0.0258718,	0.0166224,	0.0204664,	0.0303214
0.0262314,	0.016895,	0.0211107,	0.0309891
0.0264036,	0.0170307,	0.0216122,	0.0314395
0.0265344,	0.0170364,	0.0219728,	0.0319315
0.0266515,	0.0170149,	0.0222031,	0.0323529
0.0266075,	0.0170163,	0.022549,	0.0325797
0.0264967,	0.0169121,	0.0227664,	0.0326232
0.0264345,	0.0167129,	0.0228608,	0.0326018
0.0262384,	0.0164304,	0.0228397,	0.0326581
0.025926,	0.0161784,	0.0227726,	0.0325615
0.0256966,	0.015904,	0.0227677,	0.0323261
0.0253632,	0.0155714,	0.0226654,	0.0319673
0.0249398,	0.0151916,	0.0224739,	0.0316688
0.0244557,	0.0147759,	0.0222012,	0.0313265
0.0239936,	0.0145608,	0.0219487,	0.0308938
0.0234729,	0.0147052,	0.0216855,	0.0303848
0.0230071,	0.0147842,	0.0213589,	0.0298135
0.0233133,	0.0150747,	0.0209763,	0.0291922
0.0235279,	0.0158138,	0.0205447,	0.0285444
0.0240502,	0.0163936,	0.0200735,	0.0279475
0.0249353,	0.0168106,	0.0196408,	0.0289789
0.0256163,	0.0171586,	0.019935,	0.0299989
0.0260952,	0.017616,	0.0206665,	0.0307959
0.0263798,	0.0179156,	0.0212573,	0.0313723
0.0266966,	0.0180626,	0.0217067,	0.0320509
0.0270002,	0.0180667,	0.0220292,	0.0326931
0.0271206,	0.0182161,	0.022525,	0.03312
0.0270727,	0.0182797,	0.0228819,	0.0333432
0.0272333,	0.0182185,	0.0231047,	0.033452
0.0272316,	0.0180455,	0.0232,	0.0337619
