rho,	rhou,	rhov,	rhoet
0.00304549,	0.00237776,	0.00123973,	0.00275875
0.00299323,	0.0023366,	0.00121912,	0.00270554
0.00294135,	0.00229516,	0.00119855,	0.00265584
0.00288964,	0.0022539,	0.001178,	0.00260977
0.00283782,	0.00221255,	0.00115729,	0.00256349
0.0027874,	0.00217103,	0.00113708,	0.00251691
0.00273632,	0.00213033,	0.00111655,	0.00247125
0.00268593,	0.00208919,	0.00109623,	0.00242494
0.00263622,	0.0020483,	0.0010761,	0.00237886
0.00258648,	0.00200798,	0.00105594,	0.00233337
0.00253727,	0.00196754,	0.00103593,	0.00228765
0.00248835,	0.00192736,	0.00101596,	0.00224215
0.00244278,	0.0018875,	0.0009962,	0.00219694
0.00239729,	0.0018478,	0.000976588,	0.00215184
0.00235213,	0.00180861,	0.000957019,	0.00210728
0.00230674,	0.00176923,	0.000937686,	0.00206241
0.00226194,	0.00173064,	0.000918458,	0.0020184
0.00221736,	0.00169243,	0.000899428,	0.00197477
0.00217299,	0.00165455,	0.000880424,	0.00193146
0.00212879,	0.00161698,	0.000861588,	0.00188845
0.00208471,	0.00157966,	0.000843023,	0.00184565
0.00204118,	0.00154305,	0.000824587,	0.00180365
0.00199785,	0.00150675,	0.000806345,	0.00176195
0.00195489,	0.00147092,	0.000788225,	0.00172076
0.00191215,	0.00143541,	0.00077029,	0.00167987
0.00186975,	0.00140033,	0.000752688,	0.00163944
0.00182793,	0.00136591,	0.000735081,	0.00159975
0.00178621,	0.00133164,	0.000717822,	0.00156017
0.00174506,	0.00129802,	0.000700568,	0.00152132
0.00170405,	0.00126459,	0.000683837,	0.00148263
0.00166392,	0.00123213,	0.000666908,	0.00144507
0.00162364,	0.00119951,	0.0006506,	0.00140725
0.00158437,	0.00116801,	0.00063413,	0.00137072
0.00154503,	0.00113642,	0.000618155,	0.00133404
0.00150653,	0.00110573,	0.000602148,	0.0012984
0.00146815,	0.00107516,	0.000586537,	0.00126284
0.00143048,	0.00104534,	0.000570989,	0.00122815
0.00139307,	0.00101577,	0.000555723,	0.00119372
0.0013562,	0.000986766,	0.000540709,	0.00115991
0.00131993,	0.000958372,	0.000525868,	0.00112681
0.00128405,	0.000930351,	0.000511263,	0.00109411
0.00124871,	0.000902863,	0.000496858,	0.00106202
0.00121382,	0.000875815,	0.000482691,	0.00103042
0.00117948,	0.000849288,	0.000468735,	0.000999406
0.00114562,	0.000823226,	0.000455013,	0.000968921
0.0011123,	0.000797671,	0.00044151,	0.000939012
0.0010795,	0.000772595,	0.000428239,	0.000909647
0.00104724,	0.000748015,	0.000415171,	0.000880849
0.00101546,	0.00072387,	0.000402369,	0.000852542
0.000984293,	0.000700296,	0.000389792,	0.000824896
0.000953667,	0.000677204,	0.000377438,	0.000797805
0.000923673,	0.000654581,	0.000365307,	0.000771249
0.000894878,	0.000632428,	0.000353431,	0.000745234
0.000866536,	0.000610789,	0.000341756,	0.000719814
0.000838812,	0.000589588,	0.000330354,	0.000694896
0.000811521,	0.000568921,	0.000319145,	0.000670601
0.000784857,	0.000548676,	0.000308211,	0.00064679
0.000758635,	0.000528966,	0.000297474,	0.000623602
0.000733022,	0.000509676,	0.000287004,	0.0006009
0.000707842,	0.000490901,	0.000276727,	0.000578799
0.000683348,	0.000472522,	0.000266744,	0.000557155
0.00065926,	0.000454735,	0.000256947,	0.000536208
0.000635784,	0.000437313,	0.000247413,	0.000515682
0.000623503,	0.000420402,	0.000238089,	0.000495756
0.000614318,	0.000403905,	0.000229015,	0.000476312
0.000604882,	0.000387888,	0.000220161,	0.00045743
0.000595192,	0.000372299,	0.000211545,	0.000439049
0.000585272,	0.000357165,	0.000203153,	0.000421202
0.000575117,	0.000342462,	0.000194992,	0.00040386
0.000564741,	0.000328198,	0.000187055,	0.000387033
0.000554154,	0.000314359,	0.000179344,	0.000370706
0.000543376,	0.000300945,	0.000171855,	0.000354879
0.000532403,	0.000287948,	0.000164588,	0.000339541
0.000521279,	0.000275363,	0.000157538,	0.00032469
0.000509997,	0.000267419,	0.000150705,	0.000310316
0.00049857,	0.000261545,	0.000144086,	0.000298469
0.000487034,	0.000255611,	0.000137678,	0.000291656
0.000475399,	0.000249613,	0.000131479,	0.000284768
0.000463673,	0.000243559,	0.000125485,	0.000277848
0.000451875,	0.000237461,	0.000119693,	0.000270875
0.000440031,	0.000231338,	0.000114101,	0.000263879
0.000428163,	0.000225187,	0.000108701,	0.000256858
0.000416277,	0.000219018,	0.000103505,	0.000249818
0.000404391,	0.000212842,	9.85e-05,	0.000242789
0.000392522,	0.000206672,	9.37572e-05,	0.000235759
0.000380687,	0.000200519,	8.91942e-05,	0.00022874
0.000368911,	0.000194386,	8.47986e-05,	0.000221759
0.000357208,	0.000188282,	8.05709e-05,	0.00021481
0.000345588,	0.000182215,	7.65045e-05,	0.000207902
0.000334066,	0.000176194,	7.25979e-05,	0.000201044
0.000322657,	0.000170227,	6.88471e-05,	0.000194259
0.000311374,	0.000164328,	6.52483e-05,	0.000187542
0.000300231,	0.000158498,	6.17983e-05,	0.000180902
0.000289242,	0.000152745,	5.84928e-05,	0.000174346
0.000278422,	0.000147073,	5.53285e-05,	0.000167883
0.000267782,	0.00014149,	5.23014e-05,	0.000161529
0.000257329,	0.000136002,	4.94078e-05,	0.00015528
0.000247072,	0.000130613,	4.66438e-05,	0.000149143
0.00023702,	0.000125329,	4.42804e-05,	0.000143124
0.000227181,	0.000120155,	4.22419e-05,	0.000137227
0.000217563,	0.000115096,	4.0271e-05,	0.000131459
0.000208172,	0.000110156,	3.83608e-05,	0.000125829
0.000199014,	0.000105337,	3.6515e-05,	0.000120335
0.000190095,	0.000100641,	3.47343e-05,	0.000114981
0.000181418,	9.607e-05,	3.30134e-05,	0.000109768
0.00017299,	9.16267e-05,	3.13539e-05,	0.000104699
0.000164813,	8.73127e-05,	2.9758e-05,	9.97774e-05
0.000156886,	8.31292e-05,	2.82201e-05,	9.50033e-05
0.000149211,	7.9077e-05,	2.67396e-05,	9.03783e-05
0.000141788,	7.51566e-05,	2.53205e-05,	8.5907e-05
0.000134617,	7.13683e-05,	2.39573e-05,	8.15854e-05
0.000127698,	6.77118e-05,	2.26488e-05,	7.74133e-05
0.00012103,	6.41866e-05,	2.13954e-05,	7.33902e-05
0.00011461,	6.07929e-05,	2.0197e-05,	6.95153e-05
0.000108437,	5.75295e-05,	1.905e-05,	6.57874e-05
0.000102508,	5.4394e-05,	1.79532e-05,	6.2205e-05
9.68186e-05,	5.13847e-05,	1.69072e-05,	5.87664e-05
9.13664e-05,	4.84997e-05,	1.59102e-05,	5.54695e-05
8.61469e-05,	4.5737e-05,	1.49595e-05,	5.2312e-05
8.11571e-05,	4.30944e-05,	1.4054e-05,	4.9293e-05
7.63914e-05,	4.05694e-05,	1.31935e-05,	4.64084e-05
7.18438e-05,	3.81594e-05,	1.23763e-05,	4.36548e-05
6.7509e-05,	3.58616e-05,	1.16002e-05,	4.10291e-05
6.33815e-05,	3.36732e-05,	1.08637e-05,	3.8528e-05
5.94555e-05,	3.15913e-05,	1.01661e-05,	3.61483e-05
5.57252e-05,	2.96127e-05,	9.5064e-06,	3.38865e-05
5.21845e-05,	2.77343e-05,	8.88221e-06,	3.1739e-05
4.88273e-05,	2.5953e-05,	8.29218e-06,	2.97022e-05
4.56475e-05,	2.42654e-05,	7.735e-06,	2.77725e-05
4.26387e-05,	2.26684e-05,	7.21007e-06,	2.5946e-05
3.97947e-05,	2.11586e-05,	6.71552e-06,	2.42191e-05
3.71091e-05,	1.97333e-05,	6.24979e-06,	2.25881e-05
3.45759e-05,	1.83885e-05,	5.81161e-06,	2.10497e-05
3.21887e-05,	1.7121e-05,	5.39977e-06,	1.95998e-05
2.99413e-05,	1.59276e-05,	5.01362e-06,	1.82345e-05
2.78277e-05,	1.4805e-05,	4.65138e-06,	1.69501e-05
2.58419e-05,	1.37501e-05,	4.31182e-06,	1.57431e-05
2.39786e-05,	1.27597e-05,	3.99383e-06,	1.46099e-05
2.22315e-05,	1.1831e-05,	3.69633e-06,	1.35471e-05
2.05947e-05,	1.09608e-05,	3.41856e-06,	1.25512e-05
1.90629e-05,	1.01463e-05,	3.15922e-06,	1.1619e-05
1.76307e-05,	9.38462e-06,	2.91722e-06,	1.07472e-05
1.62928e-05,	8.67307e-06,	2.69163e-06,	9.93273e-06
1.50443e-05,	8.00897e-06,	2.48151e-06,	9.17252e-06
1.38802e-05,	7.38974e-06,	2.28607e-06,	8.46363e-06
1.2796e-05,	6.8129e-06,	2.10452e-06,	7.80323e-06
1.1787e-05,	6.27604e-06,	1.93587e-06,	7.18857e-06
1.08489e-05,	5.77687e-06,	1.77933e-06,	6.61703e-06
9.9775e-06,	5.31316e-06,	1.63418e-06,	6.08614e-06
9.16887e-06,	4.88279e-06,	1.49971e-06,	5.59352e-06
8.41912e-06,	4.48374e-06,	1.3753e-06,	5.13671e-06
7.72461e-06,	4.11406e-06,	1.26031e-06,	4.71348e-06
7.08185e-06,	3.77189e-06,	1.15404e-06,	4.32173e-06
6.48752e-06,	3.45555e-06,	1.05592e-06,	3.95944e-06
5.93845e-06,	3.16331e-06,	9.65399e-07,	3.62469e-06
5.43164e-06,	2.89354e-06,	8.8197e-07,	3.31567e-06
4.96427e-06,	2.64473e-06,	8.05166e-07,	3.03065e-06
4.53363e-06,	2.41546e-06,	7.3454e-07,	2.76799e-06
4.13718e-06,	2.20437e-06,	6.69603e-07,	2.52616e-06
3.77253e-06,	2.01019e-06,	6.09948e-07,	2.3037e-06
3.43744e-06,	1.83173e-06,	5.55192e-07,	2.09923e-06
3.12981e-06,	1.66785e-06,	5.04975e-07,	1.91146e-06
2.84757e-06,	1.51748e-06,	4.58959e-07,	1.73917e-06
2.58884e-06,	1.37964e-06,	4.16858e-07,	1.58123e-06
2.35186e-06,	1.25338e-06,	3.78346e-07,	1.43655e-06
2.13499e-06,	1.13782e-06,	3.43139e-07,	1.30414e-06
