rho,	rhou,	rhov,	rhoet
0.0675478,	0.0357758,	0.0379158,	0.0620121
0.0672248,	0.035527,	0.0377055,	0.0616571
0.0669047,	0.0352819,	0.037497,	0.0613057
0.0665876,	0.0350405,	0.0372904,	0.0609581
0.0662749,	0.0347985,	0.0370866,	0.0606163
0.0659639,	0.0345585,	0.0368843,	0.0602764
0.0656549,	0.0343209,	0.0366836,	0.0599386
0.0653481,	0.0340859,	0.0364846,	0.059603
0.0650437,	0.0338538,	0.0362872,	0.0592703
0.0647418,	0.0336249,	0.0360914,	0.0589408
0.0644426,	0.0333992,	0.0358974,	0.0586145
0.0641461,	0.0331764,	0.0357051,	0.0582915
0.0638525,	0.032957,	0.0355145,	0.0579723
0.0635633,	0.0327401,	0.0353262,	0.0576599
0.0632763,	0.0325234,	0.0351396,	0.05735
0.0629906,	0.0323048,	0.0349544,	0.0570413
0.0627063,	0.0320887,	0.0347704,	0.0567345
0.0624238,	0.0318755,	0.0345879,	0.0564316
0.0621432,	0.0316643,	0.0344069,	0.0561307
0.0618646,	0.0314548,	0.0342272,	0.0558317
0.0615878,	0.0312466,	0.0340487,	0.0555348
0.061313,	0.0310396,	0.0338717,	0.0552401
0.0610405,	0.0308308,	0.0336962,	0.0549481
0.0607688,	0.0306232,	0.0335217,	0.0546566
0.060498,	0.0304171,	0.0333482,	0.0543661
0.0602284,	0.0302124,	0.0331757,	0.054077
0.0599601,	0.0300091,	0.0330043,	0.0537893
0.0596928,	0.0298067,	0.0328339,	0.0535031
0.059427,	0.0296056,	0.0326647,	0.0532186
0.0591625,	0.0294058,	0.0324966,	0.0529361
0.0588994,	0.0292072,	0.0323295,	0.0526553
0.0586376,	0.0290096,	0.0321635,	0.0523762
0.0583774,	0.0288131,	0.0319986,	0.0520991
0.0581187,	0.0286178,	0.0318347,	0.051824
0.0578622,	0.0284209,	0.0316725,	0.051553
0.0576061,	0.0282239,	0.0315109,	0.0512823
0.0573504,	0.0280274,	0.0313501,	0.0510122
0.0570954,	0.0278296,	0.0311898,	0.050743
0.0568418,	0.0276324,	0.0310304,	0.0504766
0.0565885,	0.0274351,	0.0308716,	0.0502108
0.0563354,	0.0272375,	0.0307133,	0.0499447
0.0560824,	0.02704,	0.0305554,	0.0496785
0.0558297,	0.0268426,	0.030398,	0.0494125
0.0555774,	0.0266456,	0.030241,	0.0491468
0.0553256,	0.0264492,	0.0300844,	0.0488816
0.0550742,	0.0262526,	0.0299282,	0.048617
0.0548236,	0.0260535,	0.0297725,	0.0483532
0.0545726,	0.025855,	0.0296168,	0.0480886
0.0543214,	0.0256573,	0.0294612,	0.0478238
0.0540703,	0.0254607,	0.0293057,	0.0475592
0.0538195,	0.0252654,	0.0291503,	0.047295
0.0535689,	0.0250709,	0.0289951,	0.0470311
0.0533189,	0.0248781,	0.0288401,	0.0467679
0.0530698,	0.0246872,	0.0286853,	0.046506
0.0528216,	0.0244985,	0.0285307,	0.0462456
0.0525744,	0.0243119,	0.0283764,	0.0459867
0.0523282,	0.0241274,	0.0282223,	0.0457294
0.052083,	0.0239449,	0.0280685,	0.0454736
0.0518389,	0.0237645,	0.027915,	0.0452193
0.0515957,	0.0235863,	0.0277618,	0.0449671
0.0513536,	0.0234101,	0.027609,	0.0447165
0.0511126,	0.0232358,	0.0274565,	0.0444677
0.0508731,	0.0230619,	0.0273046,	0.0442213
0.0506348,	0.0228877,	0.0271531,	0.0439766
0.0503965,	0.0227144,	0.0270018,	0.0437321
0.0501587,	0.0225418,	0.0268507,	0.0434885
0.0499215,	0.0223699,	0.0267,	0.0432461
0.049685,	0.0221982,	0.0265497,	0.0430046
0.0494494,	0.0220257,	0.0264,	0.0427648
0.0492136,	0.0218529,	0.0262505,	0.0425245
0.0489776,	0.0216802,	0.0261012,	0.0422838
0.0487414,	0.0215076,	0.0259521,	0.042043
0.0485053,	0.0213354,	0.0258034,	0.0418021
0.0482692,	0.0211638,	0.025655,	0.0415613
0.0480332,	0.0209911,	0.0255067,	0.0413205
0.0477971,	0.0208192,	0.0253587,	0.0410796
0.047561,	0.0206485,	0.0252109,	0.0408388
0.0473252,	0.020479,	0.0250634,	0.0405984
0.0470898,	0.0203106,	0.0249162,	0.0403585
0.046855,	0.0201436,	0.0247694,	0.0401194
0.0466208,	0.019978,	0.0246231,	0.0398813
0.0463876,	0.0198112,	0.0244772,	0.0396444
0.0461544,	0.019646,	0.0243315,	0.0394079
0.0459216,	0.0194827,	0.0241861,	0.0391721
