rho,	rhou,	rhov,	rhoet
0.00318928,	0.00234449,	0.00123345,	0.00262617
0.00309776,	0.00226611,	0.0011945,	0.00253905
0.00300884,	0.00218933,	0.00115664,	0.00245362
0.00292209,	0.0021144,	0.00111979,	0.00237015
0.00283729,	0.00204152,	0.00108387,	0.00228891
0.00275433,	0.00197072,	0.00104884,	0.00220995
0.00267312,	0.00190196,	0.00101466,	0.00213324
0.00259362,	0.00183517,	0.000981277,	0.00205869
0.00251576,	0.00177027,	0.00094868,	0.00198623
0.00243951,	0.00170719,	0.000916846,	0.00191577
0.00236482,	0.00164586,	0.000885755,	0.00184725
0.00229165,	0.00158622,	0.000855394,	0.0017806
0.00221997,	0.00152823,	0.00082575,	0.00171577
0.00214975,	0.00147184,	0.000796811,	0.0016527
0.00208095,	0.001417,	0.000768567,	0.00159136
0.00201356,	0.0013637,	0.000741007,	0.00153171
0.00194756,	0.00131189,	0.000714125,	0.00147372
0.00188292,	0.00126154,	0.00068791,	0.00141735
0.00181964,	0.00121263,	0.000662357,	0.00136257
0.0017577,	0.00116514,	0.000637456,	0.00130953
0.0016971,	0.00111903,	0.000613202,	0.00125975
0.00163782,	0.00107428,	0.000589588,	0.00121137
0.00157986,	0.00103088,	0.000566607,	0.00116438
0.00152321,	0.000988785,	0.000544253,	0.00111875
0.00146788,	0.000947989,	0.000522519,	0.00107444
0.00141384,	0.000908465,	0.000501399,	0.00103145
0.00136111,	0.00087019,	0.000480886,	0.000989731
0.00130967,	0.000833141,	0.000460974,	0.000949276
0.0012597,	0.000797298,	0.000441656,	0.000910059
0.00121525,	0.000762638,	0.000422925,	0.000872059
0.00117165,	0.000729139,	0.000404774,	0.000835254
0.00112894,	0.000696778,	0.000387196,	0.000799623
0.00108713,	0.000665533,	0.000370182,	0.000765146
0.00104622,	0.000635382,	0.000353726,	0.000731801
0.00101033,	0.000606301,	0.000337818,	0.000699568
0.000978248,	0.00057827,	0.000322451,	0.000668426
0.000946292,	0.000551263,	0.000307615,	0.000638355
0.000914527,	0.000525259,	0.000293301,	0.000609332
0.000883015,	0.000500234,	0.0002795,	0.000581337
0.000851815,	0.000476166,	0.000266203,	0.000554349
0.00082098,	0.000453739,	0.0002534,	0.000528346
0.000790562,	0.000432229,	0.000241079,	0.000503307
0.000760605,	0.000411533,	0.000229232,	0.000479209
0.000731152,	0.000391632,	0.000217847,	0.000456033
0.000702239,	0.000372506,	0.000206915,	0.000433754
0.000673902,	0.000354136,	0.000196423,	0.000412352
0.000646169,	0.000336502,	0.000186361,	0.000391804
0.000619068,	0.000319584,	0.000176718,	0.000372088
0.000592621,	0.000303364,	0.000167482,	0.000353182
0.000566848,	0.00028782,	0.000158643,	0.000335064
0.000541765,	0.000272935,	0.000150189,	0.000317711
0.000517385,	0.000258688,	0.000142108,	0.000301101
0.000493719,	0.000247235,	0.000134389,	0.000285212
0.000470773,	0.00023611,	0.000127021,	0.000270168
0.000448553,	0.000225302,	0.000119992,	0.000257827
0.000427061,	0.000214816,	0.000113292,	0.000245849
0.000406296,	0.000204657,	0.000106909,	0.000234241
0.000386258,	0.000194825,	0.000100832,	0.000223006
0.000366941,	0.000185323,	9.505e-05,	0.000212144
0.000348339,	0.000176151,	8.95527e-05,	0.000201657
0.000330445,	0.000167307,	8.43292e-05,	0.000191542
0.000313251,	0.000158789,	7.9369e-05,	0.0001818
0.000296744,	0.000150594,	7.46619e-05,	0.000172425
0.000280914,	0.000142719,	7.01978e-05,	0.000163415
0.000265747,	0.00013516,	6.59669e-05,	0.000154765
0.00025123,	0.000127911,	6.19593e-05,	0.000146468
0.000237348,	0.000120966,	5.81657e-05,	0.000138519
0.000224085,	0.00011432,	5.45769e-05,	0.000130911
0.000211426,	0.000107965,	5.11839e-05,	0.000123636
0.000199353,	0.000101896,	4.79779e-05,	0.000116686
0.000187849,	9.61034e-05,	4.49505e-05,	0.000110054
0.000176897,	9.0581e-05,	4.20935e-05,	0.00010373
0.00016648,	8.53207e-05,	3.93988e-05,	9.77055e-05
0.00015658,	8.03143e-05,	3.68587e-05,	9.19719e-05
0.000147178,	7.55538e-05,	3.44658e-05,	8.65196e-05
0.000138275,	7.1031e-05,	3.22128e-05,	8.13393e-05
0.000129857,	6.67376e-05,	3.00927e-05,	7.64216e-05
0.00012188,	6.26653e-05,	2.80989e-05,	7.1757e-05
0.000114327,	5.8806e-05,	2.62249e-05,	6.73363e-05
0.00010718,	5.51513e-05,	2.44644e-05,	6.31499e-05
0.000100423,	5.16931e-05,	2.28116e-05,	5.9207e-05
9.40383e-05,	4.84235e-05,	2.12607e-05,	5.54807e-05
8.80107e-05,	4.53344e-05,	1.98062e-05,	5.19589e-05
8.2324e-05,	4.24181e-05,	1.84428e-05,	4.8633e-05
7.69626e-05,	3.9667e-05,	1.71656e-05,	4.54946e-05
7.19111e-05,	3.70735e-05,	1.59697e-05,	4.25347e-05
6.71551e-05,	3.46304e-05,	1.48505e-05,	3.97452e-05
6.26802e-05,	3.23306e-05,	1.38037e-05,	3.71183e-05
5.84728e-05,	3.01672e-05,	1.28251e-05,	3.46462e-05
5.45194e-05,	2.81334e-05,	1.19107e-05,	3.23214e-05
