rho,	rhou,	rhov,	rhoet
0.00689195,	0.00645888,	0.00325616,	0.00770847
0.00693066,	0.00650765,	0.00325753,	0.0076872
0.00698667,	0.00655698,	0.0033155,	0.00777287
0.00703304,	0.00660289,	0.00333709,	0.00784792
0.00706809,	0.00663728,	0.00327381,	0.00790943
0.00709002,	0.00665754,	0.00324706,	0.00795438
0.00740015,	0.007184,	0.00329208,	0.00796259
0.00707735,	0.00662236,	0.00332515,	0.00795511
0.00705374,	0.00659447,	0.00331411,	0.0079548
0.00701901,	0.00655686,	0.00333056,	0.00795477
0.00698389,	0.00653148,	0.00336935,	0.00794346
0.00694973,	0.00649678,	0.00335588,	0.00792044
0.00691045,	0.0064516,	0.00341574,	0.00788297
0.00686965,	0.00641114,	0.00340296,	0.00785247
0.00683544,	0.00638056,	0.00336143,	0.00783214
0.0067798,	0.00632423,	0.00329939,	0.00778044
0.00660662,	0.00611735,	0.00324695,	0.00755359
0.00646046,	0.00599378,	0.00320171,	0.00741874
0.00644442,	0.00604432,	0.0031535,	0.00728507
0.00650175,	0.0060892,	0.00310474,	0.00714599
0.00655601,	0.00613282,	0.00305689,	0.00720697
0.0065994,	0.0061658,	0.00300773,	0.00726458
0.00663889,	0.00619714,	0.00296084,	0.0073207
0.00667214,	0.00622356,	0.00298718,	0.00737141
0.0066985,	0.00625854,	0.00302079,	0.00741541
0.00673935,	0.00631319,	0.00305152,	0.00745378
0.00678783,	0.00635897,	0.00307992,	0.0075065
0.00682708,	0.00639591,	0.00310601,	0.00757159
0.00685901,	0.00643168,	0.00312836,	0.00762911
0.00688365,	0.006461,	0.00314704,	0.007679
0.00690007,	0.00647568,	0.00316241,	0.00771951
0.00690793,	0.0064748,	0.00317489,	0.00774942
0.00690576,	0.00647079,	0.00322838,	0.00776695
0.00689407,	0.00645739,	0.00326447,	0.0077724
0.006873,	0.006434,	0.00323208,	0.00776586
0.00684195,	0.00640038,	0.00324251,	0.00774661
0.00680588,	0.00635901,	0.00327777,	0.00771911
0.00676384,	0.00631263,	0.003319,	0.00768779
0.00672144,	0.00627133,	0.00328028,	0.00765749
0.00667846,	0.0062305,	0.00322815,	0.00762447
0.00662273,	0.00617412,	0.00324652,	0.00757272
0.0064949,	0.00601379,	0.0031715,	0.00740091
0.00641777,	0.00591418,	0.00311854,	0.00727227
0.0063133,	0.00580175,	0.00307252,	0.00714939
0.00618618,	0.00584253,	0.00302443,	0.00702339
0.00622731,	0.0058608,	0.00297809,	0.00687289
0.00645368,	0.00621436,	0.00293272,	0.00691881
0.00645118,	0.00608059,	0.00288561,	0.00708305
0.00649653,	0.00611237,	0.0028345,	0.00714481
0.00654515,	0.00615049,	0.00283779,	0.00721071
0.00660417,	0.00620418,	0.00288428,	0.00729153
0.00667901,	0.0062822,	0.00293443,	0.00740087
0.00673405,	0.00633643,	0.00297927,	0.00748152
0.00676478,	0.00636171,	0.00301588,	0.00752848
0.00677712,	0.00636647,	0.00304432,	0.00755195
0.00677681,	0.00635875,	0.00306583,	0.00756115
0.00677444,	0.00635208,	0.00308375,	0.00757141
0.00676935,	0.00634605,	0.00309993,	0.00758308
0.00675056,	0.00632464,	0.00311172,	0.00757604
0.00671273,	0.0062804,	0.00311723,	0.00754178
0.0066562,	0.00621365,	0.00311597,	0.00748081
0.00658904,	0.00613123,	0.0031407,	0.00740275
0.00651494,	0.00604133,	0.00317469,	0.00731811
0.00642908,	0.00594404,	0.00311357,	0.00721941
0.00634674,	0.00585321,	0.00303707,	0.0071252
0.00626271,	0.00576297,	0.00297533,	0.00703169
0.00610363,	0.00560324,	0.00293373,	0.00685331
0.00597844,	0.0054728,	0.00290331,	0.0067161
0.00586963,	0.00535228,	0.00287234,	0.00658568
0.00577345,	0.00524592,	0.00282673,	0.00645843
0.0056229,	0.0053364,	0.00277278,	0.00633139
0.00554308,	0.0052246,	0.00270987,	0.00618042
0.00580273,	0.00549906,	0.00265415,	0.00632584
0.00596912,	0.00566075,	0.00260394,	0.00652443
0.00605985,	0.00573177,	0.00255498,	0.00661903
0.00601982,	0.00565444,	0.00251975,	0.00654582
0.0059344,	0.00553655,	0.00250905,	0.0064307
0.00594131,	0.00553581,	0.00252594,	0.00644825
0.00598826,	0.0055858,	0.00255723,	0.00652246
0.00604592,	0.00564817,	0.00259136,	0.00660936
0.00608516,	0.00568834,	0.00262554,	0.00666943
0.00610339,	0.00570191,	0.00265335,	0.00669789
0.0060748,	0.00565804,	0.00266468,	0.00665999
0.00598108,	0.00553562,	0.00265266,	0.00653296
0.00588357,	0.00541311,	0.00263329,	0.00640605
0.00580379,	0.0053172,	0.00261536,	0.00630934
0.0057403,	0.00524571,	0.00260284,	0.00623994
0.00569794,	0.00520265,	0.00259094,	0.00620204
0.00566276,	0.00516999,	0.0025817,	0.00617483
0.00562822,	0.00513873,	0.00257399,	0.00614801
0.00558763,	0.00509983,	0.00256633,	0.00611121
0.00555606,	0.00506763,	0.00259473,	0.0060816
0.00547744,	0.0049756,	0.00262252,	0.00598669
0.0053612,	0.00484116,	0.00254793,	0.00583917
0.00523945,	0.0046996,	0.00246429,	0.00568183
0.00512331,	0.00456553,	0.00239105,	0.0055322
0.00511876,	0.00497144,	0.00233221,	0.0056068
0.00489443,	0.00469953,	0.00228403,	0.00531287
0.00475199,	0.00444688,	0.00223879,	0.00507979
0.00464943,	0.00421073,	0.0022016,	0.00496199
0.00455688,	0.00401806,	0.00217654,	0.00485869
0.00447284,	0.00394532,	0.00214557,	0.00477044
0.00439159,	0.00386963,	0.00210493,	0.00468495
0.00456699,	0.00442232,	0.00206013,	0.00497934
0.00436343,	0.00407663,	0.00201435,	0.00466339
0.00459479,	0.00430112,	0.00197363,	0.00495589
0.0047353,	0.00444274,	0.00194162,	0.0051236
0.00480418,	0.00449847,	0.0019862,	0.00519408
0.00481924,	0.0044908,	0.00201029,	0.00519305
0.00479584,	0.00443901,	0.00201826,	0.00514243
0.00474426,	0.0043565,	0.00201286,	0.00505721
0.00467336,	0.0042548,	0.00199687,	0.00495019
0.0045939,	0.00414734,	0.00197431,	0.00483653
0.00451183,	0.0040412,	0.00194809,	0.0047242
0.0042858,	0.00377904,	0.0018699,	0.0044376
0.00421064,	0.00370244,	0.0018374,	0.0043598
0.00420754,	0.00371299,	0.00183192,	0.00437955
0.00423331,	0.00375716,	0.00183933,	0.0044362
0.00426399,	0.00380533,	0.00185089,	0.00449616
0.00428611,	0.00384085,	0.00186209,	0.00454066
0.00429799,	0.00386063,	0.00186827,	0.00456642
0.0042854,	0.00384973,	0.00187363,	0.00455657
0.00425825,	0.00381908,	0.00187411,	0.0045239
0.00421859,	0.00377153,	0.00186975,	0.00447183
0.00416882,	0.00371031,	0.00186086,	0.0044041
0.00411158,	0.00363906,	0.00184795,	0.00432495
0.00404966,	0.00356169,	0.00183175,	0.00423893
0.003991,	0.00348538,	0.00185167,	0.00415615
0.0039288,	0.00340548,	0.00187084,	0.00406977
0.00385726,	0.00331885,	0.00181601,	0.00397335
0.00378573,	0.00323248,	0.00175324,	0.00387632
0.00365259,	0.00307194,	0.00168033,	0.00369676
0.00411513,	0.00399909,	0.00162007,	0.00450649
0.00384356,	0.00368881,	0.0015779,	0.00416265
0.00362027,	0.00343421,	0.00154364,	0.00388201
0.00342204,	0.003209,	0.00151648,	0.00363409
0.0033321,	0.00301027,	0.00149592,	0.00341565
0.00329612,	0.00284625,	0.00147921,	0.00333927
0.00326825,	0.00281863,	0.00146675,	0.00334081
0.0032431,	0.00280353,	0.00145673,	0.00332451
0.00321746,	0.00277594,	0.00144785,	0.00329412
0.00318962,	0.00273891,	0.00143916,	0.00325312
0.00315891,	0.00269509,	0.00143004,	0.00320451
0.00312495,	0.00264658,	0.0014201,	0.00316998
0.00308933,	0.0025831,	0.00140997,	0.00314786
0.00303152,	0.00252918,	0.00140598,	0.00309988
0.00297619,	0.00248127,	0.00140434,	0.00303949
0.00343307,	0.00331498,	0.00139703,	0.00372168
0.00316198,	0.00301105,	0.00137983,	0.0033842
0.00298918,	0.00277823,	0.00135357,	0.00312305
0.00312753,	0.00284923,	0.00132985,	0.00329147
0.00320322,	0.0029227,	0.00130793,	0.00337646
0.00323287,	0.0029427,	0.00132555,	0.00340119
0.00323007,	0.00292591,	0.00133048,	0.00338466
0.00320527,	0.00288519,	0.00132633,	0.00334142
0.00316639,	0.00283019,	0.0013162,	0.00328237
0.00311914,	0.0027678,	0.00130196,	0.00321521
0.0030675,	0.00270267,	0.00128476,	0.00314506
0.00301431,	0.00263797,	0.001266,	0.00307547
0.00297905,	0.00260989,	0.00124637,	0.00304652
0.00291844,	0.002544,	0.00122757,	0.00297542
0.00284922,	0.00246325,	0.00120283,	0.00288784
0.00278121,	0.00238143,	0.00118437,	0.00279914
0.00271328,	0.00228935,	0.00116967,	0.00268127
0.002644,	0.00220523,	0.00115764,	0.0026052
0.00260525,	0.00216146,	0.00114631,	0.00256889
0.00258259,	0.00213956,	0.00113525,	0.00255301
0.00256775,	0.00212911,	0.001124,	0.00254679
0.00255289,	0.00212031,	0.00111157,	0.00253974
0.00262947,	0.00255532,	0.00109646,	0.00276387
0.00240749,	0.0022793,	0.00104335,	0.00252215
0.00236369,	0.00200947,	0.0010237,	0.0023387
0.00237907,	0.00210024,	0.00102089,	0.00240032
0.00242141,	0.00211703,	0.00102565,	0.00245193
0.002462,	0.0021112,	0.00103587,	0.00251889
0.00249214,	0.00215801,	0.00104762,	0.00256726
0.00250839,	0.00218432,	0.00105847,	0.00259234
0.00251082,	0.0021903,	0.00106711,	0.00259465
0.00250118,	0.00217842,	0.00107287,	0.00257725
0.00248718,	0.00215756,	0.0010732,	0.00255071
0.00245559,	0.00211519,	0.00107602,	0.00250001
0.0030363,	0.00294968,	0.00115484,	0.00331412
0.00275841,	0.0026302,	0.00107666,	0.00295599
0.0025104,	0.00234761,	0.00106687,	0.00263953
0.0023305,	0.00210148,	0.00105868,	0.00236419
0.00229881,	0.0018912,	0.00105126,	0.00223224
0.00226912,	0.00183833,	0.00104406,	0.0021836
0.00224138,	0.00179771,	0.00103679,	0.00213896
0.00221418,	0.00175869,	0.00102882,	0.00209639
0.00218726,	0.00172106,	0.00101992,	0.00205553
0.00216075,	0.00168503,	0.00101014,	0.00201655
0.00213233,	0.00164844,	0.000989382,	0.00197639
0.00210488,	0.00161426,	0.000959736,	0.00193874
0.00207783,	0.0015815,	0.000933348,	0.00190277
0.00205298,	0.00155238,	0.000910218,	0.001871
0.00204535,	0.00154951,	0.000890271,	0.00186866
0.00203546,	0.00154575,	0.000872579,	0.00186534
0.00202246,	0.00153783,	0.000855383,	0.00185752
0.00199795,	0.00151529,	0.000841151,	0.0018333
0.00196642,	0.00148335,	0.000829127,	0.00179861
0.00193124,	0.00144635,	0.000815823,	0.00175847
0.00189554,	0.00140809,	0.000803261,	0.00171704
0.00186151,	0.00137115,	0.000792292,	0.00167708
0.0018302,	0.00133693,	0.000783085,	0.00164015
0.00180204,	0.00130611,	0.000775461,	0.00160697
0.00177424,	0.00127606,	0.000768838,	0.00157448
0.00173943,	0.00123975,	0.000762498,	0.00153448
0.00168948,	0.00118036,	0.000757119,	0.00146877
0.0016487,	0.00113098,	0.000753034,	0.00141453
0.00162394,	0.00110162,	0.000749879,	0.00138295
0.00161427,	0.00111558,	0.000747046,	0.00137353
0.00161594,	0.00115429,	0.000744025,	0.00139413
0.00162435,	0.00118281,	0.000740373,	0.00142579
0.00163593,	0.00120004,	0.000736021,	0.00144447
0.00164761,	0.0012064,	0.000730925,	0.00145068
0.00165706,	0.00120319,	0.000725079,	0.0014727
0.0016628,	0.00119326,	0.000718528,	0.00149147
0.00166402,	0.00120522,	0.000711359,	0.00150445
0.00166047,	0.00121182,	0.000703682,	0.00151113
0.00165236,	0.00121313,	0.00069563,	0.00151163
0.00164025,	0.00120967,	0.00068739,	0.00150662
0.0035123,	0.00343647,	0.00126593,	0.00374363
0.00230686,	0.00221009,	0.000865576,	0.00249088
0.00206943,	0.001948,	0.000781857,	0.00219578
0.00186175,	0.00172092,	0.000723918,	0.00195337
0.00187265,	0.00174326,	0.000748014,	0.00200486
0.0018839,	0.00174584,	0.000759052,	0.00200888
0.00187013,	0.00171924,	0.000760048,	0.0019797
0.00183929,	0.00167331,	0.000753563,	0.00192855
0.00179756,	0.00161572,	0.00074179,	0.00186411
0.00174952,	0.00155211,	0.000726407,	0.00179281
0.00218429,	0.00210878,	0.000832876,	0.00230299
0.0021147,	0.00202133,	0.000798557,	0.00226686
0.00187878,	0.00176099,	0.000714745,	0.0019748
0.00167101,	0.00153423,	0.000654861,	0.00172052
0.00151188,	0.00133894,	0.000633524,	0.00150161
0.00145303,	0.00132051,	0.000610168,	0.00151158
0.00139296,	0.0013069,	0.000586336,	0.0014963
0.00136304,	0.00127166,	0.000567613,	0.0014566
0.0013309,	0.00122295,	0.000558746,	0.00140749
0.00135109,	0.00120134,	0.000572193,	0.00143148
0.00136045,	0.00120828,	0.000581377,	0.00143803
0.00136034,	0.00120271,	0.000586661,	0.00143054
0.00135706,	0.00118713,	0.000588316,	0.00141181
0.0013637,	0.00116419,	0.000586516,	0.00138484
0.00136481,	0.00113605,	0.000589255,	0.00136612
0.00136461,	0.00110341,	0.000591791,	0.00136741
0.00135767,	0.00109725,	0.000593661,	0.00135826
0.00133879,	0.00107296,	0.000593913,	0.00133707
0.00131427,	0.00104172,	0.00059513,	0.00130625
0.00129986,	0.00102036,	0.000591926,	0.00128498
0.00128661,	0.00099999,	0.000587789,	0.00126233
0.00127398,	0.000980352,	0.00058284,	0.00123874
0.00126157,	0.000961239,	0.000577167,	0.00121451
0.00124934,	0.000943675,	0.000572041,	0.00119143
0.00123678,	0.00093164,	0.000568811,	0.00117447
0.00122154,	0.000914867,	0.000565457,	0.00115097
0.00120499,	0.000895516,	0.000561622,	0.00112372
0.00118799,	0.000873889,	0.000557166,	0.00108975
0.00117175,	0.000853959,	0.000552239,	0.0010603
0.00115571,	0.000834807,	0.000546713,	0.00103364
0.00113968,	0.000816063,	0.000540605,	0.00100885
0.00112362,	0.000797594,	0.000533975,	0.000985388
0.00110769,	0.000778654,	0.000526874,	0.000962096
0.00109214,	0.000758629,	0.000519316,	0.000938018
0.00107735,	0.000740116,	0.000511715,	0.000916135
0.00106308,	0.000783855,	0.000504068,	0.00102173
0.0010492,	0.000725137,	0.000496405,	0.000876778
0.00103674,	0.000717673,	0.000488865,	0.000867505
0.00102537,	0.000709999,	0.000481462,	0.000858562
0.00101388,	0.000702694,	0.00047361,	0.000850021
0.0010024,	0.000695658,	0.000465386,	0.000841778
0.000991066,	0.000688506,	0.000457139,	0.000833383
0.000979943,	0.00068107,	0.00044907,	0.000824646
0.000969081,	0.000673307,	0.000441296,	0.000815516
0.000958512,	0.00066524,	0.000433878,	0.000806021
0.000948258,	0.000656926,	0.000426845,	0.000796225
0.0023338,	0.00229976,	0.000879884,	0.00252839
0.00219639,	0.00214785,	0.00083252,	0.00242142
0.0019546,	0.00187957,	0.000745161,	0.00211951
0.00174308,	0.00164724,	0.000668161,	0.00185812
0.00155955,	0.00144746,	0.000600263,	0.00163341
0.00140114,	0.00127701,	0.000540586,	0.00144174
0.00126429,	0.00113159,	0.00048852,	0.00127823
0.00114644,	0.00100814,	0.000443166,	0.00113945
0.00104518,	0.000903736,	0.000403745,	0.00102208
0.000957371,	0.000814762,	0.000375191,	0.000922052
0.000882866,	0.00074068,	0.000370734,	0.000838789
0.000849107,	0.000679013,	0.000365985,	0.000769497
0.000845907,	0.000627589,	0.000361029,	0.000752757
0.000844008,	0.000625437,	0.000355505,	0.00075487
0.000841683,	0.000623046,	0.0003504,	0.000751719
0.00083808,	0.00061718,	0.000346047,	0.000744638
0.000832847,	0.000608886,	0.000342432,	0.000734837
0.000826157,	0.000598889,	0.000339467,	0.000723126
0.000817783,	0.000703139,	0.000336694,	0.000940711
0.00080847,	0.000576152,	0.000334216,	0.000766604
0.000798881,	0.0005641,	0.000332083,	0.000682647
0.000789195,	0.000552062,	0.000330089,	0.000668661
0.000779544,	0.000540284,	0.000328077,	0.000654981
0.000770021,	0.000528924,	0.000325937,	0.000641789
0.000760687,	0.000518073,	0.000323599,	0.000629192
0.000751579,	0.000507775,	0.000321022,	0.000617239
0.000742717,	0.000498037,	0.000318196,	0.000605938
0.000734098,	0.000488845,	0.000315119,	0.000595272
0.000725716,	0.000480167,	0.000311808,	0.000585204
0.000717553,	0.000471945,	0.000308283,	0.000575665
0.000709587,	0.00046413,	0.000304572,	0.00056794
0.0007018,	0.000456688,	0.000300709,	0.000561301
0.000694173,	0.00044958,	0.000296725,	0.000554776
0.000686686,	0.000442767,	0.00029265,	0.000548343
0.000679327,	0.000436201,	0.000288516,	0.00054199
0.000672089,	0.000429844,	0.000284355,	0.000535712
0.00066497,	0.000423664,	0.000280198,	0.000529511
0.000657969,	0.000417637,	0.00027607,	0.000523392
0.000651084,	0.000411743,	0.000271994,	0.000517358
0.00064431,	0.000405968,	0.000267985,	0.000511407
0.000637635,	0.000400303,	0.000264052,	0.000505528
0.000631044,	0.00039474,	0.0002602,	0.00049971
0.000624513,	0.000389285,	0.000256433,	0.00049394
0.000618033,	0.000383927,	0.000252751,	0.000488207
0.000611595,	0.000378656,	0.000249152,	0.000513255
0.000605192,	0.000569477,	0.000245634,	0.000777597
0.000598803,	0.000870934,	0.000242184,	0.00117148
0.000592424,	0.000363271,	0.0002388,	0.000465418
0.000668154,	0.000450207,	0.000268983,	0.000620727
0.000579666,	0.000353279,	0.000232213,	0.000453974
0.000573301,	0.000348336,	0.000229017,	0.000448255
0.000566955,	0.000343422,	0.000225889,	0.000442558
0.000560637,	0.000338536,	0.000222834,	0.000436897
0.000554355,	0.000333679,	0.000219851,	0.000431287
0.000548114,	0.000387779,	0.000231146,	0.000542488
0.000541919,	0.000324066,	0.000214106,	0.000420266
0.000535763,	0.000319321,	0.000211337,	0.000414862
0.000529653,	0.00031462,	0.000208633,	0.000409538
0.000523603,	0.000309966,	0.000206001,	0.000404314
0.000517618,	0.000305364,	0.000203439,	0.000399202
0.00051172,	0.000300816,	0.000200957,	0.000394228
0.000505923,	0.000296327,	0.000198558,	0.000389411
0.000500253,	0.000291904,	0.000227637,	0.00042278
0.000494723,	0.000287556,	0.000194046,	0.000380362
0.000489354,	0.000283292,	0.000191942,	0.000376168
0.000484155,	0.000279124,	0.000189942,	0.00037221
0.000479126,	0.000275064,	0.000188041,	0.000368483
0.000474265,	0.000271125,	0.000210557,	0.000366613
0.000469565,	0.000267812,	0.000185274,	0.000361691
0.000465858,	0.000265461,	0.0001841,	0.000358591
0.000460602,	0.000263242,	0.000182941,	0.00035566
0.000456541,	0.000261136,	0.000200724,	0.00035287
0.000453697,	0.000259113,	0.000180593,	0.000350187
0.000450709,	0.000257157,	0.00017939,	0.000347589
0.000447553,	0.000265026,	0.000196898,	0.000369576
0.000444227,	0.00025336,	0.000176846,	0.000342546
0.000440728,	0.000251479,	0.000175491,	0.000340049
0.000437084,	0.000249587,	0.000174066,	0.000337542
0.000437339,	0.000247985,	0.000190321,	0.000351082
0.000437657,	0.000245704,	0.000170984,	0.000332409
0.000438007,	0.000243684,	0.000169328,	0.000329745
0.000438394,	0.000241596,	0.000167601,	0.000326998
0.000438788,	0.000239433,	0.000184162,	0.000330302
0.000439054,	0.000237191,	0.00016396,	0.000321212
0.000438736,	0.000234867,	0.000162061,	0.000318166
0.000438182,	0.000232462,	0.000160117,	0.000315016
0.000437808,	0.000229978,	0.000180319,	0.000321362
0.000437109,	0.000227404,	0.000156209,	0.000308397
0.000436114,	0.000224777,	0.000154536,	0.000304961
