rho,	rhou,	rhov,	rhoet
0.0615619,	0.0483356,	0.0350021,	0.0673445
0.0611467,	0.0479202,	0.0348271,	0.0668769
0.0607513,	0.0475472,	0.0346214,	0.0664542
0.0619383,	0.0489592,	0.0346539,	0.0672695
0.0613973,	0.0484229,	0.0345196,	0.0669837
0.0611592,	0.0481759,	0.0344307,	0.0666669
0.0608433,	0.0479032,	0.034328,	0.0664434
0.06044,	0.0475292,	0.0341885,	0.0660641
0.0600318,	0.04709,	0.033998,	0.0655487
0.0599415,	0.0470231,	0.0338869,	0.0653913
0.0599753,	0.0471146,	0.0338148,	0.0653031
0.0595138,	0.0466466,	0.0336504,	0.0647733
0.0590601,	0.0462035,	0.033459,	0.0642678
0.0586149,	0.0457942,	0.0331984,	0.0637647
0.0584642,	0.0456934,	0.0330459,	0.0635583
0.0585309,	0.0458415,	0.0329543,	0.0634892
0.0581925,	0.0455482,	0.0328143,	0.0632536
0.0577073,	0.045102,	0.0325533,	0.0626593
0.0572601,	0.0447414,	0.032276,	0.0621771
0.0570186,	0.0445072,	0.0320718,	0.061792
0.059854,	0.0479288,	0.0323069,	0.0639524
0.0580938,	0.045971,	0.0319672,	0.0626803
0.0574426,	0.0452684,	0.0317097,	0.0619335
0.0568455,	0.0446592,	0.0314244,	0.0612535
0.0564348,	0.0442373,	0.031205,	0.0607607
0.0561855,	0.0440929,	0.0310649,	0.0605119
0.0556493,	0.0434625,	0.0309035,	0.0598222
0.0550925,	0.0428855,	0.0307128,	0.0592399
0.0545157,	0.0423296,	0.0304338,	0.0586004
0.0539588,	0.0417965,	0.0301433,	0.0579724
0.0540756,	0.0420316,	0.029996,	0.0580545
0.0546114,	0.0428036,	0.0298998,	0.058467
0.05432,	0.0425183,	0.0297177,	0.058108
0.0540213,	0.042213,	0.0295807,	0.0577459
0.0534779,	0.0416544,	0.0293761,	0.0571248
0.0529292,	0.0410904,	0.0291481,	0.056503
0.0524435,	0.040677,	0.0288919,	0.0560367
0.0518618,	0.040095,	0.0286171,	0.0553658
0.0528309,	0.0412649,	0.0285928,	0.055935
0.0519905,	0.0404111,	0.0283468,	0.0552645
0.0515336,	0.0399424,	0.0281697,	0.0547654
0.0510825,	0.0394707,	0.0280109,	0.0542187
0.0507189,	0.0391341,	0.0278568,	0.0538327
0.0503069,	0.0387369,	0.0276183,	0.0533725
0.0498663,	0.0383381,	0.0273375,	0.0528418
0.049677,	0.0381968,	0.0271048,	0.0525935
0.0505182,	0.0393157,	0.027111,	0.053393
0.0515046,	0.0406483,	0.0271275,	0.0542861
0.0506693,	0.0396922,	0.0268473,	0.0533075
0.049916,	0.0388585,	0.0266007,	0.0524567
0.0492064,	0.0380876,	0.0263601,	0.0516515
0.0485904,	0.0374427,	0.0261561,	0.0509897
0.0480143,	0.0368209,	0.0259472,	0.0503724
0.047374,	0.0361252,	0.0257402,	0.049647
0.0469882,	0.0357243,	0.0255735,	0.049185
0.0467223,	0.0355225,	0.0253344,	0.0488156
0.0461099,	0.0349035,	0.0250724,	0.0481095
0.0462251,	0.0351742,	0.0249033,	0.0482012
0.046974,	0.0361973,	0.0249515,	0.0488732
0.0464642,	0.0356854,	0.0247074,	0.0483032
0.045967,	0.0351476,	0.0245253,	0.0477222
0.0454152,	0.0345839,	0.024292,	0.0471108
0.0449196,	0.0340672,	0.0241043,	0.0465399
0.0444534,	0.0335806,	0.0239126,	0.0459987
0.0440176,	0.0331318,	0.0237312,	0.0454678
0.0434339,	0.0325504,	0.0234712,	0.0448269
0.0430531,	0.0321817,	0.0232487,	0.0443681
0.0427973,	0.0320131,	0.023005,	0.0440437
0.0429497,	0.0322765,	0.0229473,	0.0441794
0.0433453,	0.0328754,	0.0228796,	0.0445079
0.0428243,	0.0323475,	0.0226526,	0.0439451
0.0423025,	0.0318462,	0.0223795,	0.0433588
0.0427303,	0.0324993,	0.0223487,	0.0438576
0.0439035,	0.0340744,	0.0224695,	0.0450838
0.0431459,	0.0331799,	0.0221956,	0.0441943
0.0423995,	0.0323185,	0.0219512,	0.0433463
0.0417277,	0.0315434,	0.0217568,	0.0425936
0.0411164,	0.0308884,	0.0215479,	0.0418862
0.0404989,	0.0301982,	0.0213314,	0.0411725
0.0399214,	0.0295884,	0.0210894,	0.0404873
0.0393952,	0.0290612,	0.0208598,	0.0399053
0.0391486,	0.0288541,	0.0206986,	0.0395975
0.039307,	0.0291404,	0.0206706,	0.0396973
0.0390428,	0.0288778,	0.0205367,	0.039393
0.0383746,	0.0282114,	0.020269,	0.0386656
0.0382989,	0.0281973,	0.0201619,	0.0385377
0.0377974,	0.0277176,	0.0199005,	0.0379779
0.0380776,	0.0281541,	0.019881,	0.0383183
0.0390068,	0.0294535,	0.0199337,	0.0393074
0.0385676,	0.0289305,	0.0197655,	0.0387925
0.0381549,	0.0284671,	0.0196061,	0.0383255
0.0376958,	0.0279744,	0.0194115,	0.0377983
0.0372369,	0.0274711,	0.0192558,	0.037272
0.0367563,	0.0269479,	0.0190795,	0.0366996
0.0362675,	0.0264245,	0.018895,	0.0361328
0.0357906,	0.0259121,	0.0187285,	0.0355912
0.0354231,	0.0255795,	0.0185549,	0.0351757
0.0350102,	0.0251438,	0.0183781,	0.0346993
0.0348546,	0.0249723,	0.0183051,	0.0344574
0.0350784,	0.0253253,	0.0182835,	0.0347062
0.0347163,	0.0249748,	0.0181448,	0.0342582
0.034247,	0.0245078,	0.0179307,	0.0337334
0.0346649,	0.0251866,	0.0179268,	0.0342611
0.0359292,	0.0269645,	0.0180863,	0.0356536
0.0356449,	0.0266526,	0.0179248,	0.0353299
0.0360889,	0.0272557,	0.0179383,	0.0357352
0.0353881,	0.026418,	0.0176982,	0.0349495
0.0347927,	0.0257023,	0.0174967,	0.0342743
0.0342823,	0.0250819,	0.0173529,	0.0336945
0.0337623,	0.0245072,	0.0171417,	0.033126
0.0333836,	0.0240769,	0.0169879,	0.0326822
0.0331944,	0.0238557,	0.0168974,	0.0323708
0.0326721,	0.0233183,	0.0166873,	0.0318598
0.0322293,	0.0228152,	0.0165303,	0.0313761
0.0318854,	0.0224647,	0.0164193,	0.030968
0.0314428,	0.0220195,	0.0162181,	0.0304729
0.0311608,	0.0217693,	0.0160916,	0.0301702
0.0308566,	0.0214295,	0.0160144,	0.0298504
0.0305519,	0.0211704,	0.01585,	0.0295119
0.0302164,	0.0208245,	0.0157259,	0.0291405
0.0299482,	0.0205128,	0.0156755,	0.0288464
0.02979,	0.0204149,	0.0155552,	0.028646
0.0298899,	0.0206527,	0.0155038,	0.0287164
0.0302493,	0.0211783,	0.015578,	0.0291654
0.0312951,	0.0227221,	0.0156756,	0.030344
0.0312141,	0.02258,	0.0156219,	0.0302146
0.0316286,	0.0231139,	0.0156858,	0.0306551
0.031161,	0.0225795,	0.0154912,	0.0301163
0.0307604,	0.0221139,	0.0153385,	0.0296632
0.0305643,	0.0221091,	0.0152452,	0.0296469
0.0301507,	0.0214191,	0.0150991,	0.0289625
0.0298115,	0.0210338,	0.014997,	0.0286131
0.0294731,	0.0206383,	0.014882,	0.0282317
0.0290754,	0.0202301,	0.0146815,	0.0277728
0.0287531,	0.0198808,	0.014561,	0.0274257
0.0284654,	0.0195393,	0.0144859,	0.0271055
0.0281254,	0.0191846,	0.0143405,	0.026721
0.0285345,	0.019792,	0.0144294,	0.0272356
0.0297908,	0.0217578,	0.0146015,	0.0288003
0.0291324,	0.0208032,	0.0144151,	0.0279045
0.0286133,	0.0201997,	0.0142176,	0.0272895
0.028102,	0.019583,	0.0140623,	0.0267477
0.0276167,	0.0190322,	0.0138793,	0.0261884
0.0271961,	0.0185464,	0.0137447,	0.0257244
0.0268086,	0.0181262,	0.0135987,	0.0252941
0.0264624,	0.017744,	0.0134885,	0.0249241
0.0261266,	0.0173797,	0.0133569,	0.0245407
0.02582,	0.0170379,	0.0132733,	0.0241935
0.0255161,	0.0167381,	0.0131512,	0.0238733
0.0258706,	0.0173879,	0.0131868,	0.0243759
0.0266873,	0.0186253,	0.0132957,	0.0253115
0.0262805,	0.0180989,	0.0131835,	0.0248253
0.0259342,	0.0177063,	0.0130718,	0.0244549
0.0256588,	0.0173882,	0.0129857,	0.0241898
0.0254075,	0.0171148,	0.0128942,	0.0239107
0.025171,	0.0168535,	0.0128104,	0.0236411
0.0252459,	0.0170194,	0.0127886,	0.0237383
0.0257115,	0.0177262,	0.0128532,	0.0242631
0.0254891,	0.0177214,	0.0127519,	0.0242104
0.0252332,	0.0171894,	0.0126725,	0.0237343
0.0249558,	0.0168726,	0.0125663,	0.0234118
0.0248776,	0.0168138,	0.0125136,	0.0233164
0.0250614,	0.0171065,	0.0125101,	0.0235104
0.0247474,	0.0167462,	0.0123917,	0.0231399
0.0244856,	0.0164504,	0.0122925,	0.0228444
0.0242735,	0.0161969,	0.012238,	0.0226191
0.0240219,	0.0159298,	0.012133,	0.0223365
0.0243878,	0.0164763,	0.0121984,	0.0227936
0.0255761,	0.0181431,	0.0124408,	0.0241913
0.0251347,	0.0175596,	0.0123025,	0.0236554
0.0249128,	0.0172671,	0.0122175,	0.0233853
0.0250702,	0.0176877,	0.0122265,	0.0237004
0.0246601,	0.0169751,	0.0120902,	0.0230553
0.0243418,	0.0165894,	0.0119757,	0.022669
0.0240896,	0.0162635,	0.0119163,	0.0223802
0.0238665,	0.0160369,	0.0117997,	0.0220951
0.0235854,	0.0157079,	0.0117023,	0.0217596
0.0233066,	0.0153874,	0.0115885,	0.0214409
0.0231238,	0.0151849,	0.0115422,	0.021233
0.0228328,	0.0148884,	0.0113811,	0.0208937
0.023319,	0.0156181,	0.0114894,	0.021546
0.0246429,	0.0175636,	0.0117476,	0.0231923
0.0241054,	0.0168082,	0.011622,	0.0225386
0.0235295,	0.0160785,	0.0114132,	0.0218105
0.023079,	0.0155067,	0.0112701,	0.0212752
0.0230685,	0.0155077,	0.0112472,	0.0212617
0.0236859,	0.0163808,	0.0113751,	0.0219854
0.0231405,	0.0157048,	0.0111956,	0.021328
0.0227326,	0.0152158,	0.0110513,	0.0208664
0.0223957,	0.0148135,	0.0109665,	0.0205084
0.0221023,	0.014471,	0.0108631,	0.0201776
0.0219039,	0.0141964,	0.0108559,	0.0199957
0.021585,	0.0138642,	0.0107111,	0.0196166
0.0214114,	0.0136951,	0.0106046,	0.0194267
0.0211869,	0.0134505,	0.0105499,	0.0191795
0.0209673,	0.0132178,	0.0104583,	0.0189376
0.0208794,	0.0131706,	0.0104113,	0.018871
0.0207599,	0.0130027,	0.0104065,	0.0187709
0.0205086,	0.0127704,	0.0102679,	0.018465
0.0203368,	0.0125966,	0.0101932,	0.0182782
0.0201764,	0.0124324,	0.0101343,	0.0181061
0.0200188,	0.0122762,	0.0100696,	0.0179409
0.0198715,	0.0121381,	0.0100122,	0.017798
0.0197532,	0.0120608,	0.00995129,	0.0176738
0.0195878,	0.0118973,	0.00987877,	0.017484
0.0195341,	0.0118114,	0.00991124,	0.0174672
0.0193083,	0.0116243,	0.00975742,	0.0171749
0.0191706,	0.0114957,	0.00969684,	0.0170242
0.0198343,	0.0124965,	0.00983701,	0.01785
0.0217775,	0.0152312,	0.0101852,	0.0199233
0.0210416,	0.0142992,	0.0100384,	0.0192563
0.0206901,	0.0138243,	0.00993953,	0.0188598
0.0204206,	0.0134761,	0.00985664,	0.0185579
0.0204118,	0.0136416,	0.00991801,	0.0187773
0.0202541,	0.0131694,	0.00989842,	0.0184329
0.0199376,	0.0128617,	0.00969859,	0.0180328
0.0198237,	0.0127244,	0.00965317,	0.0178963
0.0195674,	0.0124289,	0.00956592,	0.017603
0.0196363,	0.0125667,	0.00955607,	0.0176711
0.0194456,	0.012297,	0.00952996,	0.0174636
0.0192947,	0.0120678,	0.00952226,	0.0173052
0.0191322,	0.0118469,	0.00948263,	0.0171228
0.0188615,	0.0116113,	0.00930555,	0.0167593
0.0187012,	0.0114557,	0.00926698,	0.0166211
0.0191426,	0.0121657,	0.00933257,	0.0172314
0.0206626,	0.0142301,	0.00982068,	0.0191297
0.0202276,	0.0139334,	0.00956242,	0.0186795
0.0199134,	0.0132536,	0.00948294,	0.0180682
0.0195797,	0.0128309,	0.00936409,	0.0176391
0.0194722,	0.0125505,	0.00946251,	0.0175714
0.0190873,	0.0121663,	0.00924665,	0.0170905
0.0188156,	0.0118066,	0.009162,	0.0167218
0.0186373,	0.0115249,	0.00913595,	0.0165084
0.019008,	0.012087,	0.00923999,	0.01702
0.0201958,	0.013983,	0.00941661,	0.0185211
0.019602,	0.0131721,	0.00923236,	0.0177496
0.0193243,	0.0128465,	0.009203,	0.0175438
0.0188794,	0.0122526,	0.00905179,	0.0169773
0.0184626,	0.0117467,	0.00886713,	0.016434
0.0182463,	0.0113894,	0.00885891,	0.0161907
0.0178988,	0.0110209,	0.00867415,	0.0157563
0.0177457,	0.0107685,	0.00867871,	0.015602
0.0174662,	0.0105103,	0.00851039,	0.0153166
0.0173599,	0.0103246,	0.00853267,	0.0152093
0.0170917,	0.010088,	0.00835841,	0.0148674
0.0170037,	0.00995147,	0.00838071,	0.0147999
0.0171459,	0.0103242,	0.00831334,	0.0149805
0.0181509,	0.0116906,	0.00872477,	0.0163035
0.0175773,	0.0110993,	0.00835812,	0.0155473
0.0173853,	0.0108248,	0.00837493,	0.0154059
0.0171296,	0.0106275,	0.00819809,	0.015068
0.017016,	0.0104256,	0.00822386,	0.0149852
0.016743,	0.010168,	0.00804861,	0.014658
0.016656,	0.0100177,	0.00808001,	0.0146037
0.0165298,	0.0101932,	0.00792463,	0.014649
0.0166101,	0.00989087,	0.00816127,	0.0146418
0.0164189,	0.00986825,	0.00788028,	0.0143631
0.0163594,	0.00975976,	0.00791682,	0.0143309
0.0166064,	0.010264,	0.00788625,	0.0145888
0.016478,	0.0100087,	0.00792649,	0.0144705
0.016183,	0.00971347,	0.00774234,	0.0141033
0.0161084,	0.00957775,	0.00778539,	0.0140674
0.0160264,	0.00943324,	0.007807,	0.0140013
0.0158509,	0.00925665,	0.00770497,	0.0137995
0.0156083,	0.0090496,	0.00753668,	0.0134812
0.0154687,	0.00890623,	0.00748323,	0.0133636
0.0154652,	0.0088501,	0.00755132,	0.0133815
0.0153525,	0.00872831,	0.00752175,	0.0132503
0.0152898,	0.00862966,	0.00754935,	0.0132029
0.0150118,	0.0084366,	0.00730936,	0.012844
0.0148941,	0.00830834,	0.00725872,	0.012701
0.0147771,	0.00819174,	0.00720561,	0.0125929
0.014665,	0.00808704,	0.00715155,	0.0124694
0.0151475,	0.00884072,	0.00731639,	0.0131122
0.0164453,	0.0107772,	0.00768759,	0.0147695
0.0159331,	0.0101623,	0.00744009,	0.0141319
0.0157438,	0.010467,	0.00745732,	0.0147622
0.0154907,	0.00987974,	0.00734553,	0.0143185
0.0153343,	0.00947478,	0.00725182,	0.0136622
0.015194,	0.00919221,	0.00719287,	0.0132911
0.0150435,	0.00890611,	0.00712436,	0.0129798
0.0150799,	0.00881213,	0.00726253,	0.0130825
0.0147875,	0.00853084,	0.00703185,	0.0126536
0.0146441,	0.00834706,	0.0069696,	0.0124671
0.0145143,	0.00818588,	0.00693138,	0.0123048
0.0144129,	0.00807928,	0.00689845,	0.0122923
0.0144469,	0.00802508,	0.00704552,	0.0123767
0.0141975,	0.00789169,	0.00678667,	0.0120701
0.0141047,	0.00776875,	0.00675113,	0.0119277
0.0141736,	0.00774773,	0.00691869,	0.0120586
0.0138581,	0.00751729,	0.00664984,	0.0116136
0.0137712,	0.00749054,	0.00660409,	0.0116831
0.0143193,	0.00838572,	0.00674294,	0.0123749
0.0158269,	0.0107433,	0.00714487,	0.0142892
0.0155164,	0.0102813,	0.00703476,	0.0138533
0.0151797,	0.00978311,	0.00693313,	0.0134094
0.0149115,	0.00940947,	0.00684902,	0.0131591
0.0147396,	0.00914155,	0.00679411,	0.0129807
0.0145263,	0.00888156,	0.00672055,	0.0127272
0.0149192,	0.00940796,	0.00683307,	0.0131702
0.0161423,	0.0113902,	0.00716595,	0.0149059
0.0155819,	0.0104573,	0.00701161,	0.0140478
0.0151065,	0.00976173,	0.00685984,	0.0133609
0.014721,	0.00920603,	0.00673528,	0.0129372
0.0150661,	0.00970023,	0.00682164,	0.0133127
0.0165045,	0.0117467,	0.00721993,	0.0151206
0.0159237,	0.0108878,	0.00705148,	0.0143452
0.0154575,	0.0102117,	0.00691284,	0.0137323
0.0150946,	0.00977052,	0.00681256,	0.0134055
0.0148663,	0.0096306,	0.00669879,	0.013214
0.0145989,	0.00918859,	0.00660686,	0.0128223
0.0143698,	0.00885411,	0.00652942,	0.0124774
0.0141508,	0.0085152,	0.0065362,	0.0122358
0.0139557,	0.00827123,	0.00637777,	0.0119397
0.013755,	0.00799168,	0.00636996,	0.0117405
0.0135832,	0.00777214,	0.00625055,	0.0114726
0.0134112,	0.00755254,	0.00624282,	0.0113532
0.013258,	0.00737493,	0.00616438,	0.0111457
0.0131394,	0.00721247,	0.00611224,	0.0109662
0.0129879,	0.00706339,	0.00607914,	0.0108694
0.0128723,	0.00691251,	0.00602627,	0.0106919
0.0127375,	0.00678421,	0.00597729,	0.0105583
0.0126473,	0.00668961,	0.00591067,	0.0104359
0.0125331,	0.00658397,	0.0058874,	0.010342
0.0124778,	0.0066249,	0.00583121,	0.0103656
0.0123592,	0.0064954,	0.00579265,	0.01023
0.0124241,	0.00645889,	0.0059433,	0.0103547
0.0121834,	0.00633123,	0.00573248,	0.0101673
0.0121062,	0.00624202,	0.00568735,	0.0100571
0.0120343,	0.00620785,	0.00565898,	0.00997635
0.0119591,	0.00612876,	0.00559902,	0.00986542
0.0120417,	0.0061782,	0.00574466,	0.0100478
0.0118763,	0.00607207,	0.0055844,	0.00981443
0.011778,	0.00600163,	0.0054881,	0.00966411
0.0117343,	0.0059957,	0.00549834,	0.00963632
0.0118138,	0.00600867,	0.00565845,	0.0097949
0.0116639,	0.00596565,	0.00544002,	0.00955383
0.0115665,	0.00585146,	0.00536315,	0.00941179
0.0114952,	0.00576864,	0.00531533,	0.00931889
0.0116124,	0.00580496,	0.00553049,	0.00955198
0.0116967,	0.00612425,	0.00537235,	0.00960877
0.0133234,	0.00912484,	0.00560404,	0.0114911
0.0121474,	0.00692371,	0.00546446,	0.010167
0.0119539,	0.00666673,	0.00536591,	0.00992158
0.0119909,	0.00657895,	0.00555783,	0.0101176
0.0117981,	0.00657412,	0.00532747,	0.010023
0.0117208,	0.00638747,	0.00535611,	0.0100278
0.0115725,	0.00617315,	0.00526713,	0.00969503
0.0114683,	0.0060284,	0.00521441,	0.00953865
0.011739,	0.00612683,	0.00560366,	0.00997136
0.0113019,	0.00581953,	0.00515241,	0.00928501
0.0111935,	0.00572276,	0.00509568,	0.00913523
0.0112075,	0.00588379,	0.00517389,	0.00940074
0.0111738,	0.00571658,	0.00518811,	0.00928687
0.0109588,	0.005604,	0.00497207,	0.00896465
0.0108711,	0.00544486,	0.00491994,	0.00877208
0.0107673,	0.00530198,	0.00484515,	0.00859315
0.0108132,	0.00531193,	0.0049681,	0.00876372
0.0107502,	0.00521232,	0.00493881,	0.00867961
0.0105944,	0.00508878,	0.00476314,	0.00836788
0.0104841,	0.00498597,	0.00470473,	0.00823352
0.0103927,	0.00490316,	0.00470216,	0.00813996
0.0103457,	0.00486091,	0.00465648,	0.00808484
0.0103976,	0.00488238,	0.00480087,	0.0082591
0.0102501,	0.00478724,	0.00462881,	0.00803974
0.0101382,	0.0047038,	0.00453943,	0.00791039
0.01014,	0.00489073,	0.00468201,	0.00832763
0.0100029,	0.0047025,	0.00449262,	0.00797138
0.0099957,	0.00462897,	0.00455494,	0.00794271
0.00991535,	0.00457334,	0.00447264,	0.00781294
0.00981652,	0.00449621,	0.0043835,	0.00766248
0.00980891,	0.00447113,	0.00445415,	0.00770316
0.00968547,	0.00440917,	0.00432199,	0.00754321
0.00969829,	0.00439773,	0.00441481,	0.00762554
0.0095894,	0.00434382,	0.00428249,	0.00747285
0.00957089,	0.00434264,	0.0043103,	0.00748396
0.00948138,	0.00433539,	0.00423299,	0.00772125
