rho,	rhou,	rhov,	rhoet
0.0714528,	0.0570837,	0.0381585,	0.077112
0.0709386,	0.0565884,	0.0379615,	0.0765527
0.070412,	0.0561311,	0.0377536,	0.0759345
0.069819,	0.0556298,	0.0375314,	0.0754719
0.0692159,	0.0550798,	0.0372485,	0.0747907
0.0685801,	0.054509,	0.0369379,	0.0740726
0.0679956,	0.0540069,	0.0366233,	0.0734187
0.0674246,	0.0535229,	0.0362982,	0.0727638
0.0669587,	0.0531455,	0.0360068,	0.0722336
0.0665261,	0.0527977,	0.0357532,	0.0717315
0.0661828,	0.0525418,	0.0355198,	0.0712797
0.0658282,	0.052292,	0.0352836,	0.0708477
0.0654983,	0.0521098,	0.0350392,	0.0706319
0.0657139,	0.0524852,	0.034855,	0.0707549
0.0660252,	0.0529871,	0.0346752,	0.0709374
0.0658099,	0.052803,	0.0345079,	0.0706735
0.065612,	0.0526327,	0.0343574,	0.0704123
0.0654175,	0.0524591,	0.0342503,	0.070153
0.0652592,	0.0523158,	0.0341671,	0.0699436
0.0651232,	0.0521864,	0.0340921,	0.0697636
0.0650285,	0.0520814,	0.0340773,	0.0696421
0.0649905,	0.0520448,	0.0340612,	0.0695921
0.0650365,	0.0521384,	0.0340352,	0.0695795
0.0652487,	0.0524576,	0.0340165,	0.0699747
0.0651795,	0.0523911,	0.0339184,	0.0698658
0.0651255,	0.0523379,	0.0338318,	0.0697774
0.0649294,	0.0521459,	0.0337293,	0.0695291
0.0646574,	0.0518532,	0.0336534,	0.0691901
0.0644769,	0.05167,	0.033592,	0.0689521
0.064178,	0.0513655,	0.0334875,	0.0686021
0.0638841,	0.0510854,	0.0333174,	0.068256
0.0636047,	0.0508229,	0.0331424,	0.0678809
0.0632368,	0.0504863,	0.0330118,	0.0675331
0.0627833,	0.0500827,	0.0328627,	0.0670687
0.0623089,	0.0495901,	0.0326483,	0.0664617
0.0618999,	0.0492155,	0.0324038,	0.0659775
0.0615262,	0.0488639,	0.0322109,	0.0655177
0.0610308,	0.0483917,	0.0319978,	0.0649012
0.0605721,	0.0479705,	0.031764,	0.0643408
0.0601802,	0.047642,	0.0314982,	0.0638794
0.0599033,	0.0474099,	0.0313137,	0.0635519
0.0595948,	0.0471341,	0.0311792,	0.0631233
0.0592256,	0.0468536,	0.0309687,	0.0627731
0.0593659,	0.0471285,	0.0308214,	0.0628164
0.0597727,	0.0477943,	0.0305995,	0.0631407
0.0593906,	0.0474674,	0.0303417,	0.062697
0.0590051,	0.04706,	0.0300998,	0.062184
0.0585654,	0.0466279,	0.0298904,	0.0616541
0.058117,	0.0461943,	0.0296967,	0.0611092
0.0577011,	0.0457941,	0.0295122,	0.0606097
0.0572947,	0.0454045,	0.0293304,	0.060132
0.0569246,	0.045052,	0.0291598,	0.0597134
0.0566122,	0.0447536,	0.0290488,	0.0593627
0.0562689,	0.0444411,	0.0289333,	0.0590555
0.0563812,	0.044667,	0.0287945,	0.0590391
0.0562744,	0.0446447,	0.0286191,	0.0589103
0.0559833,	0.0444418,	0.0283994,	0.058585
0.0556307,	0.0440954,	0.0281685,	0.0581258
0.0551835,	0.0436815,	0.0279093,	0.057584
0.0547901,	0.0433075,	0.0277799,	0.0571533
0.054289,	0.0428164,	0.0275503,	0.0565119
0.0539577,	0.0425028,	0.0274007,	0.0560501
0.0537318,	0.0423259,	0.0272638,	0.0557615
0.0533514,	0.0419846,	0.0270138,	0.0553278
0.0529583,	0.0416429,	0.0267729,	0.0548654
0.0525898,	0.041331,	0.0265131,	0.0544513
0.0521837,	0.0409711,	0.0262739,	0.0539697
0.0517174,	0.0405521,	0.0260186,	0.0534376
0.0513526,	0.0402316,	0.0258241,	0.0529817
0.0509875,	0.0398941,	0.025664,	0.0525241
0.0506468,	0.0395573,	0.0255585,	0.0521442
0.050285,	0.0392414,	0.0253874,	0.0517025
0.0497976,	0.0388012,	0.025115,	0.0511519
0.049281,	0.0383493,	0.0247817,	0.0505622
0.0496934,	0.038967,	0.0246794,	0.0509864
0.050414,	0.0400481,	0.0244722,	0.0515783
0.0497693,	0.0393674,	0.024204,	0.0508359
0.049163,	0.0387029,	0.0239637,	0.0501234
0.0486548,	0.0381809,	0.0237887,	0.0495324
0.0480457,	0.0375701,	0.0235465,	0.0488341
0.0475155,	0.0370138,	0.0233873,	0.0482268
0.0469677,	0.0364797,	0.0231717,	0.0476304
0.0465286,	0.0360575,	0.0229782,	0.0471249
0.0461387,	0.0356257,	0.0229017,	0.0467529
0.045676,	0.0351722,	0.0227095,	0.0462134
0.0451724,	0.0346708,	0.0225156,	0.0456363
0.0446482,	0.034178,	0.022257,	0.0450636
0.0446224,	0.0342916,	0.0220827,	0.0449987
0.0449,	0.0347922,	0.021918,	0.0452161
0.0446136,	0.0345487,	0.0217265,	0.04492
0.0442311,	0.0342084,	0.0214977,	0.0444647
0.043796,	0.0338012,	0.0212771,	0.0439549
0.0433499,	0.0333742,	0.0210718,	0.043431
0.0429346,	0.0329586,	0.0209383,	0.0429575
0.0425296,	0.0325483,	0.0207751,	0.0425075
0.0421115,	0.032115,	0.0206501,	0.0420176
0.0416961,	0.0317251,	0.0204926,	0.0415709
0.0412543,	0.0312877,	0.0203591,	0.0410766
0.0408145,	0.0308764,	0.0201661,	0.040594
0.0403431,	0.0303942,	0.0200144,	0.0400248
0.0401613,	0.0303098,	0.019825,	0.039803
0.0401534,	0.0304571,	0.0196791,	0.0397813
0.0399006,	0.0302298,	0.019556,	0.0395167
0.039665,	0.030067,	0.0193697,	0.0392234
0.0393404,	0.0297533,	0.0192309,	0.0388656
0.038919,	0.0294092,	0.0189634,	0.0384202
0.039421,	0.0301591,	0.0188911,	0.0389841
0.0404967,	0.031693,	0.0188756,	0.0400926
0.0398044,	0.0309173,	0.018619,	0.0393035
0.0391887,	0.0302194,	0.0184365,	0.0386167
0.0387264,	0.0296981,	0.0182796,	0.0381201
0.0381652,	0.0290944,	0.0180906,	0.037481
0.037762,	0.0287164,	0.0179325,	0.0370795
0.0372055,	0.0281313,	0.0177383,	0.0364333
0.0367257,	0.0276033,	0.0175854,	0.0358699
0.036236,	0.027097,	0.0174291,	0.0353137
0.0359712,	0.0268591,	0.0173032,	0.0349988
0.0357795,	0.0267155,	0.0171941,	0.0347595
0.0353574,	0.0263026,	0.0170399,	0.0342869
0.0350088,	0.0259461,	0.0169323,	0.0339103
0.0346571,	0.0256099,	0.0167767,	0.0335161
0.0342968,	0.0252787,	0.0166238,	0.0331281
0.0340994,	0.0251064,	0.0165303,	0.0329122
0.03376,	0.0247937,	0.0163844,	0.0325342
0.0335267,	0.0245465,	0.0163144,	0.0323012
0.0332136,	0.0242421,	0.0161905,	0.0319535
0.0333544,	0.0245736,	0.0160738,	0.0320976
0.0340026,	0.0255683,	0.0159986,	0.0327519
0.0337379,	0.0252746,	0.0158923,	0.0324667
0.0333636,	0.0249249,	0.0157225,	0.0320502
0.0330622,	0.0247478,	0.0156186,	0.0319503
0.0327927,	0.0244163,	0.0154836,	0.0315745
0.032444,	0.024041,	0.0152978,	0.0310934
0.0321596,	0.0237208,	0.015177,	0.0307224
0.0317767,	0.023352,	0.014986,	0.0302729
0.0314186,	0.0229748,	0.0148574,	0.0298627
0.0310151,	0.0225925,	0.0146907,	0.0294168
0.0306373,	0.022228,	0.0145339,	0.0290055
0.0304616,	0.0220705,	0.0144592,	0.0288263
0.0304064,	0.0221533,	0.0143439,	0.0287717
0.0300852,	0.0218139,	0.0142492,	0.0284257
0.0298108,	0.021554,	0.014162,	0.0281628
0.0295514,	0.0212591,	0.0141204,	0.0278575
0.0293211,	0.0210155,	0.0140521,	0.0275837
0.0290535,	0.0207227,	0.0140336,	0.0272898
0.0296273,	0.0216023,	0.0140031,	0.0279476
0.0309134,	0.0233813,	0.0141659,	0.0293636
0.0302557,	0.0226171,	0.013957,	0.0286191
0.0298917,	0.022188,	0.0138906,	0.0282309
0.0297602,	0.022065,	0.0137986,	0.0280561
0.0302112,	0.0226558,	0.0137388,	0.0282494
0.0294744,	0.0218277,	0.0136128,	0.0277143
0.0291075,	0.0213954,	0.0135037,	0.0273342
0.0287727,	0.0210303,	0.0133937,	0.0269672
0.0284627,	0.0206768,	0.0132899,	0.0266789
0.0281633,	0.0203621,	0.0131699,	0.0263371
0.0278927,	0.0200834,	0.0130706,	0.0260488
0.0276108,	0.0197914,	0.0129526,	0.0257351
0.0273305,	0.0194816,	0.0128468,	0.0254118
0.0270335,	0.019182,	0.0127245,	0.0250903
0.0267714,	0.0189148,	0.0126347,	0.0248045
