rho,	rhou,	rhov,	rhoet
0.0345007,	0.0152286,	0.0347769,	0.0425407
0.0353842,	0.0146215,	0.0337933,	0.0427776
0.0343955,	0.0150282,	0.0330483,	0.0426786
0.0337577,	0.0147224,	0.0317174,	0.0414893
0.0326583,	0.0143231,	0.0305212,	0.0404651
0.0315723,	0.0142439,	0.0295153,	0.0397586
0.0306426,	0.0140109,	0.0285684,	0.0388559
0.0296472,	0.0140779,	0.027691,	0.0389707
0.0292181,	0.0143821,	0.0276873,	0.0388091
0.0281806,	0.0135313,	0.0265537,	0.0368977
0.027156,	0.0132364,	0.0256006,	0.0357004
0.0261911,	0.0129406,	0.0246138,	0.0348079
0.0253042,	0.0125741,	0.0235938,	0.0338224
0.0244071,	0.012159,	0.0227639,	0.0327608
0.0235512,	0.0118949,	0.021948,	0.0317125
0.0230082,	0.0117897,	0.0212813,	0.0309725
0.0221634,	0.0117565,	0.0205679,	0.030864
0.0212641,	0.011088,	0.0196258,	0.029236
0.0202512,	0.0110767,	0.0187421,	0.0280018
0.0192629,	0.0115882,	0.0179885,	0.026825
0.0186378,	0.0119708,	0.0169924,	0.0256608
0.0194165,	0.0125059,	0.0161519,	0.0244962
0.0202259,	0.0130066,	0.0152718,	0.0238031
0.0209228,	0.0134167,	0.0161039,	0.0248026
0.02151,	0.013736,	0.0168472,	0.0256663
0.0220077,	0.0140557,	0.0175055,	0.0264162
0.0223986,	0.0144189,	0.0180648,	0.0272792
0.0235205,	0.0158654,	0.0194602,	0.0300035
0.0236838,	0.0152556,	0.0195544,	0.0293296
0.0237814,	0.0152494,	0.019841,	0.0295431
0.0238553,	0.0164666,	0.0223204,	0.0340611
0.0282177,	0.0199081,	0.0207507,	0.0363666
0.0236352,	0.0159082,	0.0199873,	0.0336537
0.0235432,	0.014183,	0.0200074,	0.0298966
0.0236811,	0.0144067,	0.0197596,	0.0304945
0.0237382,	0.0145607,	0.0196234,	0.030938
0.0232373,	0.0141892,	0.019466,	0.0305876
0.0226883,	0.0136334,	0.0192341,	0.029751
0.0219786,	0.0131391,	0.0188541,	0.0291291
0.0212284,	0.0126151,	0.0184543,	0.0284343
0.020466,	0.012086,	0.0181384,	0.027685
0.0196824,	0.0115382,	0.0177921,	0.0268551
0.0188077,	0.0108499,	0.0170432,	0.0254725
0.0180409,	0.0108456,	0.0165826,	0.0245397
0.0173249,	0.0112729,	0.0161096,	0.0236138
0.0178578,	0.0116439,	0.0156189,	0.0226495
0.0184217,	0.0119536,	0.0151141,	0.0217545
0.0189021,	0.0123995,	0.0148677,	0.0221687
0.0192965,	0.0128481,	0.0153903,	0.0229472
0.0198288,	0.0131972,	0.0158027,	0.0238896
0.0203313,	0.0135693,	0.016478,	0.0251681
0.0207965,	0.0137807,	0.0170861,	0.0255238
0.0211571,	0.0139725,	0.0176503,	0.0261826
0.02144,	0.0141022,	0.0181458,	0.0267354
0.0216429,	0.0141678,	0.0185694,	0.0271772
0.0217399,	0.0144606,	0.0207903,	0.0273469
0.0256778,	0.0182599,	0.0189341,	0.0333468
0.0215784,	0.0151559,	0.0199846,	0.0289544
0.0254141,	0.0180511,	0.0191725,	0.0328877
0.0219062,	0.0154877,	0.019439,	0.0322095
0.0215061,	0.0128593,	0.0198592,	0.0277193
0.0216551,	0.0129153,	0.0200595,	0.0280611
0.0217117,	0.0128753,	0.0202062,	0.0282161
0.0216052,	0.0129182,	0.0202641,	0.0282243
0.0217018,	0.0130075,	0.020128,	0.0285069
0.0212668,	0.0126314,	0.0202207,	0.0281143
0.0207045,	0.0122465,	0.0199001,	0.0275742
0.0201513,	0.0117965,	0.0195137,	0.0269143
0.0196169,	0.0113385,	0.0190793,	0.026201
0.0190722,	0.010956,	0.018589,	0.025637
0.0185153,	0.0112539,	0.018179,	0.0251706
0.0179566,	0.0117982,	0.0177923,	0.0246669
0.0178084,	0.0123073,	0.017378,	0.0241275
0.0185132,	0.0127478,	0.0169289,	0.0235169
0.0191419,	0.0131308,	0.0164642,	0.0229016
0.0196536,	0.0133793,	0.0159893,	0.023571
0.0201424,	0.0136839,	0.015919,	0.0243817
0.0205453,	0.0139172,	0.016492,	0.0250787
0.0208628,	0.014114,	0.0169971,	0.0256604
0.021136,	0.0144802,	0.0174317,	0.0261277
0.0215613,	0.0147843,	0.0178004,	0.0269232
0.0219499,	0.0150776,	0.0181924,	0.027675
0.022165,	0.0151526,	0.0186986,	0.0281455
0.0222192,	0.015051,	0.0190892,	0.0283913
0.0221741,	0.0171873,	0.0200467,	0.030851
0.0220755,	0.014799,	0.0211437,	0.0280085
0.0266092,	0.0197331,	0.0214789,	0.0352245
0.025666,	0.0184025,	0.0201807,	0.0333605
0.0224758,	0.0155866,	0.0203234,	0.0321004
0.0225893,	0.0142311,	0.0205951,	0.0296265
0.0226697,	0.0142666,	0.0207717,	0.0298905
0.0228458,	0.0145996,	0.0205318,	0.0304495
0.0228759,	0.0147548,	0.0202147,	0.0307018
0.0225132,	0.0141492,	0.0198942,	0.0299803
0.0224437,	0.0142687,	0.019699,	0.0302401
0.0218097,	0.0138594,	0.0194471,	0.029679
0.0211912,	0.0134131,	0.0191418,	0.0290306
0.0205623,	0.0129487,	0.0187927,	0.0283233
0.0199408,	0.0124223,	0.0183825,	0.0275033
0.0193327,	0.0121626,	0.0179389,	0.0266418
0.0187197,	0.0125982,	0.0174628,	0.0259497
0.018803,	0.0129396,	0.0170621,	0.0253244
0.0192849,	0.0132197,	0.0166784,	0.0246727
0.0196839,	0.0135873,	0.0162846,	0.0240028
0.0201226,	0.0139995,	0.016517,	0.0245465
0.0206145,	0.0143203,	0.0174927,	0.0254237
0.0210313,	0.0145737,	0.0172886,	0.0261597
0.0213746,	0.0147706,	0.0178508,	0.0268092
0.021708,	0.0149801,	0.0183915,	0.0274415
0.0219226,	0.0150603,	0.0188414,	0.0279152
0.0220886,	0.0152744,	0.0191803,	0.0281253
0.0224104,	0.0155326,	0.0191459,	0.0287063
0.0224724,	0.015572,	0.0195941,	0.0292717
0.0219644,	0.0147053,	0.0197375,	0.0291667
0.0220166,	0.0140862,	0.0213153,	0.0286479
0.0264081,	0.0194263,	0.0202978,	0.0349951
0.0222408,	0.0141386,	0.0207269,	0.0292749
0.0223249,	0.0141271,	0.0209907,	0.0295025
0.0223151,	0.0140484,	0.0210591,	0.0295916
0.0222444,	0.0139239,	0.0208766,	0.0296383
0.022325,	0.0140106,	0.0210396,	0.0299548
0.0219928,	0.0138496,	0.0208823,	0.0298168
0.0216122,	0.0134128,	0.020537,	0.0292097
0.0210024,	0.0129226,	0.0201103,	0.0284791
0.0203857,	0.0127104,	0.0196544,	0.0276902
0.0197821,	0.0129435,	0.0192941,	0.0271011
0.0191668,	0.0131372,	0.0188896,	0.0265355
0.0194346,	0.0132942,	0.0184649,	0.0259298
0.0197865,	0.0134148,	0.0180142,	0.025287
0.0200869,	0.0136223,	0.0175377,	0.0250954
0.0200792,	0.0140289,	0.0172332,	0.0250896
0.0204157,	0.0143688,	0.0176679,	0.0255844
0.020867,	0.0146462,	0.0181188,	0.0260796
0.0212584,	0.0148716,	0.0185214,	0.0266619
0.0215641,	0.0150906,	0.0188753,	0.0272487
0.021927,	0.015448,	0.0191263,	0.0277461
0.0223636,	0.0157727,	0.0192474,	0.0283674
0.0226853,	0.0160143,	0.0211301,	0.0290758
0.0225439,	0.0155712,	0.0197041,	0.0290322
0.0225655,	0.0156523,	0.0193893,	0.0292773
0.0226835,	0.0157033,	0.0202165,	0.0294099
0.0226655,	0.015365,	0.0208433,	0.0301914
0.0262013,	0.0191679,	0.02101,	0.0343282
0.0228842,	0.0148295,	0.0211554,	0.0301731
0.0229352,	0.0148821,	0.021139,	0.0304303
0.0230371,	0.0150326,	0.0212627,	0.0307475
0.0231483,	0.015143,	0.0212672,	0.0311295
0.023238,	0.0154175,	0.0209917,	0.0315779
0.0228129,	0.0148732,	0.0207079,	0.0309133
0.0224958,	0.0145772,	0.0204314,	0.0305876
