rho,	rhou,	rhov,	rhoet
0.0120087,	0.00954954,	0.0103156,	0.0156847
0.0117112,	0.00933912,	0.0101503,	0.0154301
0.0114105,	0.00911668,	0.00998049,	0.0151522
0.0111055,	0.00887925,	0.00979693,	0.0148445
0.0107999,	0.00884219,	0.00960464,	0.0145217
0.0108938,	0.00899667,	0.00940393,	0.0141862
0.0110498,	0.00903939,	0.00919615,	0.0138228
0.0112171,	0.00915093,	0.00897381,	0.0138549
0.0113613,	0.00924353,	0.008778,	0.0140918
0.011483,	0.0093386,	0.00890216,	0.0143017
0.0115827,	0.00958664,	0.00905194,	0.0144845
0.0116486,	0.00977327,	0.00918314,	0.0146202
0.0118494,	0.00992027,	0.0092963,	0.0147384
0.0120309,	0.0100517,	0.00948428,	0.0150363
0.0121138,	0.0101341,	0.00965413,	0.0151442
0.0122066,	0.0100556,	0.00973965,	0.0153159
0.0123579,	0.0101777,	0.00972736,	0.0155536
0.0124763,	0.0102771,	0.00984802,	0.0158012
0.0125633,	0.0103467,	0.00993535,	0.0160061
0.0126025,	0.0103619,	0.0100878,	0.0161495
0.0126524,	0.0103634,	0.0102786,	0.0162808
0.0126911,	0.0103494,	0.0104763,	0.016385
0.0127146,	0.0103682,	0.0105642,	0.0164366
0.0127684,	0.0104143,	0.0104825,	0.016567
0.0128252,	0.0105203,	0.0103845,	0.0167165
0.012859,	0.0106099,	0.0102593,	0.0168774
0.0127181,	0.0105212,	0.0101123,	0.0167961
0.0123627,	0.0102094,	0.00993022,	0.0164128
0.012007,	0.0098949,	0.00973838,	0.016018
0.0116497,	0.00957543,	0.00953612,	0.0156084
0.0116115,	0.0101247,	0.0093315,	0.0151929
0.0109532,	0.00899255,	0.00912358,	0.0147769
0.0111257,	0.00912119,	0.00890255,	0.0143228
0.0112724,	0.00922626,	0.0089109,	0.0140682
0.0113944,	0.0093092,	0.00906588,	0.0142853
0.0114924,	0.00943101,	0.00920447,	0.0144716
0.0115565,	0.00967537,	0.00932638,	0.0146105
0.0116381,	0.00990171,	0.0094304,	0.0147222
0.0118725,	0.0100946,	0.00955446,	0.0149236
0.0120685,	0.0102468,	0.00971481,	0.0152437
0.0121158,	0.0101245,	0.00982074,	0.0153182
0.0122381,	0.0102007,	0.0098296,	0.0155427
0.0123269,	0.0102455,	0.00989438,	0.0157216
0.0123844,	0.0102617,	0.0100369,	0.015858
0.0124109,	0.0102487,	0.0101508,	0.0159501
0.0124275,	0.0102574,	0.0102317,	0.0160168
0.0124557,	0.010279,	0.0103161,	0.0161303
0.0124986,	0.0102885,	0.0104377,	0.0162581
0.0125217,	0.0102904,	0.0105417,	0.0163688
0.0125193,	0.0102811,	0.0105984,	0.0164507
0.0121765,	0.00997476,	0.0104265,	0.0160981
0.0118056,	0.00961852,	0.0102308,	0.0156737
0.0114501,	0.00927863,	0.0100186,	0.0152457
0.0110987,	0.00909974,	0.0097966,	0.0148371
0.0109635,	0.00926572,	0.00956061,	0.0144058
0.0111314,	0.00934692,	0.00933854,	0.0141194
0.0112997,	0.00946557,	0.00913199,	0.0141549
0.0114448,	0.00956471,	0.0089009,	0.0143991
0.0115672,	0.00964508,	0.00901515,	0.0146159
0.0116676,	0.00970734,	0.0091678,	0.0148057
0.0117382,	0.00979525,	0.00930315,	0.0149559
0.0117876,	0.0100093,	0.00941974,	0.0150796
0.0119219,	0.0101853,	0.00959618,	0.015221
