rho,	rhou,	rhov,	rhoet
0.0109855,	0.00945249,	0.00869392,	0.0135455
0.011899,	0.0102498,	0.00910919,	0.0145451
0.0116648,	0.0101294,	0.00892695,	0.0143723
0.0112987,	0.00981823,	0.00863088,	0.0139559
0.0109004,	0.00944979,	0.0083145,	0.0134688
0.0104761,	0.00909935,	0.00798184,	0.0129696
0.010101,	0.00880823,	0.0076416,	0.0125727
0.00964707,	0.00836228,	0.00739122,	0.0120184
0.00946642,	0.008313,	0.00713794,	0.0117349
0.00912377,	0.0080333,	0.00685786,	0.0115472
0.00877139,	0.00770522,	0.00659785,	0.0111097
0.00843403,	0.00737209,	0.00656135,	0.0106866
0.00810112,	0.0071008,	0.00629872,	0.0102578
0.00780224,	0.0068424,	0.00603477,	0.00990397
0.00749717,	0.00656753,	0.00576943,	0.00953393
0.00720772,	0.00631978,	0.00550352,	0.00917389
0.007057,	0.00626404,	0.0053145,	0.00891161
0.00677135,	0.0060401,	0.00509755,	0.00875908
0.00647814,	0.00576082,	0.00488867,	0.00838119
0.00621907,	0.00549787,	0.00467595,	0.00799704
0.00597957,	0.00529351,	0.00450029,	0.00770832
0.00573922,	0.00508317,	0.00440368,	0.00741322
0.00550688,	0.00510331,	0.00420097,	0.00710064
0.00559942,	0.00508162,	0.00399669,	0.0068178
0.00573392,	0.00518257,	0.0038987,	0.00697947
0.00586193,	0.00528542,	0.00402094,	0.00713921
0.00596601,	0.00537864,	0.00410691,	0.00730799
0.00605928,	0.00545062,	0.00419736,	0.00743659
0.00612195,	0.00549182,	0.00427825,	0.00752477
0.00616195,	0.00554786,	0.00433899,	0.00761055
0.00620753,	0.00558927,	0.00438052,	0.00769129
0.00622857,	0.00560416,	0.00441847,	0.00773994
0.00630547,	0.00578711,	0.0044532,	0.0079938
0.00627314,	0.0056473,	0.00450954,	0.00782872
0.00624261,	0.0056054,	0.00461395,	0.00780196
0.006216,	0.00557845,	0.00459317,	0.00778146
0.00618283,	0.00555569,	0.00449534,	0.0077632
0.00613241,	0.00552453,	0.00438201,	0.00772235
0.00609367,	0.0055081,	0.00428026,	0.00770635
0.00594076,	0.0053762,	0.00418009,	0.0075416
0.00574725,	0.00519689,	0.004077,	0.00731811
0.0055568,	0.00503399,	0.00397109,	0.00708234
0.00537621,	0.00486599,	0.00386255,	0.00689249
0.00519757,	0.00468496,	0.00375127,	0.00665609
0.00502409,	0.00452923,	0.00364348,	0.00645028
0.0048558,	0.00438512,	0.00353273,	0.00625063
0.00494945,	0.00450043,	0.0034324,	0.00605528
0.00506415,	0.00461684,	0.00349215,	0.00616111
0.00516715,	0.00471094,	0.00358587,	0.00630691
0.00528789,	0.00487404,	0.00389228,	0.00655987
0.00534003,	0.00483391,	0.00376484,	0.00653159
0.00539401,	0.00489102,	0.00380867,	0.00662487
0.00544627,	0.00493313,	0.00386762,	0.00670293
0.00548011,	0.00496929,	0.00391389,	0.00676036
0.00551307,	0.00500261,	0.0039493,	0.00682443
0.00553721,	0.00502369,	0.00397299,	0.00687202
0.00554898,	0.00503219,	0.00400466,	0.00690297
0.0055558,	0.00504012,	0.0040279,	0.00691993
0.00555711,	0.00509178,	0.00404096,	0.00701952
0.00553844,	0.00502269,	0.00404761,	0.00693184
0.00551658,	0.00500304,	0.00404242,	0.0069226
0.00549314,	0.00498189,	0.00406111,	0.00690972
0.00540069,	0.00489142,	0.00403455,	0.00680483
0.00525375,	0.00475652,	0.00395833,	0.0066427
0.0051074,	0.00461836,	0.00387677,	0.00647217
0.00498073,	0.00450498,	0.00379452,	0.00631963
0.00485585,	0.00439737,	0.00371052,	0.00618294
0.00472421,	0.00427574,	0.00362733,	0.00602892
0.00459899,	0.00416402,	0.00354058,	0.00588649
0.00453263,	0.00415846,	0.00346008,	0.00574257
0.00464324,	0.00425653,	0.00337984,	0.00565304
0.00473833,	0.00433351,	0.00335349,	0.0057768
0.00521532,	0.00478223,	0.00329449,	0.00634274
0.00492055,	0.00449794,	0.00336032,	0.00600256
0.0049644,	0.00455721,	0.00341907,	0.00609739
0.00503982,	0.00462596,	0.00347301,	0.00620389
0.00509953,	0.00467559,	0.00353078,	0.00628822
0.00515118,	0.00478328,	0.00357545,	0.00645754
0.00518657,	0.00474466,	0.00362265,	0.00641972
0.00521615,	0.00477327,	0.00365991,	0.00646748
0.00523666,	0.00480131,	0.00368777,	0.00651698
0.00525629,	0.00482083,	0.0037115,	0.00655914
0.00526299,	0.00482404,	0.00373681,	0.00658181
0.00525969,	0.00481641,	0.00375355,	0.00658858
0.00525881,	0.00480967,	0.00380237,	0.00659613
0.0052517,	0.00480943,	0.00380976,	0.00659864
0.00525063,	0.00481764,	0.00374785,	0.00662119
0.00524083,	0.00481647,	0.00368572,	0.00662624
0.00520787,	0.00479387,	0.00362168,	0.00660245
0.00509082,	0.00468703,	0.00355635,	0.00647131
0.00497314,	0.00457676,	0.00349112,	0.00633694
0.00486374,	0.0044688,	0.00342511,	0.00620081
0.00476104,	0.00438178,	0.00335791,	0.00609154
0.00465872,	0.00429223,	0.00328705,	0.00597799
0.00455134,	0.00419523,	0.00322064,	0.0058575
0.00455364,	0.00430835,	0.00315742,	0.0057287
0.00456992,	0.00423472,	0.00311136,	0.00562446
0.00462477,	0.00427207,	0.00318051,	0.00569448
0.00467418,	0.00430662,	0.00324254,	0.00575992
0.00471772,	0.00435931,	0.00329782,	0.00581994
0.00477726,	0.00441274,	0.00334636,	0.0058967
0.00483138,	0.00445463,	0.00339917,	0.00597046
0.00487611,	0.0045012,	0.00345399,	0.00603459
0.00491742,	0.00455014,	0.00349946,	0.00611278
0.00495046,	0.00457635,	0.00353411,	0.00616519
0.00497852,	0.00460114,	0.0035598,	0.00621482
0.00499678,	0.00461564,	0.00357757,	0.00625257
0.00500461,	0.00461805,	0.0036054,	0.00627551
0.00500448,	0.00461123,	0.00362655,	0.00628331
0.00500448,	0.00462079,	0.00364091,	0.00629378
0.00500383,	0.00462325,	0.00364985,	0.00631028
0.00499872,	0.0046204,	0.00367906,	0.00631984
0.00494746,	0.00456515,	0.00366997,	0.00626316
0.00483354,	0.00445695,	0.00362295,	0.00613518
0.00472069,	0.00435022,	0.00356591,	0.00600839
0.00460475,	0.00423604,	0.00350762,	0.00587523
0.00451195,	0.00415772,	0.00345035,	0.00576897
0.00441828,	0.00406615,	0.00338819,	0.0056547
0.00432476,	0.00398305,	0.00332432,	0.00555163
0.00430015,	0.00398776,	0.00326586,	0.00543464
0.00437708,	0.00405884,	0.00320138,	0.00537369
0.00444903,	0.00412213,	0.00314573,	0.00547187
0.00451231,	0.00418474,	0.00308929,	0.00555972
0.0045673,	0.00426265,	0.00314084,	0.00563762
0.00463204,	0.00433599,	0.00318704,	0.00573548
0.0047014,	0.00439916,	0.00322797,	0.00583423
0.00475627,	0.00444556,	0.00326807,	0.00591577
0.00480026,	0.0044773,	0.00331943,	0.00597709
0.00483774,	0.00453261,	0.00336743,	0.00604864
0.0048766,	0.00456623,	0.00340365,	0.00610645
0.00490806,	0.00459601,	0.003428,	0.00616263
0.00493041,	0.00461383,	0.00344618,	0.00620104
0.00494446,	0.00462425,	0.00346959,	0.00623007
0.00495048,	0.00462696,	0.00349128,	0.00624884
0.00495665,	0.00462691,	0.00354151,	0.00626516
0.00495842,	0.00462513,	0.00355013,	0.00627705
0.00495615,	0.00462488,	0.00350008,	0.00628701
0.00493988,	0.00460576,	0.00344438,	0.00627619
0.00490022,	0.00456748,	0.00338417,	0.00623792
0.00480097,	0.00448216,	0.00331932,	0.00612544
0.00471096,	0.00440241,	0.00325411,	0.00603035
0.00462023,	0.00431811,	0.00319834,	0.0059285
0.00452841,	0.00423007,	0.00314538,	0.00582111
0.00443944,	0.00414363,	0.00309485,	0.00571622
0.00434873,	0.00405297,	0.00304024,	0.00560278
0.00428946,	0.00399606,	0.0029849,	0.00549536
0.00434272,	0.00404989,	0.0030021,	0.00538758
