rho,	rhou,	rhov,	rhoet
0.337573,	0.309375,	0.148327,	0.371974
0.335445,	0.307385,	0.147347,	0.36956
0.333304,	0.305382,	0.146362,	0.367132
0.331149,	0.303367,	0.145369,	0.364687
0.328981,	0.301339,	0.14437,	0.362226
0.326799,	0.299297,	0.143365,	0.359749
0.324602,	0.297242,	0.142352,	0.357256
0.322391,	0.295173,	0.141332,	0.354746
0.320165,	0.29309,	0.140305,	0.352218
0.317924,	0.290993,	0.139271,	0.349673
0.315667,	0.288881,	0.138229,	0.347111
0.313395,	0.286753,	0.13718,	0.344529
0.311107,	0.284611,	0.136123,	0.34193
0.308802,	0.282454,	0.135057,	0.339311
0.306481,	0.28028,	0.133984,	0.336673
0.304143,	0.278091,	0.132902,	0.334016
0.301787,	0.275885,	0.131812,	0.331339
0.299414,	0.273662,	0.130713,	0.328641
0.297023,	0.271423,	0.129605,	0.325923
0.294614,	0.269166,	0.128488,	0.323183
0.292186,	0.266891,	0.127362,	0.320422
0.289739,	0.264597,	0.126227,	0.317637
0.287272,	0.262285,	0.125081,	0.314829
0.284785,	0.259951,	0.123926,	0.311996
0.282276,	0.257596,	0.122761,	0.309135
0.279744,	0.255217,	0.121585,	0.306244
0.277188,	0.252811,	0.120398,	0.30332
0.274607,	0.250376,	0.119199,	0.300359
0.271999,	0.247909,	0.117988,	0.297356
0.269361,	0.245406,	0.116765,	0.294307
0.266692,	0.242864,	0.115528,	0.291207
0.26399,	0.240281,	0.114278,	0.288052
0.261254,	0.237652,	0.113012,	0.284839
0.258483,	0.234977,	0.111732,	0.281564
0.255676,	0.232255,	0.110436,	0.278227
0.252832,	0.229484,	0.109124,	0.274825
0.249952,	0.226666,	0.107795,	0.271361
0.247036,	0.223801,	0.10645,	0.267834
0.244084,	0.220891,	0.105087,	0.264248
0.241098,	0.217937,	0.103707,	0.260603
0.238079,	0.214943,	0.10231,	0.256905
0.235028,	0.21191,	0.100896,	0.253155
0.231946,	0.20884,	0.0994657,	0.249358
0.228835,	0.205737,	0.0980191,	0.245516
0.225698,	0.202604,	0.0965573,	0.241635
0.222536,	0.199443,	0.0950814,	0.237717
0.219352,	0.196258,	0.093593,	0.23377
0.216151,	0.193054,	0.0920939,	0.229797
0.212936,	0.189835,	0.0905865,	0.225807
0.209712,	0.186607,	0.0890735,	0.221806
0.206484,	0.183376,	0.087558,	0.217803
0.203259,	0.180147,	0.0860433,	0.213806
0.200043,	0.176929,	0.0845332,	0.209824
0.196841,	0.173728,	0.0830312,	0.205868
0.193662,	0.170552,	0.0815413,	0.201947
0.190512,	0.167407,	0.0800671,	0.19807
0.187397,	0.1643,	0.0786121,	0.194246
0.184323,	0.161238,	0.0771795,	0.190482
0.181296,	0.158226,	0.075772,	0.186786
0.17832,	0.155268,	0.074392,	0.183164
0.175399,	0.15237,	0.0730416,	0.179621
0.172536,	0.149534,	0.0717221,	0.17616
0.169735,	0.146763,	0.0704347,	0.172785
0.166995,	0.144058,	0.06918,	0.169496
0.16432,	0.14142,	0.0679583,	0.166294
0.161708,	0.138849,	0.0667696,	0.16318
0.15916,	0.136345,	0.0656136,	0.160152
0.156676,	0.133908,	0.0644897,	0.157209
0.154255,	0.131536,	0.0633973,	0.15435
0.151894,	0.129229,	0.0623356,	0.151573
0.149594,	0.126983,	0.0613037,	0.148874
0.147352,	0.124798,	0.0603005,	0.146251
0.145167,	0.122672,	0.0593252,	0.143703
0.143037,	0.120602,	0.0583765,	0.141225
0.14096,	0.118587,	0.0574535,	0.138815
0.138934,	0.116625,	0.0565552,	0.136472
0.136958,	0.114713,	0.0556806,	0.134191
